time;evacuated_count
0,820;1
1,340;2
1,580;3
1,820;4
2,100;5
2,380;6
2,560;7
2,840;8
3,120;9
3,460;10
3,640;11
3,860;12
4,140;13
5,100;14
5,300;15
5,500;16
5,960;17
6,020;18
6,220;19
6,440;20
6,800;21
7,000;22
7,260;23
7,640;24
7,780;25
8,320;26
8,660;27
9,160;28
9,520;29
9,800;30
9,980;31
10,240;32
10,640;33
11,340;34
11,620;35
12,240;36
12,660;37
12,680;38
12,980;39
13,140;40
13,420;41
13,760;42
13,920;43
14,240;44
14,460;45
14,780;46
14,920;47
15,140;48
15,280;49
15,500;50
15,980;51
16,480;52
16,840;53
17,400;54
17,800;55
17,920;56
18,400;57
18,760;58
19,040;59
19,380;60
20,020;61
20,460;62
20,760;63
21,060;64
21,360;65
21,700;66
21,960;67
22,640;68
22,960;69
23,420;70
24,100;71
24,580;72
25,540;73
25,980;74
26,460;75
27,000;76
27,460;77
28,040;78
28,360;79
28,960;80
29,400;81
30,840;82
31,440;83
32,080;84
33,120;85
33,940;86
36,620;87
38,760;88
39,780;89
41,300;90
42,840;91
45,500;92
48,180;93
