time;density;specific_flow
4,580;0,0000;0,0000
4,700;0,0000;0,0000
4,820;0,0000;0,0000
4,940;0,0000;0,0000
5,060;0,0000;0,0000
5,180;0,0000;0,0000
5,300;0,0000;0,0000
5,420;0,0000;0,0000
5,540;0,0000;0,0000
5,660;0,0000;0,0000
5,780;0,0000;0,0000
5,900;0,0000;0,0000
6,000;0,0000;0,0000
6,120;0,0000;0,0000
6,240;0,0000;0,0000
6,360;0,0000;0,0000
6,480;0,0000;0,0000
6,600;0,0000;0,0000
6,720;0,0000;0,0000
6,820;0,0000;0,0000
6,940;0,0000;0,0000
7,060;0,0000;0,0000
7,180;0,0000;0,0000
7,300;0,0000;0,0000
7,420;0,0000;0,0000
7,540;0,0000;0,0000
7,640;0,0000;0,0000
7,760;0,0000;0,0000
7,880;0,0000;0,0000
8,000;0,0000;0,0000
8,100;0,0000;0,0000
8,220;0,0000;0,0000
8,340;0,0000;0,0000
8,460;0,0000;0,0000
8,580;0,0000;0,0000
8,700;0,0000;0,0000
8,800;0,0000;0,0000
8,920;0,0000;0,0000
9,040;0,0000;0,0000
9,160;0,0000;0,0000
9,280;0,0000;0,0000
9,400;0,0398;0,0714
9,520;0,0796;0,0714
9,620;0,0796;0,0714
9,740;0,1194;0,1620
9,860;0,1194;0,1620
9,980;0,1194;0,1620
10,100;0,1592;0,2358
10,220;0,1194;0,2358
10,340;0,0796;0,1645
10,440;0,0398;0,0738
10,560;0,0796;0,1429
10,680;0,0398;0,0691
10,800;0,0398;0,0691
10,920;0,0398;0,0691
11,040;0,0398;0,0691
11,140;0,0398;0,0691
11,260;0,0398;0,0691
11,380;0,0398;0,0691
11,500;0,0000;0,0000
11,620;0,0398;0,0585
11,740;0,0398;0,0585
11,860;0,0398;0,0585
11,960;0,0398;0,0585
12,080;0,1194;0,1278
12,200;0,1592;0,1635
12,320;0,1592;0,1635
12,440;0,1592;0,1635
12,560;0,1592;0,1635
12,680;0,1592;0,1635
12,780;0,0796;0,0357
12,900;0,0796;0,0357
13,020;0,0398;0,0000
13,140;0,0398;0,0506
13,260;0,0398;0,0506
13,380;0,0796;0,0997
13,500;0,1194;0,1632
13,600;0,1194;0,1632
13,720;0,1194;0,1632
13,840;0,1194;0,1632
13,960;0,1989;0,2026
14,080;0,1592;0,1520
14,200;0,1592;0,1520
14,320;0,1194;0,0884
14,420;0,1592;0,0884
14,540;0,1592;0,0884
14,660;0,1592;0,0735
14,780;0,1592;0,0735
14,900;0,1194;0,0341
15,020;0,1194;0,0341
15,120;0,1194;0,0341
15,240;0,1592;0,0852
15,360;0,1592;0,1324
15,480;0,2387;0,1995
15,600;0,2387;0,1995
15,720;0,1592;0,1654
15,840;0,2387;0,2372
15,940;0,2785;0,2966
16,040;0,2785;0,2966
16,160;0,2785;0,2966
16,260;0,2785;0,2966
16,360;0,2785;0,2969
16,480;0,2387;0,2969
16,580;0,1592;0,1787
16,680;0,1194;0,1338
16,780;0,1194;0,1338
16,900;0,1194;0,1338
17,000;0,1989;0,2048
17,100;0,1194;0,1184
17,220;0,0796;0,0710
17,320;0,1194;0,0710
17,420;0,1194;0,0710
17,520;0,1592;0,1255
17,640;0,1989;0,1856
17,740;0,1989;0,1856
17,840;0,1989;0,1856
17,960;0,2387;0,2497
18,060;0,1592;0,1787
18,160;0,1592;0,1787
18,280;0,1592;0,1787
18,380;0,1592;0,1787
18,480;0,1592;0,1954
18,580;0,1592;0,1954
18,700;0,0796;0,1409
18,800;0,0796;0,1409
18,900;0,0398;0,0768
19,020;0,0796;0,1243
19,120;0,0796;0,1243
19,220;0,0398;0,0475
19,320;0,0796;0,0839
19,440;0,1194;0,0839
19,540;0,1194;0,0839
19,640;0,1592;0,1294
19,760;0,1592;0,1294
19,860;0,1989;0,1822
19,960;0,1989;0,1822
20,060;0,1989;0,1822
20,180;0,1592;0,1822
20,280;0,1592;0,1795
20,380;0,1194;0,1430
20,500;0,1592;0,1430
20,600;0,1592;0,0975
20,700;0,1592;0,0975
20,800;0,1592;0,0975
20,920;0,1194;0,0448
21,020;0,1194;0,0448
21,120;0,1592;0,1078
21,240;0,1194;0,1078
21,340;0,1194;0,1078
21,440;0,1194;0,1078
21,540;0,1194;0,1078
21,660;0,1194;0,1078
21,760;0,0796;0,1354
21,860;0,0796;0,1354
21,980;0,0796;0,1354
22,080;0,0796;0,1354
22,180;0,0398;0,0723
22,280;0,0398;0,0723
22,400;0,0398;0,0723
22,500;0,0398;0,0723
22,600;0,0796;0,1229
22,720;0,0398;0,0505
22,820;0,0398;0,0505
22,920;0,0796;0,0505
23,040;0,1194;0,1077
23,140;0,1194;0,1077
23,240;0,1592;0,1598
23,340;0,1592;0,1598
23,460;0,1592;0,1598
23,560;0,1989;0,1969
23,660;0,1592;0,1397
23,780;0,1592;0,1397
23,880;0,1592;0,1397
23,980;0,1194;0,0892
24,080;0,1592;0,1310
24,200;0,1989;0,1576
24,300;0,1592;0,1576
24,400;0,1194;0,1205
24,520;0,0796;0,0684
24,620;0,1194;0,1086
24,720;0,1989;0,1556
24,820;0,2387;0,2136
24,940;0,1989;0,1718
25,040;0,1989;0,1718
25,140;0,1989;0,1718
25,260;0,1989;0,1718
25,360;0,1592;0,1718
25,460;0,1989;0,2234
25,560;0,1592;0,1957
25,680;0,1592;0,1957
25,780;0,1194;0,1377
25,880;0,1194;0,1377
26,000;0,1194;0,1377
26,100;0,0796;0,0975
26,200;0,0796;0,0975
26,300;0,1194;0,1326
26,420;0,1194;0,1351
26,520;0,0796;0,0892
26,620;0,1592;0,1815
26,740;0,1592;0,1815
26,840;0,1592;0,1815
26,940;0,1592;0,1815
27,060;0,1194;0,1275
27,160;0,1592;0,1275
27,260;0,1592;0,1275
27,360;0,1592;0,1275
27,480;0,1194;0,0780
27,580;0,1194;0,0780
27,680;0,0398;0,0428
27,800;0,0796;0,1053
27,900;0,0796;0,1053
28,000;0,0796;0,1053
28,100;0,0398;0,0625
28,220;0,0796;0,1357
28,320;0,0796;0,1357
28,420;0,0796;0,1357
28,540;0,1194;0,1357
28,640;0,1592;0,1852
28,740;0,2387;0,2453
28,840;0,1989;0,1829
28,960;0,1989;0,1685
29,060;0,2387;0,1685
29,160;0,2785;0,1685
29,280;0,2785;0,1685
29,380;0,2785;0,1837
29,480;0,3183;0,2232
29,580;0,3183;0,2232
29,700;0,2785;0,2232
29,800;0,2785;0,2232
29,900;0,2785;0,2232
30,020;0,2387;0,1149
30,120;0,1989;0,1149
30,220;0,1989;0,1158
30,320;0,1989;0,1158
30,440;0,2387;0,1850
30,540;0,2387;0,2332
30,640;0,2785;0,2704
30,760;0,2785;0,2383
30,860;0,2387;0,1951
30,960;0,1989;0,1951
31,060;0,2387;0,2361
31,180;0,1989;0,1670
31,280;0,2387;0,2206
31,380;0,2387;0,2206
31,500;0,1989;0,1724
31,600;0,1194;0,1319
31,700;0,1592;0,1827
31,820;0,1194;0,1454
31,920;0,1194;0,1454
32,020;0,1592;0,2030
32,140;0,1194;0,1083
32,240;0,1194;0,1083
32,360;0,1194;0,1083
32,480;0,1592;0,1572
32,600;0,1592;0,1572
32,700;0,1989;0,1866
32,820;0,1989;0,1866
32,940;0,2387;0,1358
33,040;0,1989;0,1358
33,160;0,1592;0,0782
33,280;0,2387;0,1672
33,380;0,2387;0,1672
33,500;0,1989;0,1672
33,620;0,1989;0,1672
33,720;0,1592;0,1184
33,840;0,1592;0,1184
33,960;0,0796;0,0890
34,080;0,1194;0,1578
34,180;0,1194;0,1578
34,300;0,1194;0,1578
34,420;0,1194;0,1578
34,520;0,1592;0,2108
34,640;0,1194;0,1751
34,760;0,1194;0,1271
34,860;0,1194;0,1271
34,980;0,1194;0,1271
35,100;0,1194;0,1271
35,200;0,1194;0,1355
35,320;0,0796;0,0825
35,440;0,1194;0,0825
35,560;0,1194;0,0825
35,660;0,1194;0,1154
35,780;0,1592;0,1154
35,900;0,1194;0,0640
36,000;0,1989;0,0977
36,120;0,1989;0,0977
36,240;0,2387;0,1509
36,340;0,2387;0,1509
36,460;0,1592;0,0869
36,580;0,2387;0,1230
36,680;0,2387;0,1230
36,800;0,2387;0,1651
36,920;0,2387;0,1651
37,040;0,1592;0,0782
37,140;0,1592;0,0782
37,260;0,1592;0,0782
37,380;0,1194;0,1085
37,480;0,1592;0,1857
37,600;0,1592;0,1857
37,720;0,1989;0,2334
37,820;0,1592;0,1913
37,940;0,1989;0,2298
38,060;0,2387;0,2903
38,180;0,2387;0,2903
38,280;0,2387;0,2903
38,400;0,2387;0,2800
38,520;0,2387;0,2498
38,620;0,2387;0,2498
38,740;0,1989;0,1773
38,860;0,2387;0,2403
38,960;0,2387;0,2403
