time;evacuated_count
8,160;1
8,550;2
8,940;3
9,130;4
9,310;5
9,520;6
9,590;7
9,640;8
9,930;9
10,220;10
10,830;11
11,090;12
11,130;13
11,270;14
11,400;15
11,570;16
11,700;17
11,920;18
11,960;19
11,960;20
12,290;21
12,370;22
12,890;23
13,020;24
13,100;25
13,330;26
13,480;27
13,940;28
14,280;29
14,420;30
14,800;31
15,090;32
15,310;33
15,460;34
15,710;35
16,200;36
16,380;37
16,670;38
16,690;39
16,730;40
17,070;41
17,200;42
17,470;43
17,530;44
17,850;45
17,970;46
18,090;47
18,090;48
18,100;49
18,290;50
18,480;51
18,580;52
18,610;53
18,930;54
19,200;55
19,590;56
20,040;57
20,320;58
20,490;59
20,690;60
20,700;61
20,990;62
21,090;63
21,470;64
21,500;65
21,940;66
22,030;67
22,540;68
22,640;69
22,650;70
22,880;71
22,940;72
23,110;73
23,270;74
23,600;75
23,730;76
24,000;77
24,010;78
24,250;79
24,480;80
24,500;81
24,710;82
25,020;83
25,370;84
25,420;85
25,820;86
26,000;87
26,360;88
26,380;89
26,600;90
26,700;91
26,920;92
26,920;93
27,650;94
27,760;95
27,970;96
28,300;97
28,800;98
29,170;99
29,630;100
29,650;101
29,860;102
30,260;103
30,520;104
30,690;105
30,710;106
30,890;107
31,030;108
31,060;109
31,300;110
31,360;111
31,700;112
31,760;113
31,910;114
32,210;115
32,540;116
32,750;117
32,970;118
33,120;119
33,410;120
33,440;121
33,580;122
33,580;123
33,680;124
33,940;125
34,150;126
34,290;127
34,380;128
34,610;129
34,680;130
34,870;131
34,880;132
35,210;133
35,220;134
35,290;135
35,640;136
35,760;137
36,430;138
36,460;139
36,690;140
36,970;141
37,770;142
37,860;143
38,300;144
38,370;145
38,410;146
38,540;147
38,560;148
38,580;149
38,780;150
38,940;151
39,160;152
39,330;153
39,340;154
39,400;155
39,640;156
39,900;157
39,910;158
40,000;159
40,330;160
40,390;161
40,390;162
40,400;163
40,790;164
40,840;165
41,140;166
41,400;167
41,430;168
41,540;169
42,000;170
42,090;171
42,380;172
42,520;173
42,560;174
42,780;175
42,950;176
43,230;177
43,300;178
43,550;179
43,820;180
43,830;181
