time;evacuated_count
0,820;1
1,160;2
1,500;3
1,840;4
2,140;5
2,420;6
2,680;7
2,860;8
3,260;9
3,500;10
3,680;11
3,820;12
4,060;13
4,440;14
4,680;15
4,940;16
5,200;17
6,040;18
6,640;19
6,960;20
7,700;21
8,160;22
8,540;23
8,680;24
8,960;25
9,080;26
9,260;27
9,400;28
9,640;29
9,740;30
10,340;31
10,440;32
10,620;33
10,800;34
11,200;35
11,620;36
11,860;37
12,100;38
12,660;39
12,940;40
13,220;41
13,680;42
13,960;43
14,120;44
14,560;45
14,840;46
15,460;47
15,700;48
16,140;49
16,500;50
16,840;51
17,160;52
17,360;53
17,860;54
18,180;55
18,380;56
18,840;57
18,940;58
19,300;59
19,600;60
19,880;61
20,140;62
20,560;63
20,860;64
21,520;65
22,120;66
22,380;67
23,060;68
23,700;69
24,780;70
25,100;71
25,760;72
26,160;73
26,560;74
26,980;75
27,560;76
28,360;77
28,900;78
29,400;79
29,860;80
30,700;81
31,480;82
32,200;83
32,740;84
33,660;85
34,560;86
35,520;87
37,460;88
38,560;89
40,200;90
41,680;91
44,420;92
47,440;93
