time;density;speed
0,520;3,8197;0,5697
0,520;4,4563;0,7842
0,520;4,7746;0,5777
0,520;4,1380;0,8445
0,520;3,8197;0,7222
0,520;2,8648;1,2199
0,520;2,5465;0,8546
0,520;2,5465;1,0429
0,520;5,0930;0,5967
1,040;3,5014;0,7436
1,040;4,1380;0,8691
1,040;4,4563;0,6499
1,040;3,1831;0,8410
1,040;3,8197;0,4515
1,040;3,5014;0,6294
1,040;4,4563;0,8070
1,040;3,5014;0,7032
1,040;3,5014;0,4021
1,040;4,1380;0,7941
1,040;4,4563;0,5424
1,560;3,8197;0,2459
1,560;4,4563;0,3291
1,560;4,4563;0,2750
1,560;3,1831;0,4065
1,560;4,1380;0,1858
1,560;3,5014;0,2430
1,560;5,0930;0,3487
1,560;5,4113;0,2163
1,560;4,1380;0,3267
1,560;4,1380;0,2873
1,560;5,0930;0,3697
1,560;5,0930;0,2702
1,560;5,0930;0,2899
1,560;5,0930;0,3304
2,080;4,1380;0,2152
2,080;3,5014;0,5541
2,080;3,1831;0,4965
2,080;5,0930;0,3416
2,080;3,5014;0,3815
2,080;4,1380;0,6031
2,080;5,7296;0,2824
2,080;4,1380;0,4696
2,080;4,1380;0,4492
2,080;5,4113;0,5298
2,080;5,0930;0,3150
2,080;4,7746;0,5320
2,080;4,7746;0,4404
2,080;3,8197;0,3473
2,600;5,0930;0,2777
2,600;3,5014;0,4709
2,600;4,1380;0,4418
2,600;3,1831;0,5649
2,600;5,0930;0,4006
2,600;5,7296;0,4677
2,600;5,4113;0,3007
2,600;3,8197;0,5880
2,600;4,7746;0,4665
2,600;4,7746;0,3629
2,600;5,0930;0,4585
2,600;4,1380;0,2610
2,600;4,4563;0,2802
3,120;5,4113;0,3690
3,120;3,5014;0,4333
3,120;3,8197;0,4014
3,120;4,1380;0,3131
3,120;4,7746;0,3740
3,120;5,0930;0,5001
3,120;4,7746;0,2647
3,120;5,0930;0,4327
3,120;4,7746;0,4593
3,120;5,0930;0,4762
3,120;5,0930;0,4649
3,120;4,7746;0,3663
3,120;3,8197;0,3390
3,640;5,4113;0,2553
3,640;3,8197;0,5079
3,640;3,8197;0,3827
3,640;5,0930;0,3911
3,640;5,7296;0,4461
3,640;4,7746;0,4843
3,640;3,8197;0,4774
3,640;4,4563;0,4372
3,640;5,0930;0,4907
3,640;5,7296;0,4268
3,640;4,7746;0,3328
3,640;6,3662;0,3772
3,640;5,4113;0,2639
3,640;4,7746;0,3009
4,160;3,8197;0,4271
4,160;4,4563;0,3266
4,160;3,8197;0,4124
4,160;6,0479;0,3110
4,160;5,4113;0,4035
4,160;5,0930;0,3733
4,160;5,7296;0,2940
4,160;5,0930;0,3016
4,160;6,0479;0,3143
4,160;6,6845;0,2520
4,160;4,7746;0,2894
4,660;3,8197;0,5207
4,660;3,8197;0,4082
4,660;5,4113;0,5154
4,660;3,5014;0,6396
4,660;4,7746;0,4176
4,660;4,4563;0,4646
4,660;5,4113;0,3688
4,660;5,7296;0,4470
4,660;5,4113;0,4673
4,660;5,4113;0,3116
4,660;5,7296;0,3483
4,660;5,4113;0,2353
4,660;5,0930;0,3787
4,660;4,7746;0,2281
5,180;4,1380;0,2953
5,180;4,4563;0,1743
5,180;3,5014;0,1684
5,180;4,7746;0,3083
5,180;5,0930;0,2714
