time;density;speed
0,520;4,1380;0,6969
0,520;4,4563;0,8028
0,520;4,4563;0,4980
0,520;3,8197;1,0364
0,520;3,8197;0,8458
0,520;2,8648;1,4853
0,520;1,5915;1,2186
0,520;1,9099;1,3213
0,520;3,8197;0,7919
1,040;3,5014;0,6535
1,040;3,5014;0,7392
1,040;4,4563;0,5142
1,040;2,8648;0,8988
1,040;4,1380;0,4037
1,040;3,1831;0,6117
1,040;3,8197;0,7393
1,040;4,1380;0,2882
1,040;3,1831;0,2544
1,040;3,8197;0,7090
1,040;4,1380;0,5099
1,560;4,4563;0,3831
1,560;3,1831;0,4996
1,560;5,0930;0,2294
1,560;4,4563;0,4134
1,560;4,1380;0,2835
1,560;3,5014;0,4325
1,560;4,4563;0,5013
1,560;4,4563;0,2886
1,560;4,1380;0,3125
1,560;4,4563;0,2429
1,560;5,0930;0,3754
1,560;4,4563;0,4398
2,080;4,1380;0,3490
2,080;3,5014;0,5411
2,080;4,4563;0,3675
2,080;3,8197;0,5756
2,080;3,5014;0,4479
2,080;4,4563;0,5157
2,080;3,8197;0,3853
2,080;3,8197;0,1999
2,080;4,4563;0,4937
2,080;5,0930;0,4176
2,080;4,4563;0,4714
2,080;4,4563;0,6000
2,600;5,0930;0,3352
2,600;3,5014;0,2989
2,600;5,0930;0,2900
2,600;3,8197;0,2068
2,600;4,1380;0,2781
2,600;5,0930;0,4041
2,600;4,7746;0,2710
2,600;5,7296;0,3927
2,600;5,4113;0,4048
2,600;5,7296;0,2630
2,600;4,7746;0,2911
2,600;4,4563;0,4014
2,600;4,1380;0,3936
2,600;4,1380;0,4152
2,600;4,1380;0,3507
3,120;5,7296;0,2729
3,120;3,8197;0,4674
3,120;5,0930;0,2756
3,120;3,8197;0,3524
3,120;6,3662;0,3074
3,120;5,7296;0,2402
3,120;5,7296;0,4038
3,120;4,7746;0,3861
3,120;4,7746;0,3612
3,120;4,4563;0,4835
3,120;5,4113;0,2743
3,120;5,4113;0,2183
3,120;5,7296;0,1818
3,640;5,7296;0,2949
3,640;5,0930;0,2658
3,640;4,1380;0,3333
3,640;5,7296;0,4672
3,640;5,7296;0,4516
3,640;4,7746;0,5709
3,640;5,0930;0,4765
3,640;5,4113;0,4782
3,640;3,8197;0,5397
3,640;6,0479;0,4921
3,640;6,3662;0,3932
3,640;6,0479;0,1468
3,640;5,0930;0,3099
3,640;5,7296;0,3973
3,640;5,0930;0,2180
3,640;4,7746;0,3071
4,160;5,7296;0,3588
4,160;5,0930;0,2826
4,160;4,1380;0,3270
4,160;5,7296;0,3779
4,160;5,7296;0,3788
4,160;4,4563;0,4508
4,160;5,0930;0,3392
4,160;4,1380;0,3995
4,160;5,4113;0,4484
4,160;6,0479;0,3523
4,160;6,0479;0,3113
4,160;5,4113;0,1865
4,160;5,7296;0,3670
4,160;5,4113;0,2445
4,160;5,0930;0,3171
4,660;5,4113;0,2455
4,660;4,4563;0,2122
4,660;3,8197;0,2469
4,660;5,7296;0,2963
4,660;5,7296;0,2808
4,660;5,7296;0,2636
4,660;4,1380;0,3428
4,660;4,1380;0,3496
4,660;7,0028;0,2053
4,660;6,0479;0,1967
4,660;5,7296;0,2201
4,660;5,7296;0,2198
4,660;4,7746;0,1263
4,660;5,4113;0,1853
5,180;4,4563;0,4604
5,180;3,8197;0,4136
5,180;3,5014;0,5810
5,180;5,0930;0,5016
5,180;5,0930;0,3650
5,180;3,8197;0,4842
5,180;6,0479;0,3913
5,180;5,7296;0,3432
5,180;6,0479;0,3609
5,180;5,0930;0,3047
5,180;4,7746;0,1717
5,180;6,0479;0,2682
5,180;4,7746;0,1824
5,700;4,1380;0,4208
5,700;4,1380;0,3326
5,700;4,7746;0,4781
5,700;5,0930;0,3820
5,700;3,8197;0,4749
5,700;5,0930;0,4469
5,700;5,0930;0,3600
5,700;5,4113;0,4351
5,700;6,6845;0,3405
5,700;5,4113;0,2061
5,700;6,0479;0,3436
5,700;5,0930;0,2891
5,700;6,0479;0,3101
5,700;5,4113;0,2578
6,200;3,5014;0,3199
6,200;5,0930;0,3733
6,200;3,8197;0,5107
6,200;4,7746;0,5328
6,200;4,4563;0,4081
6,200;4,4563;0,5325
6,200;5,4113;0,4081
6,200;5,4113;0,2903
6,200;5,7296;0,3140
6,200;5,4113;0,4007
6,200;5,4113;0,3533
6,200;5,0930;0,4045
6,200;5,7296;0,3536
6,200;4,1380;0,2426
6,200;4,1380;0,2047
6,720;3,8197;0,3708
6,720;5,0930;0,3284
6,720;3,5014;0,4363
6,720;3,1831;0,6226
6,720;5,4113;0,4551
6,720;5,7296;0,2595
6,720;5,0930;0,1545
6,720;4,4563;0,3580
6,720;4,1380;0,4635
6,720;5,4113;0,2963
6,720;5,7296;0,3097
6,720;5,4113;0,3857
6,720;4,7746;0,2458
6,720;4,4563;0,1951
7,220;4,7746;0,2286
7,220;3,8197;0,2646
7,220;4,7746;0,3169
7,220;3,8197;0,3765
7,220;4,1380;0,4599
7,220;5,4113;0,2834
7,220;4,7746;0,2082
7,220;4,7746;0,3488
7,220;5,7296;0,2815
7,220;4,7746;0,3877
7,220;5,0930;0,3580
7,220;5,4113;0,3012
7,220;4,4563;0,2253
7,220;4,7746;0,1669
7,720;4,7746;0,3060
7,720;4,4563;0,3956
7,720;4,7746;0,3919
7,720;4,1380;0,5246
7,720;5,7296;0,2458
7,720;5,4113;0,3368
7,720;5,4113;0,2254
7,720;3,8197;0,5660
7,720;5,0930;0,4717
7,720;5,0930;0,4743
7,720;4,7746;0,4130
7,720;5,7296;0,3560
7,720;4,7746;0,2298
7,720;4,7746;0,1630
8,220;4,7746;0,1487
8,220;3,8197;0,1314
8,220;4,7746;0,1983
8,220;3,5014;0,2363
8,220;5,7296;0,1652
8,220;5,0930;0,1783
8,220;5,4113;0,1452
8,220;5,7296;0,2398
8,220;4,4563;0,2458
8,220;4,7746;0,2012
8,220;5,0930;0,1959
8,220;5,7296;0,1741
8,220;4,4563;0,1317
8,740;5,0930;0,2363
8,740;3,8197;0,2628
8,740;3,5014;0,2165
8,740;5,0930;0,2657
8,740;3,5014;0,2752
8,740;5,4113;0,1765
8,740;5,4113;0,2127
8,740;5,0930;0,1312
8,740;5,4113;0,2583
8,740;4,7746;0,2746
8,740;6,0479;0,2311
8,740;5,0930;0,2125
8,740;4,4563;0,1669
