time;agentId;headwayDistance;headwayVelocity
8,4800;447;0,5664;0,0000
8,7400;447;0,5752;1,4894
8,7400;192;0,5752;1,2289
8,7400;439;0,9276;1,2289
9,0000;580;0,6145;1,2097
9,0000;447;0,3965;1,6677
9,0000;192;0,5735;1,2097
9,0000;439;0,3965;1,2097
9,2600;580;0,6133;0,0000
9,2600;447;0,4328;1,5370
9,2600;192;0,4328;0,9446
9,2600;439;0,4997;0,9446
9,5200;580;0,6120;1,2919
9,5200;447;0,5213;1,5199
9,5200;450;0,5668;1,2919
9,5200;258;0,5668;1,1086
9,5200;192;0,6688;1,2510
9,5200;439;0,5459;0,3470
9,5200;460;0,5213;0,3470
9,7800;580;0,6148;1,5163
9,7800;447;0,5024;1,2077
9,7800;450;0,5201;0,0000
9,7800;258;0,5758;0,9573
9,7800;192;0,4960;1,4197
9,7800;439;0,4960;1,7195
9,7800;460;0,5024;0,8841
10,0400;580;0,6353;1,4598
10,0400;447;0,4671;1,4598
10,0400;450;0,5374;1,3847
10,0400;258;0,4671;1,1103
10,0400;439;0,5468;1,2280
10,0400;460;0,5468;1,5185
10,0400;574;0,5374;1,1611
10,3000;580;0,7004;1,1186
10,3000;447;0,5634;1,1186
10,3000;450;0,5954;1,2111
10,3000;258;0,5634;1,2816
10,3000;457;0,5942;1,1186
10,3000;460;0,6156;1,2816
10,3000;574;0,5954;1,2921
10,5600;447;0,5685;1,3492
10,5600;450;0,6173;1,3284
10,5600;258;0,4617;0,6362
10,5600;457;0,4617;1,2915
10,5600;460;0,5685;1,2355
10,5600;574;0,6173;1,2160
10,8200;450;0,6133;1,3744
10,8200;258;0,5011;1,2355
10,8200;457;0,5369;1,1264
10,8200;578;0,5369;0,8538
10,8200;574;0,6133;1,1705
11,0800;450;0,4130;0,0000
11,0800;457;0,6106;0,8996
11,0800;578;0,6106;1,1600
11,0800;574;0,5142;1,0945
11,3400;457;0,6461;1,0689
11,3400;578;0,6013;0,0000
11,3400;574;0,4632;1,3212
11,3400;130;0,6674;0,0000
11,6000;457;0,6292;1,2404
11,6000;578;0,6226;1,1665
11,6000;574;0,6014;1,3212
11,6000;94;0,6157;0,0000
11,6000;499;0,5274;0,0000
11,6000;286;0,4944;0,0000
11,6000;130;0,6601;1,1665
11,8600;457;0,6080;1,2664
11,8600;578;0,6080;1,1076
11,8600;94;0,5625;0,6693
11,8600;499;0,4934;1,6069
11,8600;286;0,3905;0,6693
11,8600;130;0,3905;0,7757
11,8600;303;0,6228;1,1577
11,8600;404;0,5950;0,6693
11,8600;215;0,4424;0,7757
12,1200;154;0,4527;0,8851
12,1200;578;0,4521;1,7248
12,1200;94;0,4604;0,7012
12,1200;499;0,4392;1,7248
12,1200;286;0,4654;0,7012
12,1200;130;0,4604;1,2306
12,1200;303;0,5796;1,2306
12,1200;404;0,4527;0,0000
12,1200;215;0,4392;1,5572
12,1200;124;0,4998;1,7248
12,3800;154;0,4481;0,0000
12,3800;578;0,4686;1,4912
12,3800;94;0,4686;1,4697
12,3800;286;0,4939;1,3125
12,3800;130;0,4942;0,2726
12,3800;303;0,5248;1,4912
12,3800;404;0,5396;0,2470
12,3800;215;0,4355;1,3125
12,3800;124;0,4355;0,9614
12,6400;154;0,6130;0,8608
12,6400;578;0,5258;1,2457
12,6400;94;0,4010;1,2457
12,6400;286;0,4707;1,0212
12,6400;130;0,4561;0,9508
12,6400;303;0,5213;0,9508
12,6400;404;0,5118;0,3079
12,6400;454;0,4707;0,3079
12,6400;215;0,4010;0,9508
12,6400;124;0,4636;1,2457
12,9000;154;0,5764;0,0000
12,9000;94;0,4591;1,1824
12,9000;286;0,4848;0,6668
12,9000;130;0,4848;1,1634
12,9000;404;0,5149;1,1634
12,9000;454;0,4912;1,1634
12,9000;124;0,4591;0,9816
13,1600;154;0,4889;0,0000
13,1600;94;0,4468;1,0598
13,1600;286;0,5245;0,8960
13,1600;130;0,5232;1,0598
13,1600;404;0,5178;0,8960
13,1600;454;0,4119;1,6837
13,1600;455;0,5369;1,0298
13,1600;124;0,4468;1,2088
13,1600;205;0,4119;0,8960
13,4200;154;0,5649;0,9425
13,4200;286;0,5561;0,0000
13,4200;130;0,5099;1,1307
13,4200;404;0,4724;0,8198
13,4200;454;0,4724;1,0928
13,4200;455;0,5183;0,8198
13,4200;124;0,4631;1,1327
13,4200;599;0,4578;0,0000
13,4200;205;0,4729;0,8198
13,6800;154;0,6243;0,9502
13,6800;286;0,4534;1,3754
13,6800;130;0,4738;1,1818
13,6800;404;0,5332;0,7898
13,6800;454;0,4368;0,9502
13,6800;455;0,4368;0,7497
13,6800;124;0,4720;1,1327
13,6800;599;0,4253;0,0000
13,6800;205;0,4534;0,7898
13,6800;364;0,7309;1,1456
13,9400;154;0,4916;1,5433
13,9400;286;0,4495;1,1414
13,9400;404;0,5011;1,0798
13,9400;454;0,4893;1,0569
13,9400;455;0,4893;1,1258
13,9400;599;0,5044;0,0000
13,9400;205;0,4495;1,0798
13,9400;364;0,4916;1,0438
14,2000;154;0,5471;1,0724
14,2000;286;0,4889;1,0121
14,2000;404;0,4636;1,6838
14,2000;454;0,5057;1,0724
14,2000;455;0,5057;0,8031
14,2000;599;0,6030;0,0000
14,2000;383;0,6152;1,0724
14,2000;205;0,4889;0,9902
14,4600;154;0,5510;0,9666
14,4600;286;0,4484;1,0355
14,4600;454;0,4851;1,6838
14,4600;455;0,5152;0,5461
14,4600;599;0,6958;1,1366
14,4600;383;0,6306;0,6577
14,4600;514;0,6306;1,1366
14,4600;205;0,4808;1,0355
14,7200;454;0,5491;0,9595
14,7200;455;0,5491;0,4282
14,7200;599;0,6757;0,0000
14,7200;383;0,5536;0,7782
14,7200;527;0,6374;0,0000
14,7200;514;0,5536;1,2704
14,7200;205;0,4430;1,6838
14,9800;454;0,5988;1,0155
14,9800;367;0,5969;0,0000
14,9800;599;0,4089;1,5180
14,9800;383;0,6362;0,9569
14,9800;527;0,6362;1,4100
14,9800;514;0,7266;0,9569
14,9800;376;0,4089;1,2253
15,2400;367;0,4585;0,8739
15,2400;383;0,5180;1,4776
15,2400;527;0,6151;1,3086
15,2400;514;0,4585;0,9915
15,2400;376;0,5629;1,4776
15,2400;582;0,5798;0,9915
15,5000;367;0,4626;1,2223
15,5000;383;0,4246;0,6741
15,5000;527;0,5798;0,1955
15,5000;514;0,5067;1,0725
15,5000;119;0,6618;0,8447
15,5000;376;0,4246;1,1109
15,5000;582;0,4626;1,0725
15,7600;367;0,5684;0,8745
15,7600;527;0,5684;1,1614
15,7600;514;0,5853;1,1614
15,7600;119;0,6482;0,8745
15,7600;376;0,5505;1,2717
15,7600;582;0,5821;1,1614
