time;density;specific_flow
4,580;0,0000;0,0000
4,700;0,0000;0,0000
4,820;0,0000;0,0000
4,940;0,0000;0,0000
5,060;0,0000;0,0000
5,180;0,0000;0,0000
5,300;0,0000;0,0000
5,420;0,0000;0,0000
5,540;0,0000;0,0000
5,660;0,0000;0,0000
5,780;0,0000;0,0000
5,900;0,0000;0,0000
6,000;0,0000;0,0000
6,120;0,0000;0,0000
6,240;0,0000;0,0000
6,360;0,0000;0,0000
6,480;0,0000;0,0000
6,600;0,0000;0,0000
6,720;0,0000;0,0000
6,820;0,0000;0,0000
6,940;0,0000;0,0000
7,060;0,0000;0,0000
7,180;0,0000;0,0000
7,300;0,0000;0,0000
7,420;0,0000;0,0000
7,540;0,0000;0,0000
7,640;0,0000;0,0000
7,760;0,0000;0,0000
7,880;0,0000;0,0000
8,000;0,0000;0,0000
8,100;0,0000;0,0000
8,220;0,0000;0,0000
8,340;0,0000;0,0000
8,460;0,0000;0,0000
8,580;0,0000;0,0000
8,700;0,0000;0,0000
8,800;0,0000;0,0000
8,920;0,0000;0,0000
9,040;0,0000;0,0000
9,160;0,0000;0,0000
9,280;0,0000;0,0000
9,400;0,0000;0,0000
9,520;0,0000;0,0000
9,620;0,0000;0,0000
9,740;0,0000;0,0000
9,860;0,0000;0,0000
9,980;0,0000;0,0000
10,100;0,0000;0,0000
10,220;0,0398;0,0758
10,340;0,0796;0,1350
10,440;0,0796;0,1350
10,560;0,0796;0,1350
10,680;0,1194;0,2045
10,800;0,1194;0,2045
10,920;0,1194;0,2045
11,040;0,1194;0,2082
11,140;0,1194;0,2082
11,260;0,1592;0,2671
11,380;0,1592;0,2671
11,500;0,1194;0,2079
11,620;0,0796;0,1284
11,740;0,0796;0,1180
11,860;0,0796;0,1180
11,960;0,0796;0,1180
12,080;0,0796;0,1180
12,200;0,0796;0,1153
12,320;0,0796;0,1153
12,440;0,0796;0,1153
12,560;0,1194;0,1775
12,680;0,1592;0,1775
12,780;0,1194;0,1185
12,900;0,1194;0,1185
13,020;0,1592;0,1804
13,140;0,1989;0,2316
13,260;0,2387;0,2686
13,380;0,1592;0,1501
13,500;0,1592;0,1501
13,600;0,1989;0,2107
13,720;0,1989;0,2107
13,840;0,1989;0,2107
13,960;0,1989;0,2107
14,080;0,1592;0,1737
14,200;0,1194;0,1117
14,320;0,0796;0,1117
14,420;0,0796;0,1117
14,540;0,1194;0,0512
14,660;0,1592;0,0512
14,780;0,1989;0,0896
14,900;0,1989;0,0896
15,020;0,1989;0,0896
15,120;0,2387;0,1603
15,240;0,2387;0,1603
15,360;0,1592;0,1603
15,480;0,1989;0,2252
15,600;0,1194;0,1738
15,720;0,1194;0,1738
15,840;0,1592;0,2303
15,940;0,1592;0,2303
16,040;0,1592;0,2303
16,160;0,1989;0,1995
16,260;0,1989;0,1995
16,360;0,1592;0,1347
16,480;0,1592;0,1165
16,580;0,1989;0,1781
16,680;0,1989;0,1933
16,780;0,1989;0,1933
16,900;0,1592;0,1694
17,000;0,1592;0,1694
17,100;0,1592;0,1694
17,220;0,1194;0,1334
17,320;0,1194;0,1334
17,420;0,1194;0,1334
17,520;0,0796;0,0616
17,640;0,0796;0,0519
17,740;0,0796;0,0519
17,840;0,1194;0,1082
17,960;0,1194;0,1082
18,060;0,1194;0,1082
18,160;0,0796;0,1082
18,280;0,0796;0,1082
18,380;0,0796;0,1082
18,480;0,0796;0,1082
18,580;0,0796;0,1058
18,700;0,0796;0,1058
18,800;0,0796;0,1058
18,900;0,0796;0,0495
19,020;0,0796;0,0495
19,120;0,1194;0,0866
19,220;0,1194;0,0866
19,320;0,1592;0,1302
19,440;0,1592;0,1302
19,540;0,1592;0,1135
19,640;0,1592;0,1314
19,760;0,1592;0,1314
19,860;0,1592;0,1314
19,960;0,2387;0,2195
20,060;0,1989;0,1759
20,180;0,1989;0,1759
20,280;0,1989;0,1759
20,380;0,2387;0,2464
20,500;0,1989;0,2328
20,600;0,1592;0,2150
20,700;0,1592;0,2150
20,800;0,0796;0,1269
20,920;0,0796;0,1269
21,020;0,0796;0,1269
21,120;0,0796;0,1269
21,240;0,1194;0,1269
21,340;0,1194;0,1269
21,440;0,1592;0,1176
21,540;0,1592;0,1176
21,660;0,1194;0,0612
21,760;0,1989;0,1323
21,860;0,1989;0,1323
21,980;0,1989;0,1323
22,080;0,1989;0,1884
22,180;0,1989;0,1884
22,280;0,1989;0,1884
22,400;0,1194;0,1884
22,500;0,1194;0,1755
22,600;0,1194;0,1755
22,720;0,0796;0,1044
22,820;0,1194;0,1694
22,920;0,1194;0,1694
23,040;0,0796;0,1133
23,140;0,0796;0,1133
23,240;0,0796;0,1133
23,340;0,1194;0,1729
23,460;0,1592;0,2344
23,560;0,1989;0,2955
23,660;0,1989;0,2955
23,780;0,1989;0,2955
23,880;0,1592;0,2168
23,980;0,1989;0,2811
24,080;0,1989;0,2811
24,200;0,1989;0,2811
24,300;0,1592;0,2215
24,400;0,1592;0,2215
24,520;0,1194;0,1599
24,620;0,1194;0,1599
24,720;0,0398;0,0642
24,820;0,0796;0,0642
24,940;0,0398;0,0000
25,040;0,0398;0,0000
25,140;0,0398;0,0000
25,260;0,0398;0,0000
25,360;0,0796;0,0399
25,460;0,0796;0,0399
25,560;0,0398;0,0399
25,680;0,0398;0,0399
25,780;0,0398;0,0399
25,880;0,0398;0,0399
26,000;0,0398;0,0399
26,100;0,0796;0,0836
26,200;0,1194;0,0836
26,300;0,1592;0,1050
26,420;0,1194;0,0651
26,520;0,1592;0,1366
26,620;0,1989;0,2121
26,740;0,1989;0,2121
26,840;0,1989;0,2121
26,940;0,1989;0,2121
27,060;0,2387;0,2166
27,160;0,2785;0,2630
27,260;0,1194;0,1264
27,360;0,1592;0,1264
27,480;0,1989;0,1772
27,580;0,1592;0,1017
27,680;0,1989;0,1017
27,800;0,1989;0,1392
27,900;0,2387;0,1982
28,000;0,2387;0,1982
28,100;0,2387;0,1982
28,220;0,2387;0,1982
28,320;0,2387;0,2518
28,420;0,1592;0,2053
28,540;0,1194;0,1545
28,640;0,1194;0,1545
28,740;0,1194;0,1545
28,840;0,1592;0,2184
28,960;0,1592;0,2321
29,060;0,1989;0,2976
29,160;0,1989;0,3049
29,280;0,1989;0,3049
29,380;0,1989;0,3049
29,480;0,1989;0,3049
29,580;0,1592;0,2513
29,700;0,1194;0,1786
29,800;0,0796;0,1147
29,900;0,0398;0,0492
30,020;0,0398;0,0492
30,120;0,0796;0,1090
30,220;0,0796;0,1090
30,320;0,0796;0,1090
30,440;0,1592;0,1651
30,540;0,1194;0,1159
30,640;0,1194;0,1159
30,760;0,1989;0,2299
30,860;0,1989;0,2299
30,960;0,2387;0,2818
31,060;0,2785;0,3474
31,180;0,3183;0,4103
31,280;0,2387;0,2944
31,380;0,2387;0,2944
31,500;0,2785;0,2944
31,600;0,2387;0,2944
31,700;0,2785;0,3409
31,820;0,1989;0,2269
31,920;0,1194;0,1094
32,020;0,1194;0,1094
32,140;0,1194;0,1094
32,240;0,0796;0,0465
32,360;0,0398;0,0465
32,480;0,0398;0,0465
32,600;0,1194;0,0867
32,700;0,1194;0,1037
32,820;0,1194;0,1037
32,940;0,1592;0,1561
33,040;0,1989;0,2203
33,160;0,1989;0,2203
33,280;0,1592;0,2203
33,380;0,1592;0,2203
33,500;0,1989;0,3237
33,620;0,1989;0,3237
33,720;0,2387;0,3237
33,840;0,2387;0,2786
33,960;0,1592;0,1619
34,080;0,1592;0,1619
34,180;0,1592;0,1619
34,300;0,1194;0,0781
34,420;0,1194;0,0781
34,520;0,0796;0,0781
34,640;0,0796;0,0781
34,760;0,0398;0,0597
34,860;0,0398;0,0597
34,980;0,0398;0,0597
35,100;0,0398;0,0597
35,200;0,0398;0,0597
35,320;0,0796;0,1168
35,440;0,0796;0,1168
35,560;0,0796;0,1168
35,660;0,0796;0,1168
35,780;0,0796;0,1168
35,900;0,0796;0,1168
36,000;0,0796;0,1168
36,120;0,0796;0,1168
36,240;0,1194;0,1419
36,340;0,1194;0,1446
36,460;0,1194;0,1446
36,580;0,1592;0,2010
36,680;0,1592;0,2010
36,800;0,1592;0,2010
36,920;0,1592;0,2010
37,040;0,1989;0,2010
37,140;0,2387;0,2300
37,260;0,2387;0,1723
37,380;0,1989;0,1159
37,480;0,1989;0,1159
37,600;0,1989;0,0759
37,720;0,2387;0,0905
37,820;0,2785;0,1323
37,940;0,2785;0,1323
38,060;0,3183;0,1700
38,180;0,2387;0,1700
38,280;0,1989;0,1410
38,400;0,1592;0,1410
38,520;0,1592;0,1410
38,620;0,1989;0,1783
38,740;0,0796;0,0750
38,860;0,0398;0,0373
38,960;0,0398;0,0373
