time;evacuated_count
5,420;1
5,560;2
6,000;3
6,380;4
6,500;5
7,060;6
7,300;7
7,660;8
7,960;9
8,360;10
9,000;11
9,280;12
9,280;13
9,640;14
9,920;15
10,200;16
10,240;17
10,540;18
10,620;19
11,120;20
11,900;21
12,840;22
13,000;23
13,200;24
13,280;25
14,360;26
14,860;27
15,480;28
15,680;29
18,620;30
19,440;31
20,400;32
20,860;33
21,260;34
21,680;35
22,100;36
22,260;37
22,920;38
23,560;39
23,960;40
24,200;41
24,260;42
24,520;43
24,800;44
25,020;45
25,200;46
25,560;47
25,620;48
26,200;49
26,740;50
26,840;51
27,000;52
27,240;53
28,100;54
28,240;55
28,440;56
28,840;57
29,260;58
31,000;59
31,160;60
31,560;61
32,100;62
32,500;63
32,860;64
33,100;65
34,620;66
34,820;67
