time;agentId;exitId
11,8600;450;Exit_South
12,4000;439;Exit_South
13,1200;447;Exit_West
13,5600;580;Exit_West
13,6800;457;Exit_South
14,1800;192;Exit_West
14,7000;578;Exit_South
14,7800;258;Exit_West
14,8600;286;Exit_West
15,3000;154;Exit_West
15,6400;460;Exit_West
15,8400;454;Exit_West
16,1200;404;Exit_South
16,4800;215;Exit_West
17,0200;499;Exit_West
17,3800;303;Exit_South
17,6200;612;Exit_West
17,7800;364;Exit_South
18,4200;455;Exit_West
18,7400;514;Exit_West
19,0600;574;Exit_South
19,4400;205;Exit_West
19,6800;527;Exit_West
19,7400;586;Exit_West
19,8800;94;Exit_South
20,2800;368;Exit_West
20,6000;599;Exit_South
21,1400;343;Exit_West
21,1800;119;Exit_West
21,2800;383;Exit_South
21,5000;451;Exit_South
21,8200;220;Exit_West
21,9600;534;Exit_South
22,7200;582;Exit_South
22,7400;95;Exit_South
23,3000;591;Exit_South
23,5000;408;Exit_South
24,1800;130;Exit_South
24,4000;147;Exit_West
24,9200;174;Exit_South
25,2800;194;Exit_West
25,6400;163;Exit_West
25,7800;228;Exit_South
26,1000;202;Exit_West
26,8600;211;Exit_South
26,9200;606;Exit_West
27,4000;190;Exit_West
27,8000;269;Exit_South
28,1600;290;Exit_South
28,1600;443;Exit_West
28,1800;544;Exit_West
28,4400;535;Exit_West
28,4400;311;Exit_South
28,8800;317;Exit_West
29,0200;305;Exit_South
29,6000;29;Exit_West
29,6600;432;Exit_West
29,7400;492;Exit_South
30,2200;613;Exit_West
30,7600;518;Exit_West
31,5200;257;Exit_South
31,7000;588;Exit_West
31,9400;272;Exit_South
32,4600;413;Exit_South
32,5400;92;Exit_South
32,8000;603;Exit_West
33,1400;248;Exit_South
33,1600;556;Exit_West
33,1800;489;Exit_South
33,6400;477;Exit_West
33,7600;592;Exit_South
34,3600;501;Exit_West
34,3800;216;Exit_West
34,5600;427;Exit_South
34,8600;113;Exit_South
35,5200;545;Exit_West
35,5600;184;Exit_West
35,5800;116;Exit_West
35,7200;47;Exit_South
36,1800;105;Exit_South
36,4400;11;Exit_West
36,7800;571;Exit_South
37,0200;302;Exit_West
37,3600;548;Exit_West
37,7200;524;Exit_West
37,7800;367;Exit_South
37,7800;131;Exit_West
38,1200;424;Exit_West
38,4200;589;Exit_West
38,5600;169;Exit_South
38,7800;362;Exit_West
39,2800;396;Exit_South
39,2800;245;Exit_West
39,6000;453;Exit_West
40,2200;180;Exit_West
40,3800;418;Exit_South
40,6000;51;Exit_South
41,0000;270;Exit_South
41,1200;124;Exit_West
41,2200;620;Exit_South
41,3200;210;Exit_West
41,5600;292;Exit_South
41,6800;354;Exit_South
41,7200;100;Exit_West
42,1000;306;Exit_South
42,5400;600;Exit_South
42,6000;55;Exit_South
42,8800;158;Exit_West
43,1200;560;Exit_South
43,2200;472;Exit_South
44,1400;136;Exit_West
44,2000;463;Exit_West
44,5400;282;Exit_South
44,5400;597;Exit_West
45,1000;543;Exit_West
45,2000;109;Exit_West
45,4000;121;Exit_West
45,9800;316;Exit_West
46,5000;516;Exit_West
46,9400;107;Exit_South
47,4000;110;Exit_South
47,5800;156;Exit_West
48,1200;236;Exit_South
48,1200;461;Exit_South
48,1400;321;Exit_South
48,2400;162;Exit_West
48,3800;65;Exit_West
48,9200;296;Exit_South
49,2600;223;Exit_South
49,3200;369;Exit_South
49,3400;256;Exit_West
49,5600;553;Exit_West
50,0600;308;Exit_South
50,4600;398;Exit_South
50,4800;566;Exit_South
50,5000;327;Exit_West
52,1000;555;Exit_West
52,1400;19;Exit_South
52,4800;255;Exit_South
52,5200;193;Exit_South
52,7600;263;Exit_West
52,8600;312;Exit_South
53,0400;564;Exit_South
53,3000;17;Exit_South
53,6800;300;Exit_South
53,7200;498;Exit_West
53,7800;357;Exit_South
54,3200;41;Exit_West
54,6400;280;Exit_South
54,7600;616;Exit_West
54,8400;558;Exit_South
55,2800;177;Exit_South
55,4800;230;Exit_South
56,1000;299;Exit_South
56,3800;506;Exit_South
57,3400;402;Exit_South
57,3600;431;Exit_West
57,4200;23;Exit_West
57,8200;494;Exit_West
58,3800;267;Exit_West
58,5400;465;Exit_South
58,7600;333;Exit_South
59,2400;459;Exit_West
59,9200;565;Exit_South
60,0800;617;Exit_South
60,1800;380;Exit_West
60,5200;42;Exit_West
60,7800;222;Exit_South
60,8400;607;Exit_West
60,8600;294;Exit_South
61,4400;167;Exit_South
61,5400;288;Exit_South
61,6800;437;Exit_West
61,8400;403;Exit_South
62,0400;532;Exit_West
62,0400;504;Exit_South
62,5800;309;Exit_West
62,6200;438;Exit_West
62,6400;347;Exit_South
63,2200;212;Exit_West
63,3800;88;Exit_West
63,4200;198;Exit_South
63,9400;57;Exit_South
64,2000;123;Exit_South
64,2200;78;Exit_West
64,5000;490;Exit_South
64,9800;482;Exit_West
65,1400;79;Exit_South
65,3600;21;Exit_South
65,4600;448;Exit_West
65,9000;550;Exit_South
65,9000;505;Exit_West
66,2800;546;Exit_South
66,4600;598;Exit_South
66,6800;433;Exit_South
67,2000;85;Exit_South
67,2600;16;Exit_South
67,9800;456;Exit_South
68,4000;384;Exit_West
68,4800;149;Exit_West
68,5200;226;Exit_South
68,9200;339;Exit_South
69,0000;246;Exit_West
69,0000;91;Exit_West
69,0800;254;Exit_West
69,4200;310;Exit_West
69,4400;206;Exit_South
69,4400;331;Exit_South
69,4600;488;Exit_West
69,5000;542;Exit_West
69,9600;376;Exit_West
70,2600;127;Exit_West
70,3400;148;Exit_West
70,4000;386;Exit_South
70,9000;511;Exit_West
71,0800;151;Exit_South
71,3600;207;Exit_South
71,4400;372;Exit_West
71,8400;478;Exit_West
71,8800;366;Exit_South
71,8800;48;Exit_South
71,8800;390;Exit_West
72,5400;219;Exit_South
73,0600;568;Exit_South
73,1600;352;Exit_West
73,7400;262;Exit_West
74,1200;422;Exit_South
74,1600;59;Exit_West
74,5400;196;Exit_West
74,6600;213;Exit_South
75,0400;54;Exit_West
75,3200;301;Exit_South
75,5000;399;Exit_West
75,9400;517;Exit_South
76,2200;265;Exit_West
76,4200;244;Exit_South
76,6600;410;Exit_South
77,4400;241;Exit_West
77,8800;608;Exit_West
78,2000;515;Exit_South
78,3200;561;Exit_South
78,5200;49;Exit_West
78,8000;295;Exit_South
79,0400;314;Exit_West
79,1400;512;Exit_South
79,3600;56;Exit_West
79,4800;585;Exit_West
79,5800;445;Exit_South
79,8000;275;Exit_West
79,8800;173;Exit_South
80,2600;513;Exit_West
80,3000;584;Exit_West
80,6000;467;Exit_South
80,8200;508;Exit_West
81,3400;204;Exit_South
81,8600;2;Exit_South
81,8600;510;Exit_West
82,6600;503;Exit_South
82,8800;86;Exit_South
83,3000;538;Exit_West
83,6200;570;Exit_South
83,8400;440;Exit_West
84,0000;229;Exit_South
84,2000;537;Exit_West
84,3000;330;Exit_South
84,3400;587;Exit_South
84,7600;62;Exit_South
84,8800;353;Exit_West
84,9400;101;Exit_West
85,0400;430;Exit_South
85,2400;98;Exit_West
85,6600;70;Exit_West
86,1200;233;Exit_South
86,2200;60;Exit_West
86,7800;417;Exit_West
86,8200;405;Exit_South
87,3000;414;Exit_West
87,4000;126;Exit_South
88,1200;533;Exit_South
88,1200;132;Exit_South
88,4000;536;Exit_West
88,5800;45;Exit_South
88,9200;373;Exit_West
89,2200;500;Exit_South
89,2800;575;Exit_West
89,4400;393;Exit_West
89,8000;577;Exit_West
90,1000;171;Exit_West
90,3800;411;Exit_South
90,9000;34;Exit_South
90,9400;30;Exit_West
91,1800;318;Exit_West
91,4800;122;Exit_South
91,9400;590;Exit_West
92,2200;484;Exit_West
92,3400;409;Exit_South
92,6000;361;Exit_West
93,0600;322;Exit_South
93,0800;304;Exit_West
93,1200;63;Exit_West
93,5600;15;Exit_West
93,7000;529;Exit_West
94,0800;342;Exit_West
94,2000;471;Exit_West
94,3400;102;Exit_South
94,3600;363;Exit_South
94,5400;172;Exit_West
94,7800;611;Exit_West
95,5600;507;Exit_West
95,9200;145;Exit_South
96,4200;406;Exit_West
96,4600;541;Exit_South
96,7600;166;Exit_South
96,8400;271;Exit_South
96,9200;387;Exit_South
97,2400;118;Exit_West
97,4200;99;Exit_South
97,5400;259;Exit_South
97,6600;235;Exit_South
98,0800;152;Exit_West
98,1800;425;Exit_West
98,2400;283;Exit_South
98,5800;32;Exit_West
98,6200;69;Exit_South
98,8600;97;Exit_West
98,8800;38;Exit_West
98,9400;614;Exit_South
99,3200;276;Exit_South
99,3400;168;Exit_West
99,9000;593;Exit_West
100,1400;319;Exit_South
100,3600;549;Exit_West
100,9200;137;Exit_South
100,9800;71;Exit_West
101,3200;120;Exit_South
101,4200;251;Exit_West
101,5400;181;Exit_West
101,8400;93;Exit_West
102,0000;243;Exit_West
102,3000;473;Exit_West
102,9600;359;Exit_West
103,1200;75;Exit_South
103,4000;602;Exit_West
103,5200;157;Exit_South
104,1400;117;Exit_South
104,9000;441;Exit_West
105,0200;161;Exit_South
105,4400;133;Exit_South
105,6800;27;Exit_West
105,8800;540;Exit_South
106,0800;334;Exit_South
106,3200;618;Exit_West
106,4800;106;Exit_South
106,9600;421;Exit_West
106,9600;74;Exit_South
107,4800;225;Exit_West
107,5600;4;Exit_South
107,7000;81;Exit_South
108,1000;412;Exit_West
108,1600;279;Exit_South
108,1800;128;Exit_West
108,3000;39;Exit_South
108,8800;26;Exit_South
109,5800;419;Exit_South
109,9000;338;Exit_West
109,9800;191;Exit_West
110,1000;234;Exit_West
110,3000;374;Exit_West
110,3600;434;Exit_South
110,6600;378;Exit_West
110,7400;31;Exit_West
110,8400;40;Exit_West
111,1600;496;Exit_West
111,3600;350;Exit_South
111,4000;277;Exit_West
111,8800;552;Exit_West
111,9400;5;Exit_South
112,4400;274;Exit_West
112,5600;76;Exit_South
112,8600;358;Exit_West
112,9400;199;Exit_South
113,1200;435;Exit_West
113,4000;1;Exit_South
113,4600;155;Exit_South
113,7800;609;Exit_West
114,1800;140;Exit_West
114,2400;298;Exit_West
114,6200;428;Exit_South
114,9000;187;Exit_West
115,0800;458;Exit_West
115,2600;287;Exit_South
115,9200;44;Exit_West
116,1800;610;Exit_South
116,8800;6;Exit_West
117,3000;278;Exit_West
117,4800;415;Exit_West
118,3000;382;Exit_West
118,3400;554;Exit_West
118,4800;96;Exit_South
118,8000;470;Exit_South
118,9400;250;Exit_South
118,9800;539;Exit_West
119,4600;377;Exit_South
119,6600;165;Exit_South
120,2000;400;Exit_South
120,4600;232;Exit_West
121,0400;340;Exit_West
121,1600;468;Exit_South
121,5600;605;Exit_West
122,0800;420;Exit_West
122,5800;416;Exit_South
122,9000;389;Exit_West
123,4400;28;Exit_West
123,9400;144;Exit_West
124,0200;476;Exit_South
124,0800;573;Exit_South
124,3200;260;Exit_South
124,4400;53;Exit_West
124,4600;520;Exit_South
124,8000;423;Exit_West
125,0000;67;Exit_West
125,0000;394;Exit_South
125,0600;379;Exit_South
126,0800;84;Exit_West
126,4200;483;Exit_South
126,5400;365;Exit_South
126,9000;466;Exit_South
127,1000;401;Exit_South
