agentId;time;posX;posZ;speed
3;0,4400;6,2872;-0,3577;0,1793
2;0,5500;6,4218;1,5198;0,8245
3;0,5500;6,2301;-0,3500;0,5235
4;0,5500;0,4691;6,9381;0,2184
1;0,6600;-0,5846;6,9025;1,0682
2;0,6600;6,2791;1,5149;1,2980
3;0,6600;6,1434;-0,3383;0,7957
4;0,6600;0,4674;6,8723;0,5986
5;0,6600;5,5065;2,2246;0,0227
1;0,7700;-0,5782;6,7262;1,6039
2;0,7700;6,1302;1,5097;1,3547
3;0,7700;6,0362;-0,3242;0,9829
4;0,7700;0,4649;6,7752;0,8835
5;0,7700;5,4863;2,2226;0,1849
1;0,8800;-0,5718;6,5446;1,6520
2;0,8800;5,9773;1,5036;1,3907
3;0,8800;5,9149;-0,3086;1,1116
4;0,8800;0,4619;6,6564;1,0795
5;0,8800;5,4417;2,2186;0,4075
1;0,9900;-0,5654;6,3593;1,6852
2;0,9900;5,8221;1,4965;1,4127
3;0,9900;5,7878;-0,3003;1,1578
4;0,9900;0,4585;6,5229;1,2142
5;0,9900;5,3799;2,2139;0,5634
7;0,9900;5,6484;0,0514;0,2853
1;1,1000;-0,5589;6,1715;1,7083
2;1,1000;5,6655;1,4879;1,4256
3;1,1000;5,6781;-0,3557;1,1176
4;1,1000;0,4549;6,3792;1,3069
5;1,1000;5,3060;2,2094;0,6729
7;1,1000;5,5780;0,1281;0,9467
1;1,2100;-0,5524;5,9819;1,7243
2;1,2100;5,5082;1,4775;1,4334
3;1,2100;5,5641;-0,4253;1,2142
4;1,2100;0,4511;6,2285;1,3705
5;1,2100;5,2236;2,2061;0,7494
7;1,2100;5,4731;0,2210;1,2735
1;1,3100;-0,5465;5,8085;1,7350
2;1,3100;5,3636;1,4701;1,4478
3;1,3100;5,4515;-0,4718;1,2181
4;1,3100;0,4475;6,0873;1,4127
5;1,3100;5,1437;2,2044;0,7998
7;1,3100;5,3623;0,2904;1,3077
8;1,3100;5,5863;0,9253;0,0715
9;1,3100;2,0509;6,9610;0,0000
1;1,4200;-0,5400;5,6170;1,7425
2;1,4200;5,1989;1,4723;1,4977
3;1,4200;5,3196;-0,5012;1,2282
4;1,4200;0,4435;5,9287;1,4419
5;1,4200;5,0520;2,2041;0,8337
7;1,4200;5,2273;0,3429;1,3167
8;1,4200;5,5635;0,9180;0,2173
9;1,4200;2,0511;6,9494;0,1052
1;1,5300;-0,5335;5,4248;1,7481
2;1,5300;5,0306;1,4749;1,5296
3;1,5300;5,1817;-0,5110;1,2575
4;1,5300;0,4395;5,7678;1,4631
5;1,5300;4,9578;2,2059;0,8560
7;1,5300;5,0814;0,3757;1,3594
8;1,5300;5,5263;0,9130;0,3412
9;1,5300;2,0511;6,9218;0,2504
1;1,6400;-0,5270;5,2322;1,7520
2;1,6400;4,8615;1,4731;1,5379
3;1,6400;5,0394;-0,5061;1,2938
4;1,6400;0,4353;5,6053;1,4776
5;1,6400;4,8625;2,2096;0,8674
7;1,6400;4,9282;0,3965;1,4057
8;1,6400;5,4770;0,9113;0,4488
9;1,6400;2,0503;6,8837;0,3463
1;1,7400;-0,5211;5,0568;1,7546
2;1,7400;4,7078;1,4672;1,5380
3;1,7400;4,9076;-0,4928;1,3255
4;1,7400;0,4315;5,4567;1,4872
5;1,7400;4,7755;2,2138;0,8703
6;1,7400;1,1356;6,8966;1,2051
7;1,7400;4,7854;0,4098;1,4339
8;1,7400;5,4228;0,9116;0,5420
9;1,7400;2,0487;6,8430;0,4082
1;1,8500;-0,5145;4,8637;1,7565
2;1,8500;4,5390;1,4573;1,5366
3;1,8500;4,7605;-0,4721;1,3496
4;1,8500;0,4273;5,2924;1,4937
5;1,8500;4,6802;2,2184;0,8681
6;1,8500;1,1032;6,7698;1,1899
7;1,8500;4,6267;0,4213;1,4464
8;1,8500;5,3543;0,9127;0,6223
9;1,8500;2,0461;6,7935;0,4502
12;1,8500;6,3426;1,4316;0,0529
1;1,9600;-0,5079;4,6705;1,7579
2;1,9600;4,3707;1,4455;1,5345
3;1,9600;4,6121;-0,4483;1,3666
4;1,9600;0,4230;5,1276;1,4984
5;1,9600;4,5852;2,2220;0,8640
6;1,9600;1,0777;6,6397;1,2051
