agentId;time;posX;posZ;speed
26;0,1200;-0,0900;0,3337;0,2123
29;0,1200;0,3062;0,1788;0,3201
31;0,1200;-0,3827;0,1094;0,1010
33;0,1200;0,0622;-0,1333;0,0993
34;0,1200;0,5037;-0,1565;0,0953
36;0,1200;-0,3394;-0,4123;0,0386
21;0,2400;0,7250;0,3445;0,8544
26;0,2400;-0,1360;0,3101;0,4313
29;0,2400;0,3598;0,0634;1,0606
31;0,2400;-0,4410;0,0378;0,7692
33;0,2400;0,0416;-0,1891;0,4957
34;0,2400;0,5482;-0,2618;0,9527
36;0,2400;-0,3395;-0,4532;0,3404
21;0,3600;0,6555;0,1970;1,3582
26;0,3600;-0,1539;0,2451;0,5620
29;0,3600;0,3785;-0,0333;0,8207
31;0,3600;-0,5242;-0,0950;1,3064
33;0,3600;0,0114;-0,2915;0,8894
34;0,3600;0,6381;-0,4555;1,7793
36;0,3600;-0,3555;-0,5564;0,8702
21;0,4800;0,6521;0,0788;0,9854
26;0,4800;-0,1951;0,0979;1,2738
20;0,4800;-0,5060;0,3785;0,3894
29;0,4800;0,3142;-0,2070;1,5430
31;0,4800;-0,5900;-0,2558;1,4474
33;0,4800;-0,0224;-0,4307;1,1940
34;0,4800;0,7161;-0,6538;1,7754
36;0,4800;-0,3931;-0,7327;1,5023
22;0,4800;0,1160;0,3452;0,2881
21;0,6000;0,6627;-0,0377;0,9754
26;0,6000;-0,2224;-0,0768;1,4736
20;0,6000;-0,4930;0,2884;0,7588
29;0,6000;0,2918;-0,3807;1,4595
31;0,6000;-0,6284;-0,4318;1,5015
33;0,6000;-0,0948;-0,6179;1,6726
36;0,6000;-0,4496;-0,9387;1,7799
22;0,6000;0,1200;0,2457;0,8299
21;0,7200;0,6489;-0,1759;1,1573
26;0,7200;-0,2278;-0,2537;1,4748
20;0,7200;-0,4811;0,1718;0,9767
29;0,7200;0,3079;-0,5533;1,4445
31;0,7200;-0,6576;-0,5934;1,3683
33;0,7200;-0,1215;-0,7611;1,2136
36;0,7200;-0,4603;-0,9348;0,0954
22;0,7200;0,1081;0,1154;1,0903
21;0,8400;0,6232;-0,3199;1,2186
26;0,8400;-0,2251;-0,4176;1,3655
20;0,8400;-0,4686;0,0348;1,1463
29;0,8400;0,3501;-0,7306;1,5186
31;0,8400;-0,7115;-0,5638;0,5119
33;0,8400;-0,0226;-0,8114;0,9242
36;0,8400;-0,4617;-0,8890;0,3819
22;0,8400;0,0850;-0,0347;1,2656
14;0,8400;0,4716;0,3187;0,5718
21;0,9600;0,5916;-0,4297;0,9522
26;0,9600;-0,2137;-0,5336;0,9712
