time;evacuated_count
10,580;1
10,960;2
11,840;3
12,840;4
13,160;5
13,180;6
13,300;7
13,300;8
13,400;9
13,460;10
13,780;11
14,120;12
14,640;13
14,680;14
14,980;15
14,980;16
15,120;17
15,340;18
15,660;19
15,720;20
15,920;21
15,940;22
16,540;23
17,660;24
18,060;25
18,460;26
18,540;27
19,100;28
19,180;29
19,220;30
19,240;31
19,620;32
19,700;33
20,260;34
20,540;35
20,580;36
21,300;37
21,440;38
22,400;39
22,580;40
22,600;41
23,700;42
23,720;43
23,820;44
24,120;45
24,760;46
24,880;47
25,000;48
25,180;49
25,280;50
25,540;51
25,680;52
25,720;53
26,200;54
26,220;55
26,280;56
26,460;57
26,920;58
26,960;59
27,260;60
27,340;61
27,520;62
27,560;63
27,780;64
28,140;65
28,260;66
28,480;67
28,540;68
28,880;69
29,180;70
29,240;71
29,480;72
30,360;73
30,360;74
31,200;75
31,760;76
32,000;77
32,340;78
32,440;79
32,460;80
33,040;81
33,220;82
33,240;83
33,660;84
34,800;85
34,940;86
35,080;87
35,200;88
35,380;89
35,400;90
35,640;91
36,320;92
36,500;93
36,600;94
36,680;95
36,960;96
36,960;97
37,320;98
37,340;99
37,440;100
38,040;101
38,140;102
38,240;103
38,360;104
38,700;105
38,960;106
39,080;107
39,180;108
39,920;109
40,240;110
40,460;111
40,500;112
40,900;113
40,940;114
40,940;115
41,700;116
41,800;117
41,900;118
41,960;119
42,120;120
42,220;121
42,240;122
42,780;123
43,260;124
43,740;125
43,800;126
44,140;127
44,460;128
44,540;129
44,660;130
44,920;131
45,200;132
45,220;133
45,840;134
45,920;135
46,180;136
46,220;137
46,440;138
46,460;139
46,620;140
47,420;141
47,660;142
47,800;143
48,140;144
48,160;145
48,380;146
49,000;147
49,300;148
49,440;149
50,000;150
50,080;151
50,200;152
50,500;153
50,520;154
51,280;155
51,640;156
52,100;157
52,100;158
52,580;159
52,580;160
52,580;161
52,660;162
53,580;163
53,600;164
53,600;165
53,720;166
53,860;167
54,060;168
54,740;169
54,860;170
55,080;171
55,480;172
55,580;173
55,960;174
56,260;175
56,600;176
57,120;177
57,160;178
57,960;179
58,040;180
58,060;181
58,180;182
58,420;183
58,740;184
58,840;185
58,900;186
59,140;187
59,460;188
59,700;189
59,740;190
60,120;191
60,320;192
60,380;193
60,820;194
61,080;195
61,380;196
61,600;197
62,000;198
62,540;199
63,140;200
63,200;201
63,480;202
63,500;203
63,900;204
64,160;205
64,520;206
64,680;207
64,720;208
64,720;209
65,280;210
65,360;211
65,760;212
66,060;213
66,260;214
67,040;215
67,180;216
67,300;217
67,380;218
67,440;219
67,480;220
68,300;221
68,580;222
69,060;223
69,320;224
69,600;225
69,860;226
70,080;227
70,140;228
70,560;229
71,340;230
71,480;231
71,580;232
71,660;233
72,280;234
72,540;235
72,580;236
72,780;237
72,840;238
73,240;239
73,320;240
73,440;241
74,100;242
74,200;243
74,300;244
74,540;245
74,960;246
75,140;247
75,160;248
75,320;249
75,440;250
75,720;251
75,920;252
75,960;253
76,500;254
76,700;255
76,720;256
77,060;257
77,160;258
77,240;259
77,360;260
77,380;261
77,420;262
77,600;263
78,160;264
78,860;265
79,240;266
79,360;267
79,360;268
79,800;269
80,140;270
80,520;271
80,640;272
80,900;273
81,320;274
81,500;275
81,660;276
81,820;277
82,040;278
82,460;279
82,500;280
82,680;281
82,700;282
82,980;283
83,260;284
84,100;285
84,200;286
84,360;287
84,940;288
85,260;289
85,320;290
85,680;291
86,060;292
86,660;293
86,780;294
87,240;295
87,380;296
87,460;297
87,620;298
87,620;299
87,840;300
87,900;301
87,940;302
88,520;303
88,560;304
88,860;305
88,900;306
88,920;307
89,340;308
89,400;309
89,600;310
89,640;311
89,780;312
90,020;313
90,660;314
90,700;315
90,720;316
91,300;317
91,420;318
91,720;319
92,240;320
92,340;321
92,980;322
93,460;323
93,600;324
93,780;325
93,940;326
93,980;327
94,540;328
94,740;329
94,880;330
95,220;331
95,760;332
96,000;333
96,480;334
96,700;335
96,720;336
97,000;337
97,240;338
97,680;339
97,940;340
98,140;341
98,400;342
98,560;343
98,560;344
98,860;345
98,900;346
98,900;347
98,980;348
99,000;349
99,140;350
99,760;351
100,020;352
100,120;353
100,480;354
101,200;355
101,300;356
101,380;357
102,140;358
102,420;359
102,520;360
102,560;361
102,580;362
102,840;363
103,080;364
103,120;365
103,160;366
103,260;367
103,620;368
104,060;369
104,080;370
104,600;371
104,660;372
105,000;373
105,040;374
105,520;375
105,560;376
105,580;377
105,960;378
106,400;379
106,400;380
106,620;381
107,440;382
107,720;383
108,760;384
109,260;385
109,300;386
109,380;387
109,600;388
109,900;389
110,380;390
110,460;391
110,840;392
111,000;393
111,100;394
111,480;395
111,540;396
111,640;397
112,640;398
112,760;399
113,320;400
113,520;401
114,160;402
114,360;403
114,540;404
114,600;405
115,180;406
115,180;407
115,240;408
115,240;409
115,420;410
115,660;411
115,900;412
116,080;413
116,360;414
116,680;415
117,260;416
117,340;417
117,420;418
117,460;419
117,640;420
117,700;421
117,760;422
118,100;423
118,540;424
119,280;425
119,540;426
119,760;427
120,260;428
120,360;429
120,420;430
121,220;431
121,300;432
121,380;433
121,820;434
122,020;435
122,040;436
122,880;437
123,240;438
123,340;439
123,660;440
123,900;441
124,000;442
125,020;443
125,040;444
125,380;445
125,440;446
125,540;447
125,600;448
125,800;449
125,820;450
125,880;451
126,420;452
127,160;453
127,200;454
127,600;455
127,640;456
127,840;457
128,180;458
128,380;459
128,620;460
128,720;461
129,180;462
129,240;463
129,500;464
129,980;465
130,200;466
130,220;467
130,460;468
130,680;469
130,840;470
131,400;471
131,420;472
131,500;473
131,880;474
132,040;475
132,160;476
132,520;477
132,640;478
133,220;479
133,240;480
133,300;481
133,540;482
133,780;483
134,040;484
134,400;485
134,600;486
134,700;487
135,300;488
135,480;489
136,300;490
137,300;491
137,360;492
137,460;493
137,580;494
137,580;495
137,700;496
137,880;497
138,260;498
138,720;499
138,740;500
139,160;501
139,260;502
139,520;503
139,600;504
140,160;505
140,600;506
141,040;507
141,340;508
141,840;509
142,040;510
142,640;511
143,540;512
143,900;513
143,940;514
144,020;515
144,100;516
144,360;517
144,740;518
144,920;519
145,160;520
146,000;521
146,220;522
146,260;523
146,520;524
146,680;525
146,740;526
147,040;527
147,200;528
147,660;529
147,780;530
148,300;531
148,640;532
148,720;533
148,860;534
149,220;535
149,240;536
149,500;537
150,060;538
150,080;539
150,340;540
150,420;541
150,480;542
151,060;543
151,560;544
151,840;545
152,400;546
152,480;547
152,620;548
153,320;549
153,860;550
153,940;551
153,940;552
154,060;553
154,220;554
154,440;555
154,440;556
155,160;557
155,360;558
155,480;559
155,740;560
156,180;561
156,320;562
156,400;563
157,040;564
157,080;565
157,740;566
158,260;567
159,720;568
159,760;569
160,200;570
160,900;571
161,360;572
161,640;573
161,980;574
162,240;575
162,680;576
162,940;577
162,960;578
163,340;579
163,840;580
164,380;581
164,400;582
165,440;583
165,860;584
167,520;585
167,780;586
168,240;587
168,700;588
169,780;589
170,220;590
170,360;591
170,620;592
171,200;593
171,560;594
172,020;595
172,640;596
173,480;597
173,700;598
174,420;599
174,720;600
175,080;601
175,360;602
175,740;603
176,180;604
177,940;605
178,140;606
178,340;607
