time;evacuated_count
0,760;1
1,080;2
1,460;3
1,820;4
2,020;5
2,340;6
2,860;7
3,240;8
3,740;9
4,280;10
4,520;11
4,700;12
4,800;13
5,060;14
5,420;15
5,720;16
5,840;17
6,060;18
6,320;19
6,380;20
6,580;21
6,740;22
7,020;23
7,400;24
7,960;25
8,320;26
8,860;27
9,040;28
9,300;29
9,620;30
9,820;31
10,080;32
10,320;33
10,580;34
10,980;35
11,380;36
11,740;37
12,100;38
12,480;39
12,880;40
13,120;41
13,460;42
13,760;43
13,940;44
14,260;45
14,640;46
15,200;47
15,460;48
15,740;49
15,980;50
16,320;51
16,500;52
16,900;53
17,600;54
18,120;55
18,360;56
18,620;57
18,860;58
19,400;59
20,280;60
20,440;61
20,940;62
21,340;63
21,920;64
22,360;65
22,660;66
23,060;67
23,580;68
23,960;69
24,220;70
24,560;71
25,440;72
25,960;73
26,620;74
27,180;75
27,920;76
28,640;77
29,260;78
29,600;79
30,560;80
32,020;81
32,600;82
33,960;83
34,500;84
35,600;85
38,120;86
39,000;87
39,960;88
41,120;89
42,300;90
43,720;91
45,260;92
47,620;93
