time;agentId;headwayDistance;headwayVelocity
0,2600;21;0,4487;1,2552
0,2600;26;0,3938;0,0000
0,2600;29;0,3639;0,9796
0,2600;31;0,4300;0,6354
0,2600;33;0,4141;1,2552
0,2600;34;0,3639;1,2552
0,2600;36;0,4433;0,7276
0,5200;21;0,4909;0,0000
0,5200;26;0,3943;0,9265
0,5200;20;0,3943;1,3452
0,5200;29;0,4235;1,4833
0,5200;31;0,4622;0,0000
0,5200;33;0,4235;1,4256
0,5200;34;0,5487;1,4752
0,5200;36;0,4409;1,4833
0,5200;22;0,4184;0,0000
0,7800;26;0,4276;0,7052
0,7800;20;0,4303;1,3491
0,7800;29;0,5366;1,3326
0,7800;31;0,3436;0,0000
0,7800;34;0,4125;1,5362
0,7800;36;0,3926;0,7052
0,7800;22;0,4418;1,3491
0,7800;14;0,4644;1,3326
0,7800;15;0,4788;1,2047
1,0400;26;0,3639;0,6571
1,0400;20;0,4322;0,8262
1,0400;29;0,5094;0,6571
1,0400;31;0,3901;0,6571
1,0400;34;0,4046;1,5362
1,0400;36;0,3639;1,2815
1,0400;22;0,3912;1,2815
1,0400;7;0,5126;1,2537
1,0400;14;0,4138;1,1644
1,0400;15;0,4491;1,1243
1,3000;26;0,3914;0,6602
1,3000;20;0,3762;0,2998
1,3000;31;0,3762;0,8377
1,3000;34;0,4044;1,5362
1,3000;36;0,3914;0,4546
1,3000;22;0,4122;0,1864
1,3000;7;0,4627;0,5168
1,3000;8;0,4071;0,0000
1,3000;14;0,4122;0,9790
1,3000;15;0,4165;0,4546
1,5600;26;0,3743;0,8933
1,5600;20;0,3611;0,3551
1,5600;31;0,3611;0,8933
1,5600;34;0,3857;0,2576
1,5600;22;0,3857;0,2716
1,5600;17;0,3969;0,0000
1,5600;4;0,4969;0,0000
1,5600;7;0,4176;0,2759
1,5600;8;0,4349;0,2759
1,5600;14;0,3968;0,2576
1,5600;15;0,4160;0,8933
1,8200;26;0,4137;0,5433
1,8200;20;0,3925;0,6995
1,8200;31;0,3932;0,0000
1,8200;34;0,3936;0,3941
1,8200;22;0,3936;0,2988
1,8200;17;0,3788;0,2880
1,8200;1;0,4020;0,2880
1,8200;4;0,4315;0,0848
1,8200;7;0,4315;0,5137
1,8200;8;0,3788;0,3838
1,8200;14;0,4355;0,0000
1,8200;15;0,3925;0,5433
2,0800;31;0,4014;0,7130
2,0800;34;0,3652;0,6440
2,0800;22;0,4057;0,2490
2,0800;17;0,3932;0,0000
2,0800;1;0,4110;0,0000
2,0800;4;0,4400;0,0000
2,0800;7;0,4463;0,7515
2,0800;8;0,4203;0,3501
2,0800;14;0,3652;0,2490
2,0800;15;0,4014;1,0122
2,3400;0;0,4889;0,4332
2,3400;28;0,3752;0,0722
2,3400;31;0,3752;0,5177
2,3400;34;0,3747;0,1555
2,3400;22;0,4200;0,0722
2,3400;17;0,4353;0,0000
2,3400;1;0,4193;0,4332
2,3400;4;0,4278;0,8175
2,3400;7;0,3829;0,1942
2,3400;8;0,4085;0,1942
2,3400;14;0,3747;0,1280
2,3400;15;0,3829;1,1971
2,3400;41;0,4633;0,7658
2,3400;42;0,4733;0,4676
2,6000;0;0,4684;0,1802
2,6000;28;0,3606;0,0000
2,6000;31;0,3842;1,1161
2,6000;34;0,3568;0,5577
2,6000;17;0,4349;0,4174
2,6000;1;0,3998;0,3869
2,6000;4;0,4196;0,5353
2,6000;7;0,3842;0,2794
2,6000;8;0,3557;0,4174
2,6000;14;0,3568;0,4695
2,6000;15;0,3557;0,3869
2,6000;41;0,4084;0,9247
