time;evacuated_count
0,880;1
1,200;2
1,620;3
2,080;4
2,820;5
3,340;6
3,760;7
4,020;8
4,480;9
4,940;10
5,060;11
5,520;12
5,580;13
5,960;14
6,380;15
6,520;16
7,140;17
7,160;18
7,580;19
8,140;20
8,640;21
8,680;22
9,100;23
9,800;24
10,000;25
10,500;26
10,820;27
11,020;28
11,560;29
12,100;30
12,320;31
12,740;32
12,860;33
13,240;34
13,520;35
14,080;36
14,300;37
14,680;38
15,020;39
15,320;40
15,660;41
15,840;42
16,680;43
17,260;44
17,580;45
17,860;46
18,220;47
18,720;48
19,240;49
19,400;50
19,820;51
20,160;52
20,300;53
20,780;54
21,340;55
21,700;56
22,120;57
22,480;58
22,560;59
22,880;60
23,220;61
23,280;62
24,240;63
24,720;64
25,360;65
25,840;66
26,440;67
26,920;68
27,220;69
27,500;70
27,980;71
28,340;72
28,780;73
29,300;74
29,560;75
30,120;76
30,660;77
30,720;78
31,600;79
31,960;80
32,180;81
32,740;82
33,300;83
33,780;84
34,240;85
34,580;86
34,860;87
35,460;88
35,960;89
36,500;90
37,000;91
37,540;92
37,960;93
