time;agentIdA;agentIdB;type
8,2400;450;580;Agent
8,2600;450;580;Agent
8,2800;450;580;Agent
8,6000;258;574;Agent
8,6200;258;574;Agent
8,6400;258;574;Agent
8,6600;258;574;Agent
8,6800;258;574;Agent
8,7000;258;574;Agent
9,9400;439;450;Agent
9,9600;439;450;Agent
9,9800;439;450;Agent
10,4000;499;574;Agent
10,4200;499;574;Agent
10,4400;499;574;Agent
10,4600;499;574;Agent
10,4800;499;574;Agent
10,5000;499;574;Agent
11,4000;94;454;Agent
11,4200;94;454;Agent
11,4400;94;454;Agent
11,4600;94;454;Agent
11,4800;94;454;Agent
11,5000;94;454;Agent
11,5200;94;454;Agent
12,3400;130;514;Agent
12,3600;130;514;Agent
12,3800;130;514;Agent
12,4000;130;514;Agent
12,4200;130;514;Agent
12,5200;130;514;Agent
12,5800;130;514;Agent
12,9200;205;599;Agent
12,9400;205;599;Agent
12,9600;205;599;Agent
12,9800;205;599;Agent
13,7000;527;599;Agent
13,7200;527;599;Agent
13,7400;527;599;Agent
13,8400;367;514;Agent
13,8600;367;514;Agent
13,8800;367;514;Agent
13,9000;367;514;Agent
13,9200;367;514;Agent
13,9400;367;514;Agent
13,9600;367;514;Agent
15,7200;119;451;Agent
15,7400;119;451;Agent
15,7600;119;451;Agent
15,7800;119;451;Agent
16,3000;95;343;Agent
16,3200;95;343;Agent
16,3400;95;343;Agent
17,4800;163;534;Agent
17,5000;163;534;Agent
17,5200;163;534;Agent
19,9000;282;518;Agent
19,9200;282;518;Agent
19,9400;282;518;Agent
19,9600;282;518;Agent
19,9800;282;518;Agent
20,0000;282;518;Agent
21,0000;194;269;Agent
21,0200;194;269;Agent
21,0400;194;269;Agent
21,0600;194;269;Agent
21,0800;194;269;Agent
21,1000;194;269;Agent
21,1200;194;269;Agent
23,5200;228;606;Agent
23,5400;228;606;Agent
23,5600;228;606;Agent
23,5800;228;606;Agent
23,6000;228;606;Agent
23,6200;228;606;Agent
23,6400;228;606;Agent
