time;evacuated_count
6,980;1
7,520;2
8,070;3
8,770;4
8,790;5
9,830;6
10,370;7
11,090;8
11,290;9
11,550;10
11,790;11
11,900;12
12,390;13
13,500;14
13,830;15
14,230;16
14,800;17
15,080;18
15,190;19
15,670;20
15,890;21
15,930;22
16,120;23
16,480;24
16,610;25
16,680;26
16,960;27
16,960;28
16,970;29
17,200;30
17,370;31
18,070;32
18,110;33
18,130;34
18,780;35
19,030;36
19,340;37
19,340;38
19,830;39
19,910;40
20,060;41
20,410;42
20,450;43
20,670;44
20,680;45
21,020;46
21,360;47
21,370;48
21,400;49
21,790;50
21,850;51
22,150;52
22,230;53
22,450;54
22,660;55
22,870;56
23,190;57
23,340;58
23,350;59
23,740;60
23,830;61
24,040;62
24,180;63
24,370;64
24,710;65
25,070;66
25,420;67
25,520;68
25,560;69
25,750;70
25,790;71
25,980;72
26,160;73
26,440;74
26,530;75
26,690;76
26,960;77
27,330;78
27,420;79
27,440;80
27,930;81
27,980;82
28,190;83
28,320;84
28,960;85
28,990;86
29,150;87
29,200;88
29,300;89
29,490;90
29,510;91
29,530;92
29,770;93
29,820;94
30,010;95
30,200;96
30,200;97
30,380;98
30,490;99
30,530;100
30,820;101
30,990;102
31,650;103
31,810;104
31,930;105
32,110;106
32,110;107
32,590;108
33,140;109
33,280;110
33,280;111
33,370;112
33,930;113
33,940;114
34,080;115
34,290;116
34,370;117
34,610;118
34,620;119
35,000;120
35,010;121
35,390;122
35,470;123
35,580;124
35,610;125
35,610;126
36,010;127
36,040;128
36,200;129
36,260;130
36,360;131
36,460;132
36,660;133
36,690;134
37,140;135
37,190;136
37,360;137
37,670;138
37,730;139
38,280;140
38,280;141
38,560;142
38,750;143
38,750;144
38,990;145
39,230;146
39,260;147
39,640;148
39,940;149
40,240;150
40,330;151
40,390;152
40,720;153
40,790;154
40,910;155
41,050;156
41,230;157
41,390;158
41,540;159
41,620;160
42,040;161
42,220;162
42,580;163
42,690;164
42,790;165
42,940;166
43,290;167
43,460;168
43,540;169
43,820;170
44,040;171
44,180;172
44,690;173
44,980;174
45,010;175
45,020;176
45,420;177
45,450;178
45,460;179
45,810;180
45,980;181
46,230;182
46,430;183
46,490;184
46,810;185
46,900;186
46,910;187
47,320;188
47,400;189
47,700;190
47,820;191
47,850;192
47,900;193
48,100;194
48,380;195
48,550;196
48,850;197
49,010;198
49,020;199
49,300;200
49,330;201
49,590;202
49,630;203
49,670;204
49,830;205
50,200;206
50,210;207
50,720;208
50,810;209
50,850;210
51,070;211
51,130;212
51,240;213
51,400;214
51,780;215
51,830;216
52,090;217
52,190;218
52,370;219
52,590;220
52,620;221
52,680;222
52,680;223
52,850;224
52,850;225
53,090;226
53,150;227
53,530;228
53,560;229
53,630;230
53,890;231
53,950;232
53,950;233
54,050;234
54,090;235
54,210;236
54,400;237
54,590;238
54,750;239
54,780;240
55,170;241
55,300;242
55,350;243
55,530;244
55,890;245
55,920;246
56,030;247
56,050;248
56,250;249
56,470;250
56,740;251
56,870;252
56,930;253
56,950;254
57,020;255
57,770;256
57,950;257
57,970;258
58,140;259
58,630;260
58,640;261
58,680;262
58,700;263
58,730;264
58,980;265
59,120;266
59,240;267
59,440;268
59,440;269
59,440;270
59,550;271
59,660;272
59,940;273
59,970;274
60,000;275
60,440;276
60,560;277
60,630;278
61,040;279
61,350;280
61,420;281
61,630;282
61,810;283
61,940;284
62,110;285
62,120;286
62,240;287
62,710;288
62,750;289
63,130;290
63,250;291
63,610;292
63,850;293
63,990;294
64,160;295
64,320;296
64,510;297
64,760;298
64,790;299
64,820;300
65,220;301
65,310;302
65,420;303
65,650;304
66,060;305
66,070;306
66,420;307
66,520;308
66,520;309
67,050;310
67,170;311
67,390;312
67,800;313
67,840;314
67,910;315
68,110;316
68,230;317
68,340;318
68,430;319
68,600;320
68,670;321
68,690;322
68,990;323
69,010;324
69,040;325
69,220;326
69,310;327
69,570;328
69,690;329
70,350;330
70,350;331
70,400;332
70,690;333
71,020;334
71,320;335
71,580;336
71,810;337
72,090;338
72,610;339
72,720;340
73,090;341
