time;density;specific_flow
0,120;1,2732;0,1005
0,240;1,2732;0,4242
0,360;2,5465;1,5528
0,480;2,5465;2,0790
0,600;2,5465;2,3728
0,720;3,8197;3,8809
0,840;5,0930;5,3495
0,960;3,8197;3,5960
1,080;3,8197;4,0921
1,180;2,5465;2,8573
1,300;3,8197;4,2810
1,420;3,8197;3,6805
1,520;2,5465;1,1296
1,640;3,8197;2,1945
1,740;3,8197;2,8847
1,860;3,8197;3,2881
1,960;3,8197;3,6055
2,080;5,0930;4,1080
2,200;5,0930;2,3503
2,320;5,0930;2,4946
2,440;5,0930;2,7924
2,560;5,0930;2,5452
2,660;6,3662;3,6520
2,780;5,0930;2,3793
2,900;5,0930;1,7474
3,000;5,0930;2,0863
3,120;5,0930;2,2714
3,240;3,8197;1,1954
3,360;6,3662;2,4785
3,460;6,3662;1,9547
3,580;5,0930;0,9407
3,700;5,0930;1,0130
3,800;5,0930;1,3290
3,920;5,0930;1,8451
4,040;6,3662;2,5607
4,160;5,0930;1,0725
4,280;5,0930;1,3317
4,380;5,0930;1,5606
4,500;5,0930;1,0305
4,620;5,0930;0,9872
4,740;5,0930;1,0153
4,860;3,8197;0,3275
4,980;3,8197;0,6483
5,100;3,8197;1,0876
5,200;5,0930;2,4130
5,320;5,0930;2,8043
5,440;3,8197;1,3565
5,560;3,8197;1,0384
5,680;5,0930;1,6707
5,800;5,0930;2,2286
5,920;6,3662;2,1084
6,020;7,6394;2,3550
6,140;6,3662;1,3977
6,260;6,3662;1,9018
6,380;6,3662;2,8823
6,500;5,0930;2,2314
6,620;5,0930;2,8985
6,740;3,8197;1,9675
6,840;3,8197;2,2393
6,960;5,0930;3,2405
7,080;3,8197;1,2203
7,200;3,8197;1,2583
7,320;5,0930;1,8988
7,440;5,0930;2,2043
7,560;3,8197;1,0598
7,680;5,0930;2,0637
7,800;5,0930;2,4069
7,920;5,0930;2,0919
8,020;5,0930;2,1456
8,140;5,0930;1,8947
8,260;5,0930;2,2075
8,380;3,8197;1,5842
8,500;3,8197;2,1567
8,620;3,8197;2,1597
8,740;5,0930;2,0301
8,840;5,0930;2,2718
8,960;5,0930;2,9501
9,080;3,8197;1,7239
9,200;3,8197;1,4828
9,320;2,5465;1,0830
9,440;3,8197;1,9398
9,560;3,8197;2,4694
9,660;5,0930;3,1173
9,780;3,8197;1,8260
9,900;3,8197;1,5442
10,020;5,0930;2,4905
10,140;6,3662;3,4963
10,260;5,0930;2,4793
10,360;5,0930;2,6644
10,480;3,8197;1,3930
10,600;3,8197;2,0930
10,720;3,8197;2,3689
10,840;2,5465;1,5540
10,960;3,8197;2,4594
11,080;5,0930;3,5580
11,180;5,0930;3,7614
11,300;3,8197;1,8217
11,420;5,0930;2,1384
11,540;6,3662;2,9488
11,660;5,0930;2,0680
11,780;5,0930;2,2185
11,900;3,8197;1,3061
12,000;3,8197;1,6218
12,120;3,8197;1,8833
12,240;5,0930;2,5383
12,360;3,8197;0,9805
12,480;5,0930;1,3831
12,600;5,0930;1,5463
12,720;5,0930;1,6435
12,820;5,0930;1,7028
12,940;3,8197;0,7637
13,060;3,8197;1,1298
13,180;5,0930;1,4213
13,300;5,0930;1,8650
13,420;5,0930;1,9005
13,540;5,0930;1,8573
13,640;3,8197;0,6390
13,760;5,0930;1,4785
13,880;5,0930;2,1402
14,000;5,0930;2,7681
14,120;6,3662;2,5971
14,240;6,3662;2,1384
14,340;6,3662;2,2904
14,460;6,3662;2,5877
14,580;5,0930;1,2034
14,700;5,0930;1,4846
14,820;5,0930;1,9446
14,940;3,8197;1,4912
15,060;3,8197;1,9017
15,160;3,8197;2,3714
15,280;5,0930;2,9822
15,400;5,0930;1,8948
15,520;5,0930;2,1573
15,640;5,0930;2,3894
15,760;3,8197;1,4292
15,880;5,0930;1,9199
15,980;5,0930;2,3969
16,100;5,0930;1,4304
16,200;5,0930;1,1376
16,320;5,0930;1,0457
16,420;5,0930;1,3029
16,520;6,3662;1,9797
16,640;6,3662;1,6402
16,740;6,3662;2,2751
16,840;7,6394;3,4186
16,940;7,6394;3,0224
17,060;6,3662;1,9115
17,160;6,3662;2,5773
17,260;5,0930;1,9783
17,380;5,0930;2,5440
17,480;5,0930;3,1863
17,580;5,0930;2,9477
17,680;3,8197;1,6382
17,800;3,8197;1,6314
17,900;3,8197;1,7876
18,000;2,5465;1,0726
18,120;2,5465;1,1875
18,220;2,5465;1,5653
18,320;3,8197;2,3922
18,420;3,8197;2,6073
18,540;5,0930;3,5075
18,640;3,8197;1,9551
18,740;3,8197;1,9662
18,860;3,8197;2,2722
18,960;5,0930;3,1391
19,060;5,0930;3,1848
19,160;5,0930;3,2106
