agentId;time;posX;posZ;speed
1;0,1200;-19,1479;2,0189;0,1242
2;0,1200;-18,3972;3,5765;0,3512
3;0,1200;-19,1320;3,5390;0,3598
4;0,1200;-18,0387;9,7196;0,2793
5;0,1200;-17,5913;4,4098;0,0274
6;0,1200;-11,8269;2,6729;0,2058
7;0,1200;-14,4776;7,5973;0,3495
8;0,1200;-13,0398;6,4858;0,3165
9;0,1200;-8,5023;3,7677;0,3519
10;0,1200;-12,0213;3,3323;0,1906
11;0,1200;-9,0093;7,2868;0,2704
12;0,1200;-7,1090;7,4811;0,1804
13;0,1200;-3,3387;9,1253;0,2804
14;0,1200;-7,4334;9,4681;0,2887
15;0,1200;-5,7209;4,9615;0,3991
16;0,1200;-7,1251;4,6528;0,2509
17;0,1200;-6,7125;3,9142;0,2371
18;0,1200;0,3658;4,2636;0,2335
19;0,1200;1,6585;9,3087;0,2799
20;0,1200;3,2725;9,0645;0,3381
21;0,1200;3,8839;2,5353;0,3129
22;0,1200;0,8523;2,8989;0,2981
23;0,1200;0,5289;5,9219;0,1556
24;0,1200;10,5451;6,5910;0,2757
25;0,1200;10,0498;2,1945;0,2567
26;0,1200;8,8448;8,0505;0,3616
27;0,1200;7,3651;4,9652;0,2390
28;0,1200;7,2678;9,0986;0,2003
29;0,1200;8,4297;5,4886;0,3169
30;0,1200;13,5571;2,9139;0,2477
31;0,1200;15,6035;2,1104;0,2609
32;0,1200;13,9343;4,4196;0,3137
33;0,1200;14,3461;7,7302;0,3468
34;0,1200;12,6965;3,9685;0,1799
35;0,1200;19,0584;2,6441;0,2298
36;0,1200;19,3770;3,9193;0,2816
37;0,1200;-17,2857;-6,3183;0,2544
38;0,1200;-15,6288;-6,7187;0,2278
39;0,1200;-17,7684;-6,8764;0,2393
40;0,1200;-16,4645;-8,1056;0,1610
41;0,1200;-15,7887;-6,1733;0,3318
42;0,1200;-11,0733;-5,7064;0,3348
43;0,1200;-10,0932;-7,8787;0,3062
44;0,1200;-9,5689;-4,8250;0,2554
45;0,1200;-12,3594;-7,8582;2,0772
46;0,1200;-8,8809;-3,3389;0,2033
