time;evacuated_count
7,200;1
7,840;2
8,380;3
9,240;4
9,680;5
9,900;6
10,360;7
10,800;8
11,360;9
12,080;10
12,240;11
12,940;12
13,220;13
14,040;14
14,500;15
15,380;16
15,820;17
16,600;18
17,180;19
17,960;20
18,420;21
18,920;22
19,200;23
19,580;24
20,020;25
20,480;26
20,760;27
21,180;28
21,960;29
22,640;30
23,240;31
23,800;32
24,520;33
24,540;34
25,180;35
25,460;36
26,120;37
27,240;38
28,820;39
29,480;40
30,020;41
30,480;42
30,880;43
31,200;44
31,840;45
32,360;46
33,000;47
33,760;48
34,520;49
36,100;50
38,700;51
44,560;52
45,620;53
54,840;54
57,980;55
72,340;56
