time;evacuated_count
10,400;1
12,340;2
13,260;3
13,960;4
14,420;5
14,920;6
15,000;7
15,020;8
15,320;9
15,400;10
16,000;11
16,080;12
16,180;13
16,220;14
16,780;15
16,840;16
17,280;17
17,640;18
18,100;19
18,340;20
18,480;21
18,680;22
18,960;23
19,520;24
19,840;25
20,220;26
20,400;27
20,480;28
20,480;29
20,800;30
21,900;31
21,900;32
22,300;33
22,520;34
22,680;35
23,520;36
23,560;37
23,560;38
24,080;39
24,180;40
24,200;41
24,580;42
25,100;43
25,320;44
25,500;45
25,760;46
25,960;47
26,460;48
26,480;49
26,880;50
26,960;51
26,960;52
27,320;53
27,340;54
27,360;55
27,360;56
27,460;57
27,860;58
28,080;59
28,840;60
28,940;61
29,820;62
29,860;63
30,360;64
30,440;65
30,560;66
31,180;67
31,620;68
31,620;69
31,680;70
31,820;71
32,160;72
32,700;73
32,840;74
33,020;75
33,280;76
33,300;77
33,660;78
34,280;79
34,680;80
34,720;81
35,180;82
35,780;83
36,080;84
36,100;85
36,220;86
36,520;87
36,560;88
36,620;89
36,840;90
36,900;91
37,040;92
37,220;93
37,240;94
37,420;95
37,620;96
37,760;97
38,220;98
38,620;99
38,620;100
39,160;101
39,280;102
39,720;103
39,860;104
40,000;105
40,700;106
40,860;107
41,620;108
41,620;109
41,760;110
41,840;111
42,000;112
42,180;113
42,280;114
42,480;115
43,040;116
43,480;117
43,620;118
43,980;119
44,220;120
44,220;121
44,580;122
44,640;123
44,940;124
45,220;125
45,740;126
45,900;127
45,960;128
46,120;129
46,120;130
46,540;131
47,000;132
47,380;133
47,440;134
47,560;135
47,840;136
48,060;137
48,320;138
48,680;139
48,920;140
49,040;141
49,140;142
49,480;143
49,660;144
49,980;145
50,060;146
50,400;147
50,560;148
50,860;149
51,580;150
51,960;151
52,140;152
52,740;153
52,780;154
52,960;155
53,780;156
53,800;157
53,880;158
53,900;159
54,060;160
54,300;161
54,400;162
54,580;163
54,740;164
54,820;165
55,560;166
55,720;167
55,960;168
56,060;169
56,500;170
56,720;171
57,020;172
57,620;173
57,640;174
57,720;175
58,080;176
58,360;177
58,620;178
58,700;179
58,980;180
58,980;181
59,280;182
59,620;183
59,620;184
60,000;185
60,400;186
60,420;187
60,520;188
60,620;189
60,680;190
60,840;191
61,400;192
61,740;193
62,080;194
62,660;195
62,820;196
63,120;197
