time;density;specific_flow
0,120;1,2732;0,1005
0,240;1,2732;0,4236
0,360;2,5465;1,4997
0,480;2,5465;1,9814
0,600;2,5465;2,3817
0,720;2,5465;2,7546
0,840;2,5465;3,1029
0,960;1,2732;1,4055
1,080;3,8197;3,1971
1,180;3,8197;3,5643
1,300;3,8197;3,1706
1,420;3,8197;3,4561
1,520;3,8197;3,6094
1,640;3,8197;3,8187
1,740;3,8197;3,2736
1,860;3,8197;2,2851
1,960;3,8197;2,4472
2,080;5,0930;4,3273
2,200;3,8197;3,4351
2,320;3,8197;3,8879
2,440;3,8197;4,3974
2,560;2,5465;2,0362
2,660;3,8197;2,4208
2,780;3,8197;2,0627
2,900;5,0930;3,2728
3,000;7,6394;4,8775
3,120;6,3662;3,1281
3,240;6,3662;1,8804
3,360;6,3662;1,5917
3,460;6,3662;2,0112
3,580;5,0930;1,3918
3,700;5,0930;1,8582
3,800;3,8197;1,3140
3,920;3,8197;2,0351
4,040;3,8197;2,7508
4,160;3,8197;1,9478
4,280;3,8197;2,6647
4,380;3,8197;3,1550
4,500;3,8197;2,6491
4,620;3,8197;2,2851
4,740;5,0930;2,2648
4,860;5,0930;2,5670
4,980;6,3662;2,2751
5,100;6,3662;1,8586
5,200;6,3662;2,4547
5,320;6,3662;2,2397
5,440;6,3662;2,7892
5,560;5,0930;1,7503
5,680;5,0930;1,9110
5,800;5,0930;2,1132
5,920;5,0930;2,3864
6,020;3,8197;0,9824
6,140;3,8197;1,1851
6,260;2,5465;0,7780
6,380;5,0930;1,8095
6,500;5,0930;2,1610
6,620;6,3662;2,0596
6,740;6,3662;2,3309
6,840;6,3662;1,7180
6,960;7,6394;2,6503
7,080;7,6394;2,8724
7,200;7,6394;1,9566
7,320;7,6394;2,0640
7,440;6,3662;1,0978
7,560;6,3662;1,3755
7,680;6,3662;1,6210
7,800;5,0930;0,9553
7,920;5,0930;1,4245
8,020;5,0930;1,9567
8,140;5,0930;1,7238
8,260;3,8197;0,7755
8,380;3,8197;1,3302
8,500;3,8197;2,0951
8,620;2,5465;1,3818
8,740;3,8197;1,5925
8,840;5,0930;2,7388
8,960;3,8197;2,2328
9,080;6,3662;3,2655
9,200;6,3662;3,0871
9,320;6,3662;1,9148
9,440;6,3662;2,5129
9,560;6,3662;3,0512
9,660;5,0930;2,0536
9,780;6,3662;2,4265
9,900;6,3662;2,6786
10,020;5,0930;1,5897
10,140;5,0930;2,0483
10,260;5,0930;2,1829
10,360;5,0930;2,2093
10,480;3,8197;1,3459
10,600;3,8197;1,9356
10,720;3,8197;2,5029
10,840;5,0930;2,4750
10,960;5,0930;2,5196
11,080;3,8197;1,9924
11,180;3,8197;2,6205
11,300;5,0930;3,5986
11,420;3,8197;2,5922
11,540;3,8197;2,3737
11,660;3,8197;1,9926
11,780;5,0930;2,6362
11,900;5,0930;2,8103
12,000;3,8197;1,5634
12,120;5,0930;2,1348
12,240;6,3662;3,0706
12,360;6,3662;2,8759
12,480;5,0930;2,0848
12,600;3,8197;1,0217
12,720;3,8197;1,7727
12,820;5,0930;2,8581
12,940;5,0930;3,4121
13,060;3,8197;1,1460
13,180;3,8197;0,7900
13,300;3,8197;0,7909
13,420;5,0930;1,1840
13,540;6,3662;1,7572
13,640;6,3662;1,9639
13,760;5,0930;0,7311
13,880;6,3662;1,6536
14,000;6,3662;2,4405
14,120;6,3662;2,6107
14,240;6,3662;2,3501
14,340;6,3662;1,7949
14,460;5,0930;1,2533
14,580;5,0930;1,5031
14,700;5,0930;2,1474
14,820;5,0930;2,7524
14,940;3,8197;1,6889
15,060;3,8197;2,0579
15,160;3,8197;2,2647
15,280;5,0930;2,5087
15,400;3,8197;1,5436
15,520;2,5465;0,7820
15,640;3,8197;1,2998
15,760;5,0930;2,5404
15,880;5,0930;2,7030
15,980;6,3662;1,5395
16,100;6,3662;1,1096
16,200;7,6394;1,5456
16,320;6,3662;1,0313
16,420;6,3662;1,1094
16,520;6,3662;1,3861
16,640;6,3662;1,8785
16,740;6,3662;2,2456
16,840;6,3662;2,5771
16,940;5,0930;1,7897
17,060;5,0930;1,9196
17,160;5,0930;2,4505
17,260;5,0930;2,8076
17,380;3,8197;1,7160
17,480;3,8197;1,7726
17,580;5,0930;2,6877
17,680;5,0930;2,3544
17,800;5,0930;2,9816
17,900;5,0930;2,9313
18,000;5,0930;0,4986
18,120;5,0930;0,2476
18,220;6,3662;0,6784
18,320;6,3662;0,7948
18,420;6,3662;0,8319
18,540;6,3662;0,6433
18,640;6,3662;0,9071
18,740;6,3662;1,1120
18,860;6,3662;1,0467
18,960;6,3662;0,9999
19,060;5,0930;0,1303
19,160;6,3662;0,5919
19,280;6,3662;1,1189
19,380;6,3662;1,7153
19,480;6,3662;1,7059
19,600;6,3662;2,0761
19,700;6,3662;2,8712
19,800;6,3662;2,9356
19,900;5,0930;1,2903
20,020;5,0930;1,7334
20,120;5,0930;2,1152
20,220;5,0930;2,3894
20,340;5,0930;2,3313
20,440;3,8197;1,5191
20,540;2,5465;0,8887
20,660;2,5465;1,3146
20,760;2,5465;1,7187
