time;agentIdA;agentIdB;type
47,4200;263;564;Agent
47,4400;263;564;Agent
58,9400;226;386;Agent
58,9600;226;386;Agent
58,9800;226;386;Agent
59,0000;226;386;Agent
59,0200;226;386;Agent
59,0400;226;386;Agent
59,0600;226;386;Agent
59,0800;226;386;Agent
60,0400;123;425;Agent
60,2000;448;598;Agent
64,1200;98;-1;Wall
64,1400;98;-1;Wall
64,1600;98;-1;Wall
64,5600;206;-1;Wall
64,5800;206;-1;Wall
64,6000;206;-1;Wall
67,0600;213;301;Agent
67,0800;213;301;Agent
67,1000;213;301;Agent
67,1200;213;301;Agent
67,1400;213;301;Agent
67,7800;590;-1;Wall
67,8000;590;-1;Wall
73,8000;295;314;Agent
73,8200;295;314;Agent
81,6800;568;-1;Wall
81,7000;568;-1;Wall
82,5400;86;-1;Wall
82,5600;86;-1;Wall
82,7000;568;-1;Wall
82,7200;568;-1;Wall
82,7400;568;-1;Wall
82,7400;233;568;Agent
82,7600;233;568;Agent
82,7800;233;568;Agent
82,8600;568;-1;Wall
82,8800;568;-1;Wall
110,0800;31;435;Agent
110,1000;31;435;Agent
110,1200;31;435;Agent
124,4400;111;209;Agent
124,4600;111;209;Agent
124,4800;111;209;Agent
124,5000;111;209;Agent
124,5200;111;209;Agent
124,5400;111;209;Agent
125,1600;218;240;Agent
125,1800;218;240;Agent
131,6400;186;528;Agent
131,6600;186;528;Agent
134,4200;375;509;Agent
140,5399;129;324;Agent
140,5600;129;324;Agent
140,5800;129;324;Agent
140,5999;129;324;Agent
144,5199;129;252;Agent
144,5399;129;252;Agent
153,0799;491;-1;Wall
153,0999;491;-1;Wall
153,1199;491;-1;Wall
153,1399;491;-1;Wall
153,1599;491;-1;Wall
153,1799;491;-1;Wall
153,2000;491;-1;Wall
153,2199;491;-1;Wall
153,2399;491;-1;Wall
153,2599;491;-1;Wall
153,2800;491;-1;Wall
