time;agentId;headwayDistance;headwayVelocity
7,4400;447;1,5856;0,0000
7,7000;447;1,3394;0,0000
7,9600;447;0,9127;1,8515
7,9600;450;0,9127;1,6057
8,2200;580;0,5964;1,8420
8,2200;447;0,8154;1,8420
8,2200;450;0,5964;1,5315
8,2200;439;0,8288;1,6078
8,4800;580;0,8233;1,7330
8,4800;447;0,4103;1,6000
8,4800;450;0,8233;1,5941
8,4800;439;0,4103;1,6098
8,7400;580;0,9359;1,4416
8,7400;450;0,7313;1,5311
8,7400;192;0,6331;0,0000
8,7400;439;0,5504;1,6102
8,7400;457;0,7360;0,2343
9,0000;580;0,5760;0,0000
9,0000;258;0,4416;0,0000
9,0000;192;0,6066;1,6991
9,0000;439;0,6212;1,1910
9,0000;457;0,6147;1,4809
9,0000;460;0,6458;1,5219
9,2600;580;0,3979;1,7367
9,2600;258;0,4414;0,0000
9,2600;192;0,6278;1,9069
9,2600;439;0,6623;0,9570
9,2600;457;0,4820;1,0809
9,2600;578;0,3979;1,0809
9,2600;460;0,6278;1,5184
9,5200;580;0,5496;0,3083
9,5200;258;0,4564;0,3083
9,5200;192;0,5886;1,6176
9,5200;439;0,5886;1,3250
9,5200;578;0,4564;0,6439
9,5200;460;0,6180;1,3250
9,7800;258;0,4087;0,7289
9,7800;192;0,5840;1,4535
9,7800;154;0,8975;1,4987
9,7800;578;0,4087;0,2411
9,7800;460;0,5692;0,9274
9,7800;574;0,6094;0,2411
9,7800;286;0,9065;1,4968
10,0400;258;0,4000;0,0000
10,0400;154;0,7012;1,2011
10,0400;578;0,5532;0,3611
10,0400;460;0,3816;0,9274
10,0400;574;0,7012;1,5335
10,0400;286;0,7738;1,5335
10,3000;258;0,4347;1,5530
10,3000;154;0,5376;1,3789
10,3000;578;0,5376;1,4166
10,3000;574;0,7870;1,4166
10,3000;94;0,4347;0,1494
10,3000;286;0,6756;1,4166
10,5600;258;0,5668;1,2351
10,5600;154;0,3816;1,4991
10,5600;578;0,3816;1,2956
