time;agentIdA;agentIdB;type
8,2400;439;447;Agent
8,2600;439;447;Agent
8,2800;439;447;Agent
8,3000;439;447;Agent
11,6400;94;286;Agent
11,7400;286;404;Agent
11,7600;286;404;Agent
11,7800;286;404;Agent
11,8000;286;404;Agent
12,3600;94;499;Agent
12,3800;94;499;Agent
12,4000;94;499;Agent
12,4200;94;499;Agent
12,4400;94;499;Agent
12,4600;94;499;Agent
12,4800;94;499;Agent
12,5000;94;499;Agent
12,5200;94;499;Agent
12,5400;94;499;Agent
12,5600;94;499;Agent
12,5600;94;303;Agent
12,5800;94;499;Agent
12,5800;94;303;Agent
12,6000;94;499;Agent
12,6000;94;303;Agent
12,6000;130;215;Agent
12,6200;94;499;Agent
12,6200;94;303;Agent
12,6200;130;215;Agent
12,6400;94;499;Agent
12,6400;94;303;Agent
12,6600;94;499;Agent
12,6600;94;303;Agent
12,6800;94;499;Agent
12,6800;94;303;Agent
12,7000;94;499;Agent
12,7000;94;303;Agent
12,7000;130;404;Agent
12,7200;94;499;Agent
12,7200;94;303;Agent
12,7200;130;404;Agent
12,7400;94;499;Agent
12,7400;94;303;Agent
12,7400;130;404;Agent
12,7600;94;499;Agent
12,7600;94;303;Agent
12,7600;130;404;Agent
12,7800;94;499;Agent
12,7800;94;303;Agent
12,7800;130;404;Agent
12,8000;94;499;Agent
12,8000;94;303;Agent
12,8000;130;404;Agent
12,8200;94;499;Agent
12,8200;94;303;Agent
12,8400;94;499;Agent
12,8400;94;303;Agent
12,8600;94;499;Agent
12,8800;94;499;Agent
12,9000;94;499;Agent
12,9200;94;499;Agent
12,9400;94;499;Agent
12,9600;94;499;Agent
12,9800;94;499;Agent
13,0000;94;499;Agent
13,0200;94;499;Agent
13,0400;94;499;Agent
13,0600;94;499;Agent
13,0800;94;499;Agent
13,1000;94;499;Agent
13,1200;94;499;Agent
13,1200;215;404;Agent
13,3600;94;499;Agent
13,3800;94;499;Agent
13,4000;94;499;Agent
13,4200;94;499;Agent
13,4400;94;499;Agent
13,4600;94;499;Agent
13,4800;94;499;Agent
13,5000;94;499;Agent
13,5000;205;599;Agent
13,5200;94;499;Agent
13,5200;205;599;Agent
13,5400;94;499;Agent
13,5400;124;130;Agent
13,5400;205;599;Agent
13,5600;94;499;Agent
13,5600;124;130;Agent
13,5600;205;599;Agent
13,5800;94;499;Agent
13,5800;124;130;Agent
13,5800;205;599;Agent
13,6000;94;499;Agent
13,6000;124;130;Agent
13,6200;94;499;Agent
13,6400;94;499;Agent
13,6600;94;499;Agent
13,6800;94;499;Agent
13,7000;94;499;Agent
13,7000;205;599;Agent
13,7200;205;599;Agent
13,7400;205;599;Agent
13,7600;205;599;Agent
13,7800;205;599;Agent
13,8000;205;599;Agent
13,8200;205;599;Agent
14,0800;94;612;Agent
14,1000;94;612;Agent
14,1200;94;612;Agent
14,1400;94;612;Agent
14,1600;94;612;Agent
14,1800;94;612;Agent
14,2200;499;-1;Wall
14,2600;499;-1;Wall
14,7000;124;367;Agent
14,7200;124;367;Agent
14,7400;124;367;Agent
14,7600;124;367;Agent
14,9000;124;367;Agent
14,9200;124;367;Agent
14,9400;124;367;Agent
14,9600;124;367;Agent
14,9800;124;367;Agent
15,0000;124;367;Agent
16,1800;408;586;Agent
16,2000;408;586;Agent
16,2200;408;586;Agent
16,2400;408;586;Agent
16,2600;408;586;Agent
16,2800;408;586;Agent
16,3000;408;586;Agent
17,5200;228;269;Agent
17,5400;228;269;Agent
17,5600;228;269;Agent
17,5800;228;269;Agent
17,8000;220;408;Agent
17,8200;220;408;Agent
17,8400;220;408;Agent
17,8600;220;408;Agent
18,4000;163;591;Agent
18,4200;163;591;Agent
18,4400;163;591;Agent
18,4600;163;591;Agent
18,4800;163;591;Agent
19,8200;211;317;Agent
19,8400;211;317;Agent
21,3400;269;518;Agent
21,3600;269;518;Agent
21,3800;269;518;Agent
21,4000;269;518;Agent
21,4200;269;518;Agent
21,4400;269;518;Agent
21,4600;269;518;Agent
21,4800;269;518;Agent
21,5000;269;518;Agent
21,5200;269;518;Agent
21,5400;269;518;Agent
21,5400;202;290;Agent
21,5600;269;518;Agent
21,5600;202;290;Agent
21,5800;269;518;Agent
21,5800;202;290;Agent
21,6000;269;518;Agent
21,6000;202;290;Agent
21,6200;202;290;Agent
21,6400;202;290;Agent
21,6600;202;290;Agent
21,6800;202;290;Agent
21,7200;202;290;Agent
21,7400;202;290;Agent
21,7600;202;290;Agent
21,7800;202;290;Agent
21,8000;202;290;Agent
21,8200;202;290;Agent
21,8400;202;290;Agent
21,8600;202;290;Agent
21,8800;202;290;Agent
21,9000;202;290;Agent
21,9200;202;290;Agent
21,9400;202;290;Agent
21,9600;202;290;Agent
21,9800;202;290;Agent
22,0000;202;290;Agent
22,0200;202;290;Agent
22,0400;202;290;Agent
22,0600;202;290;Agent
22,0800;202;290;Agent
22,1000;202;290;Agent
22,1200;202;290;Agent
22,1400;202;290;Agent
22,1600;202;290;Agent
22,1800;202;290;Agent
22,2000;202;290;Agent
22,2200;202;290;Agent
22,2400;202;290;Agent
22,2600;202;290;Agent
22,2800;202;290;Agent
22,3000;202;290;Agent
22,3200;202;290;Agent
22,3400;202;290;Agent
22,3600;202;290;Agent
22,3800;202;290;Agent
22,4000;202;290;Agent
22,4600;202;290;Agent
22,4800;202;290;Agent
22,5000;202;290;Agent
22,5200;202;290;Agent
22,5400;202;290;Agent
22,5600;202;290;Agent
22,5800;202;290;Agent
22,6000;202;290;Agent
22,6200;202;290;Agent
22,6400;202;290;Agent
22,8200;228;535;Agent
22,9800;256;290;Agent
23,0000;256;290;Agent
23,0200;256;290;Agent
23,0400;256;290;Agent
23,0600;256;290;Agent
23,0800;256;290;Agent
23,8800;311;535;Agent
23,9000;311;535;Agent
23,9200;311;535;Agent
24,2600;228;256;Agent
24,2800;228;256;Agent
24,3000;228;256;Agent
24,3200;228;256;Agent
24,3400;228;256;Agent
24,3600;228;256;Agent
24,3600;29;311;Agent
24,3800;228;256;Agent
24,3800;29;311;Agent
24,4000;228;256;Agent
24,4000;228;257;Agent
24,4000;29;311;Agent
24,4200;228;256;Agent
24,4200;228;257;Agent
24,4200;29;311;Agent
