time;density;specific_flow
0,120;1,2732;0,1324
0,240;2,5465;1,5530
0,360;2,5465;2,8528
0,480;2,5465;3,8914
0,600;5,0930;7,9796
0,720;5,0930;6,3898
0,840;6,3662;7,0960
0,960;5,0930;4,1210
1,080;5,0930;3,7428
1,180;6,3662;5,0563
1,300;6,3662;4,4856
1,420;7,6394;4,6162
1,520;6,3662;4,3298
1,640;5,0930;5,3425
1,740;5,0930;4,4292
1,860;6,3662;5,2823
1,960;6,3662;4,0925
2,080;6,3662;3,5706
2,200;5,0930;3,7353
2,320;3,8197;2,4958
2,440;5,0930;4,5198
2,560;5,0930;5,2965
2,660;5,0930;3,5448
2,780;7,6394;3,8612
2,900;7,6394;5,0177
3,000;6,3662;4,1605
3,120;6,3662;3,7841
3,240;7,6394;5,6549
3,360;6,3662;3,5252
3,460;5,0930;3,3275
3,580;5,0930;3,3153
3,700;7,6394;5,7469
3,800;7,6394;6,3735
3,920;6,3662;3,9287
4,040;6,3662;2,2390
4,160;6,3662;3,1685
4,280;6,3662;2,1365
4,380;5,0930;1,8814
4,500;5,0930;1,6223
4,620;5,0930;1,4868
4,740;5,0930;2,0150
4,860;6,3662;2,5944
4,980;7,6394;1,8907
5,100;8,9127;2,7325
5,200;7,6394;3,7460
5,320;6,3662;4,3670
5,440;6,3662;5,7810
5,560;6,3662;5,7438
5,680;6,3662;3,7024
5,800;6,3662;2,3590
5,920;6,3662;2,6052
6,020;6,3662;2,6280
6,140;6,3662;2,6958
6,260;5,0930;1,6733
6,380;5,0930;2,8874
6,500;5,0930;2,8204
6,620;5,0930;1,5125
6,740;6,3662;2,9804
6,840;5,0930;3,4050
6,960;6,3662;6,6786
7,080;6,3662;3,9920
7,200;5,0930;3,0559
7,320;5,0930;4,2833
7,440;6,3662;4,4471
7,560;6,3662;5,5036
7,680;6,3662;4,8547
7,800;5,0930;3,4593
7,920;5,0930;4,2655
8,020;5,0930;3,1570
8,140;5,0930;3,3289
8,260;3,8197;1,6280
8,380;5,0930;2,8487
8,500;6,3662;1,2954
8,620;5,0930;0,9744
8,740;5,0930;0,5729
8,840;5,0930;0,6149
8,960;5,0930;0,4217
9,080;3,8197;1,0088
9,200;3,8197;1,4000
9,320;3,8197;1,7676
9,440;3,8197;1,9242
9,560;5,0930;3,2172
9,660;3,8197;2,3551
9,780;5,0930;4,5152
9,900;5,0930;3,5893
10,020;6,3662;4,1334
10,140;5,0930;2,7606
10,260;6,3662;3,3351
10,360;6,3662;3,2385
10,480;6,3662;2,1034
10,600;7,6394;4,2893
10,720;6,3662;3,4072
10,840;5,0930;2,2611
10,960;5,0930;3,3225
11,080;3,8197;2,1982
11,180;3,8197;2,5586
11,300;3,8197;2,9121
11,420;5,0930;3,3639
11,540;6,3662;4,0451
11,660;5,0930;2,9180
11,780;5,0930;2,7129
11,900;6,3662;2,0949
12,000;6,3662;2,7443
12,120;6,3662;4,1582
12,240;3,8197;2,6474
12,360;5,0930;3,4684
12,480;3,8197;1,5685
12,600;5,0930;2,5848
12,720;6,3662;4,3704
12,820;6,3662;4,6869
12,940;6,3662;4,0390
13,060;5,0930;2,9881
13,180;6,3662;2,5585
13,300;5,0930;1,3865
13,420;5,0930;1,0421
13,540;5,0930;0,9858
13,640;5,0930;0,8158
13,760;5,0930;1,8795
13,880;5,0930;2,4454
14,000;5,0930;4,0397
14,120;6,3662;5,0902
14,240;5,0930;2,8517
14,340;5,0930;3,4968
14,460;6,3662;2,7693
14,580;7,6394;4,8088
14,700;6,3662;5,8623
14,820;5,0930;3,7775
14,940;6,3662;3,8870
15,060;7,6394;4,4615
15,160;7,6394;3,9332
15,280;5,0930;2,6865
15,400;6,3662;2,4529
15,520;6,3662;2,1202
15,640;6,3662;2,2101
15,760;6,3662;1,5926
15,880;6,3662;2,0826
15,980;7,6394;4,5458
16,100;6,3662;4,4112
16,200;6,3662;5,6791
16,320;6,3662;3,1214
16,420;6,3662;3,3682
16,520;6,3662;4,0125
16,640;5,0930;3,7315
16,740;3,8197;3,5768
16,840;3,8197;4,2460
16,940;5,0930;5,4655
17,060;6,3662;5,7467
17,160;6,3662;4,6872
17,260;7,6394;5,5730
17,380;6,3662;3,4698
17,480;5,0930;1,9537
17,580;6,3662;3,9497
17,680;3,8197;1,2616
17,800;5,0930;3,4179
17,900;5,0930;3,7501
18,000;3,8197;2,9722
18,120;6,3662;2,4772
18,220;6,3662;2,9810
18,320;6,3662;4,1299
18,420;5,0930;4,0847
18,540;3,8197;3,1579
18,640;3,8197;3,0791
18,740;2,5465;0,5823
18,860;2,5465;0,5897
18,960;5,0930;2,0372
19,060;5,0930;2,8134
19,160;6,3662;4,4431
19,280;5,0930;2,3518
19,380;5,0930;3,1387
19,480;5,0930;2,2767
19,600;6,3662;1,6106
19,700;6,3662;1,9433
19,800;6,3662;1,9576
19,900;6,3662;2,6074
20,020;6,3662;2,6533
20,120;5,0930;1,7383
20,220;6,3662;2,7380
20,340;6,3662;2,6677
20,440;6,3662;3,6859
20,540;6,3662;4,1073
20,660;5,0930;2,6053
20,760;5,0930;4,1576
20,860;3,8197;2,6527
20,960;3,8197;3,7432
21,080;5,0930;3,6771
21,180;5,0930;3,4675
21,280;5,0930;3,9884
21,400;5,0930;2,4764
21,500;6,3662;3,6042
21,600;6,3662;3,7554
21,700;6,3662;4,1670
21,820;5,0930;1,9407
21,920;5,0930;2,6354
22,020;5,0930;2,9826
22,140;3,8197;1,3240
22,240;5,0930;2,2139
22,340;5,0930;1,5577
22,440;5,0930;2,2177
22,560;6,3662;2,5751
22,660;5,0930;1,2220
22,760;5,0930;2,2651
22,880;5,0930;2,8943
22,980;5,0930;3,6177
23,080;3,8197;2,5719
23,180;3,8197;2,7692
23,300;2,5465;1,3917
23,400;2,5465;1,7976
23,500;5,0930;3,5666
23,620;5,0930;2,9712
23,720;5,0930;2,4106
23,820;5,0930;2,3295
23,920;5,0930;2,4254
24,040;3,8197;2,1307
24,140;3,8197;1,6878
24,240;3,8197;2,7456
24,360;3,8197;2,6281
24,460;5,0930;2,9996
24,560;3,8197;1,4507
24,680;3,8197;1,6268
24,780;3,8197;1,4709
24,880;3,8197;1,8238
24,980;3,8197;2,2521
25,100;2,5465;0,8079
25,200;2,5465;1,3131
25,300;3,8197;2,3624
25,420;3,8197;2,7793
25,520;2,5465;1,5132
25,620;2,5465;1,6361
25,720;3,8197;2,3485
25,840;3,8197;2,3049
25,940;5,0930;1,9333
