time;evacuated_count
0,840;1
1,280;2
1,560;3
2,100;4
2,360;5
2,900;6
2,980;7
3,220;8
3,600;9
3,740;10
4,580;11
4,740;12
4,980;13
5,380;14
5,740;15
5,980;16
6,320;17
6,760;18
6,920;19
7,140;20
7,280;21
7,640;22
7,980;23
8,100;24
8,340;25
8,700;26
8,860;27
9,100;28
9,380;29
9,860;30
10,060;31
10,360;32
10,460;33
10,780;34
10,940;35
11,740;36
11,920;37
12,600;38
13,540;39
13,900;40
14,200;41
14,360;42
14,600;43
14,860;44
14,960;45
15,160;46
15,380;47
15,820;48
16,100;49
16,460;50
16,840;51
17,440;52
17,700;53
17,900;54
18,220;55
18,580;56
18,840;57
19,000;58
19,500;59
19,840;60
20,280;61
20,560;62
21,000;63
21,340;64
21,960;65
22,320;66
22,880;67
23,400;68
23,700;69
24,080;70
24,640;71
24,860;72
25,780;73
26,280;74
26,900;75
27,360;76
27,800;77
28,440;78
29,680;79
30,740;80
31,300;81
32,060;82
32,760;83
33,760;84
34,460;85
34,980;86
35,820;87
37,260;88
41,120;89
43,400;90
45,000;91
47,480;92
51,180;93
