time;density;specific_flow
0,120;1,2732;0,1624
0,240;2,5465;1,6934
0,360;2,5465;2,9848
0,480;2,5465;3,9231
0,600;3,8197;4,6215
0,720;5,0930;6,1857
0,840;5,0930;6,0524
0,960;5,0930;5,1831
1,080;6,3662;6,1318
1,180;6,3662;5,1511
1,300;5,0930;3,2084
1,420;6,3662;4,9142
1,520;5,0930;3,7141
1,640;5,0930;2,1708
1,740;5,0930;3,2605
1,860;5,0930;2,3231
1,960;6,3662;3,1066
2,080;6,3662;4,1120
2,200;5,0930;3,7310
2,320;6,3662;4,8491
2,440;5,0930;1,9767
2,560;6,3662;2,3846
2,660;6,3662;3,3327
2,780;6,3662;4,8433
2,900;7,6394;5,8862
3,000;5,0930;4,0650
3,120;6,3662;4,1868
3,240;5,0930;1,9050
3,360;5,0930;2,9509
3,460;7,6394;4,4874
3,580;7,6394;5,1629
3,700;5,0930;4,9870
3,800;5,0930;3,9068
3,920;6,3662;3,4276
4,040;6,3662;4,3841
4,160;6,3662;2,8982
4,280;6,3662;2,1127
4,380;6,3662;1,8519
4,500;6,3662;1,4511
4,620;5,0930;1,2403
4,740;5,0930;3,9816
4,860;5,0930;3,0150
4,980;6,3662;5,5344
5,100;5,0930;3,3584
5,200;6,3662;3,3124
5,320;6,3662;2,4555
5,440;5,0930;3,3173
5,560;5,0930;2,9738
5,680;5,0930;3,4894
5,800;3,8197;5,6097
5,920;5,0930;6,6971
6,020;6,3662;4,5167
6,140;6,3662;5,8388
6,260;5,0930;4,4168
6,380;3,8197;2,2771
6,500;5,0930;3,9083
6,620;6,3662;4,4382
6,740;6,3662;4,9838
6,840;5,0930;3,8897
6,960;3,8197;3,2429
7,080;5,0930;5,8262
7,200;6,3662;5,9769
7,320;5,0930;3,0492
7,440;6,3662;3,1439
7,560;6,3662;3,7514
7,680;5,0930;3,1331
7,800;5,0930;2,5381
7,920;6,3662;3,5138
8,020;5,0930;3,3191
8,140;5,0930;3,2825
8,260;5,0930;4,5374
8,380;5,0930;2,6145
8,500;6,3662;4,6805
8,620;5,0930;4,7915
8,740;5,0930;3,1589
8,840;5,0930;4,0910
8,960;3,8197;2,7890
9,080;5,0930;4,9438
9,200;3,8197;2,5273
9,320;5,0930;2,6265
9,440;5,0930;2,5136
9,560;3,8197;3,4579
9,660;5,0930;5,3272
9,780;5,0930;4,6288
9,900;6,3662;2,7320
10,020;6,3662;3,2548
10,140;5,0930;3,2735
10,260;5,0930;5,4145
10,360;6,3662;5,9633
10,480;5,0930;3,5559
10,600;5,0930;3,3021
10,720;5,0930;3,9655
10,840;5,0930;3,7505
10,960;5,0930;4,0030
11,080;6,3662;2,6014
11,180;6,3662;2,4098
11,300;6,3662;3,0139
11,420;6,3662;2,5089
11,540;6,3662;2,1087
11,660;5,0930;2,3474
11,780;5,0930;1,9233
11,900;5,0930;3,9506
12,000;6,3662;3,5169
12,120;6,3662;1,6037
12,240;7,6394;1,7538
12,360;7,6394;2,0512
12,480;7,6394;3,3291
12,600;7,6394;5,6507
12,720;5,0930;3,1247
12,820;6,3662;2,5293
12,940;6,3662;1,2745
13,060;6,3662;1,1917
13,180;6,3662;1,0234
13,300;6,3662;1,5166
13,420;6,3662;2,4494
13,540;6,3662;4,6846
13,640;5,0930;2,5881
13,760;6,3662;2,2501
13,880;5,0930;2,4584
14,000;3,8197;2,1148
14,120;5,0930;4,3698
14,240;5,0930;3,6499
14,340;6,3662;5,8580
14,460;6,3662;4,6310
14,580;6,3662;5,1842
14,700;5,0930;3,3230
14,820;7,6394;6,6462
14,940;6,3662;3,7751
15,060;5,0930;2,9590
15,160;5,0930;4,8264
15,280;3,8197;3,3780
15,400;2,5465;2,0936
15,520;3,8197;4,3772
15,640;5,0930;4,2422
15,760;5,0930;2,7654
15,880;3,8197;0,6655
15,980;5,0930;2,8181
16,100;5,0930;4,6616
16,200;5,0930;3,2226
16,320;5,0930;2,8905
16,420;5,0930;3,0082
16,520;3,8197;1,5906
16,640;3,8197;2,6388
