time;evacuated_count
4,600;1
4,620;2
5,800;3
5,880;4
6,060;5
6,400;6
6,720;7
7,440;8
7,640;9
8,080;10
9,060;11
9,340;12
9,460;13
9,720;14
10,020;15
10,360;16
11,020;17
12,440;18
12,860;19
13,240;20
14,160;21
14,240;22
14,740;23
14,940;24
15,200;25
15,720;26
15,820;27
16,480;28
16,480;29
16,640;30
16,780;31
16,900;32
18,560;33
19,500;34
19,580;35
19,900;36
20,300;37
21,040;38
21,160;39
21,440;40
21,840;41
21,960;42
22,240;43
22,520;44
22,920;45
22,980;46
23,440;47
23,980;48
24,660;49
24,680;50
25,340;51
25,440;52
26,180;53
26,640;54
26,880;55
27,100;56
27,280;57
27,500;58
28,940;59
29,020;60
29,720;61
30,440;62
33,880;63
37,560;64
41,820;65
45,260;66
50,840;67
