time;evacuated_count
2,740;1
4,720;2
5,360;3
5,620;4
7,580;5
8,120;6
8,460;7
8,800;8
9,000;9
9,320;10
9,660;11
9,840;12
9,920;13
10,960;14
11,200;15
11,560;16
12,180;17
12,400;18
12,480;19
12,620;20
12,900;21
13,100;22
13,460;23
13,840;24
20,840;25
21,780;26
22,240;27
22,520;28
22,780;29
22,840;30
23,060;31
23,180;32
23,400;33
23,620;34
23,720;35
23,860;36
24,160;37
24,180;38
24,540;39
24,780;40
24,840;41
25,200;42
25,400;43
25,760;44
25,920;45
26,120;46
26,380;47
26,400;48
26,800;49
26,860;50
27,000;51
27,320;52
27,340;53
27,520;54
27,780;55
27,860;56
28,120;57
28,520;58
29,940;59
33,100;60
33,600;61
34,040;62
35,600;63
39,040;64
42,700;65
47,040;66
