time;agentId;headwayDistance;headwayVelocity
0,2600;21;0,3898;0,0000
0,2600;26;0,3913;0,7629
0,2600;29;0,4351;1,1806
0,2600;31;0,3913;0,5905
0,2600;33;0,4247;0,4586
0,2600;34;0,4351;0,9476
0,2600;36;0,4247;0,9191
0,5200;21;0,3809;0,0000
0,5200;26;0,3905;1,0255
0,5200;20;0,4055;1,3654
0,5200;29;0,4620;1,1295
0,5200;31;0,4387;1,5001
0,5200;33;0,4926;1,5001
0,5200;34;0,6694;1,1626
0,5200;36;0,4387;1,6251
0,5200;22;0,3905;1,3654
0,7800;21;0,4258;1,3284
0,7800;26;0,3616;1,0228
0,7800;20;0,4663;0,0000
0,7800;29;0,5010;1,2182
0,7800;31;0,3356;0,0594
0,7800;33;0,4836;0,0594
0,7800;34;0,6204;1,2182
0,7800;36;0,3356;1,0228
0,7800;22;0,4439;1,3880
0,7800;14;0,4258;1,2182
1,0400;21;0,3884;1,1412
1,0400;26;0,3542;0,4243
1,0400;20;0,4248;0,0000
1,0400;29;0,4583;0,9579
1,0400;31;0,3893;0,0000
1,0400;34;0,4324;1,0504
1,0400;36;0,3542;0,9579
1,0400;22;0,4123;0,9579
1,0400;7;0,4539;0,0000
1,0400;8;0,4421;0,4698
1,0400;14;0,3884;1,0504
1,0400;15;0,4421;0,0000
1,3000;21;0,3409;0,9140
1,3000;26;0,3664;0,6636
1,3000;20;0,3698;0,6636
1,3000;29;0,3960;0,5181
1,3000;31;0,3594;0,0889
1,3000;36;0,3594;0,4011
1,3000;22;0,3634;0,5184
1,3000;17;0,4083;0,8393
1,3000;4;0,4305;0,7335
1,3000;7;0,4184;0,8165
1,3000;8;0,4510;0,7892
1,3000;14;0,3516;0,3695
1,3000;15;0,4184;0,7335
1,5600;26;0,3641;0,3077
1,5600;20;0,3940;0,4731
1,5600;29;0,3925;0,9140
1,5600;31;0,3388;0,3077
1,5600;36;0,3388;0,2714
1,5600;22;0,3940;0,4171
1,5600;17;0,3891;0,2714
1,5600;1;0,4093;0,2237
1,5600;4;0,3948;0,4952
1,5600;7;0,3845;0,4952
1,5600;8;0,4089;0,3066
1,5600;14;0,3845;0,2237
1,5600;15;0,4169;0,4171
1,8200;0;0,4113;0,0987
1,8200;20;0,3477;0,2882
1,8200;29;0,3981;0,5663
1,8200;31;0,3531;0,0000
1,8200;34;0,3859;0,3695
1,8200;36;0,3477;0,5818
1,8200;22;0,3576;0,5818
1,8200;17;0,3844;0,2665
1,8200;4;0,4386;0,8298
1,8200;7;0,4506;0,5291
1,8200;8;0,4040;0,0556
1,8200;14;0,4386;0,4525
1,8200;15;0,4183;0,5818
2,0800;0;0,4391;0,6008
2,0800;20;0,4101;0,2918
2,0800;29;0,3589;0,7667
2,0800;31;0,3887;0,0000
2,0800;34;0,3769;0,4766
2,0800;36;0,3589;1,0929
2,0800;22;0,4037;0,4766
2,0800;1;0,4421;0,6008
2,0800;4;0,3946;0,3695
2,0800;7;0,4030;0,2819
2,0800;8;0,4180;0,3196
2,0800;14;0,3769;0,0918
2,0800;15;0,4366;0,6454
2,3400;0;0,4379;0,6018
2,3400;20;0,3622;0,6243
2,3400;31;0,3728;0,5830
2,3400;34;0,3781;0,3695
2,3400;36;0,3852;0,6243
2,3400;22;0,3622;0,5830
2,3400;1;0,4370;0,0000
2,3400;2;0,4379;0,3953
2,3400;4;0,3670;0,3695
2,3400;7;0,4114;0,1963
2,3400;8;0,4052;0,3196
2,3400;14;0,3690;0,6243
2,3400;15;0,4338;0,6521
2,6000;0;0,4303;0,6100
2,6000;20;0,3796;0,6100
2,6000;31;0,3865;0,3196
2,6000;34;0,3843;0,0000
2,6000;22;0,4173;0,2128
2,6000;1;0,4099;0,7740
2,6000;2;0,4431;0,6972
2,6000;4;0,3631;0,9363
2,6000;7;0,3472;0,6100
2,6000;8;0,4139;0,6100
2,6000;14;0,3836;0,9363
2,6000;15;0,3472;0,9363
2,6000;41;0,4330;0,0000
2,8600;0;0,4364;0,0000
2,8600;20;0,3673;0,1872
2,8600;31;0,3673;1,1995
2,8600;34;0,3462;0,6950
2,8600;1;0,4287;0,7381
2,8600;2;0,4036;0,3884
2,8600;3;0,4238;0,0000
2,8600;4;0,3462;0,4967
2,8600;7;0,3936;0,6950
2,8600;8;0,3677;0,3519
2,8600;15;0,3677;0,3884
2,8600;41;0,4287;0,3829
3,1200;0;0,3891;0,4155
3,1200;31;0,4013;0,1811
3,1200;34;0,3590;0,4254
3,1200;17;0,3950;0,6412
3,1200;1;0,3678;0,4254
3,1200;2;0,4175;0,0000
3,1200;3;0,4109;0,3695
3,1200;4;0,3590;0,1724
3,1200;7;0,4160;0,1724
3,1200;8;0,3801;1,1522
3,1200;15;0,3801;0,6412
3,1200;41;0,4143;0,1018
3,3800;0;0,4247;0,3355
3,3800;21;0,3876;0,2075
3,3800;31;0,3422;0,9804
3,3800;34;0,3199;0,8100
3,3800;17;0,3804;0,3441
3,3800;1;0,3916;0,8100
3,3800;2;0,4163;0,0000
3,3800;3;0,3980;0,3087
3,3800;4;0,3199;0,2075
3,3800;8;0,4243;0,6170
3,3800;15;0,3422;0,3441
3,3800;41;0,3980;0,3163
3,3800;42;0,3767;0,0000
3,3800;48;0,4254;0,0000
3,3800;50;0,3928;0,3355
3,6400;0;0,3830;0,7996
3,6400;21;0,3518;0,2828
3,6400;31;0,3527;0,6792
3,6400;34;0,3518;0,3723
3,6400;17;0,3824;0,1916
3,6400;1;0,3964;0,6523
3,6400;2;0,3830;0,6645
3,6400;3;0,3678;0,3723
3,6400;4;0,3768;0,2828
3,6400;8;0,3527;0,1916
3,6400;41;0,4077;0,3022
3,6400;42;0,4031;0,0000
3,6400;48;0,3895;0,1880
3,6400;50;0,4077;0,4140
3,9000;0;0,4014;0,3322
3,9000;21;0,3713;0,1183
3,9000;31;0,3418;0,2827
3,9000;34;0,3651;0,8112
3,9000;17;0,3662;0,0000
3,9000;1;0,3651;0,2904
3,9000;2;0,4028;0,6262
3,9000;3;0,3713;0,1438
3,9000;8;0,3418;0,1681
3,9000;41;0,3785;0,1183
3,9000;42;0,4028;0,6008
3,9000;50;0,4073;0,6262
4,1600;0;0,3837;0,4104
4,1600;21;0,3560;0,6735
4,1600;31;0,3577;0,8439
4,1600;34;0,3669;0,6735
4,1600;17;0,3782;0,0000
4,1600;1;0,3555;0,8439
4,1600;2;0,4104;0,3185
4,1600;3;0,3537;0,0000
4,1600;8;0,3555;0,6735
4,1600;13;0,4104;0,5474
4,1600;41;0,3797;0,3960
4,1600;42;0,3837;0,1309
4,1600;45;0,3987;0,4104
4,1600;50;0,3814;0,0000
4,4200;0;0,3915;0,7163
4,4200;34;0,3600;0,0000
4,4200;17;0,4032;1,0295
4,4200;1;0,3930;0,0000
4,4200;2;0,3891;0,6072
4,4200;3;0,3810;0,0000
4,4200;8;0,3620;0,3648
4,4200;13;0,4456;0,3973
4,4200;41;0,3956;0,7784
4,4200;42;0,3915;0,8311
4,4200;45;0,4248;0,0000
4,4200;50;0,3921;0,0000
4,6800;0;0,3764;0,5969
4,6800;34;0,3967;0,0000
4,6800;17;0,3566;0,6416
4,6800;1;0,3605;0,0000
4,6800;2;0,4229;0,1878
4,6800;3;0,3898;0,0000
4,6800;13;0,3566;0,1878
4,6800;41;0,4133;0,8730
4,6800;42;0,3764;0,6025
4,6800;45;0,3779;0,6416
4,6800;50;0,4040;0,8872
4,6800;56;0,4141;0,0000
4,6800;62;0,4174;0,4346
4,9400;0;0,4307;0,5552
4,9400;34;0,3606;0,4972
4,9400;17;0,3991;0,7746
4,9400;1;0,3606;0,5552
4,9400;3;0,3388;0,3242
4,9400;13;0,3555;0,3242
4,9400;41;0,3825;0,2805
4,9400;42;0,3388;0,8559
4,9400;44;0,3865;0,8559
4,9400;45;0,4096;0,0000
4,9400;50;0,3750;0,0000
4,9400;56;0,4099;0,2805
4,9400;62;0,4205;0,0620
5,2000;28;0,3891;0,0000
5,2000;34;0,3704;0,4783
5,2000;17;0,3849;0,9181
5,2000;1;0,3704;0,5100
5,2000;3;0,3822;0,3450
5,2000;13;0,3664;0,4157
5,2000;41;0,3628;0,0000
5,2000;42;0,3664;0,9181
5,2000;44;0,3864;0,2522
5,2000;45;0,3847;0,4157
5,2000;50;0,3889;0,0000
5,2000;56;0,3775;0,0000
5,2000;62;0,4170;0,4346
5,4600;28;0,3769;0,0000
5,4600;19;0,3628;0,5328
5,4600;17;0,3908;0,3167
5,4600;1;0,3628;0,7350
5,4600;3;0,3555;0,0227
5,4600;13;0,3908;0,5392
5,4600;41;0,4258;0,0881
5,4600;42;0,3694;0,3816
5,4600;44;0,3555;0,3816
5,4600;45;0,3827;0,4100
5,4600;50;0,4000;0,4554
5,4600;56;0,4145;0,0000
5,4600;62;0,4555;0,0345
5,7200;28;0,4052;0,2833
5,7200;19;0,3592;0,1659
5,7200;17;0,3814;0,6431
5,7200;1;0,3592;0,1053
5,7200;3;0,3668;0,2885
5,7200;13;0,3814;0,2833
5,7200;41;0,4442;0,4764
5,7200;42;0,3712;0,1659
5,7200;45;0,3916;0,7720
5,7200;50;0,3880;0,0000
5,7200;62;0,4110;0,7280
5,9800;28;0,3812;0,5102
5,9800;32;0,3790;0,0000
5,9800;19;0,3746;0,3088
5,9800;17;0,3812;0,5704
5,9800;1;0,3663;0,7853
5,9800;3;0,4146;0,4272
5,9800;5;0,3696;0,2383
5,9800;41;0,4146;0,2663
5,9800;42;0,3663;0,3088
5,9800;45;0,3820;0,7853
5,9800;50;0,3909;0,0446
5,9800;62;0,4248;0,2885
6,2400;21;0,3714;0,2885
6,2400;28;0,3821;0,2246
6,2400;32;0,3791;0,0000
6,2400;19;0,3718;0,0000
6,2400;1;0,3848;0,2246
6,2400;3;0,3575;0,2246
6,2400;5;0,3932;0,2383
6,2400;41;0,4097;0,2205
6,2400;42;0,3575;0,7869
6,2400;45;0,4024;0,2246
6,2400;50;0,4273;0,0546
6,2400;61;0,4140;0,0000
6,2400;62;0,4097;0,1604
6,5000;28;0,3974;0,9855
6,5000;32;0,3671;0,0000
6,5000;19;0,3203;0,9855
6,5000;3;0,3679;0,3551
6,5000;5;0,3755;0,0000
6,5000;41;0,4170;0,5718
6,5000;42;0,3203;0,7001
6,5000;45;0,4219;0,3877
6,5000;50;0,3978;0,0000
6,5000;61;0,4071;0,0000
6,5000;62;0,3774;0,2885
6,7600;21;0,3829;0,2885
6,7600;32;0,3515;1,2687
6,7600;19;0,3842;0,0000
6,7600;3;0,4033;0,0754
6,7600;5;0,4010;0,2383
6,7600;18;0,3900;0,0000
6,7600;41;0,3944;0,3664
6,7600;42;0,3794;1,2687
6,7600;45;0,3515;0,7994
6,7600;50;0,3944;1,0512
6,7600;61;0,3737;0,2172
6,7600;62;0,3951;0,2885
6,7600;66;0,3737;0,2860
6,7600;76;0,4395;0,0000
7,0200;21;0,3814;0,0000
7,0200;32;0,3896;0,0000
7,0200;19;0,3625;0,8702
7,0200;3;0,3625;0,4748
7,0200;5;0,4098;0,0649
7,0200;18;0,3681;0,5077
7,0200;41;0,3726;0,5645
7,0200;45;0,4002;0,6395
7,0200;50;0,3759;0,5077
7,0200;56;0,3681;0,0649
7,0200;61;0,3726;0,3494
7,0200;62;0,3878;0,5645
7,0200;66;0,3785;0,5645
7,0200;76;0,4510;0,5645
7,0200;81;0,4326;0,0000
7,2800;21;0,3902;0,0000
7,2800;32;0,3571;1,2886
7,2800;19;0,3456;0,5649
7,2800;3;0,3456;0,2695
7,2800;5;0,3571;0,2986
7,2800;18;0,3918;0,0957
7,2800;41;0,3899;0,4154
7,2800;50;0,3688;0,0957
7,2800;56;0,3688;0,5948
7,2800;61;0,3925;0,5606
7,2800;62;0,3899;0,1687
7,2800;66;0,3925;0,1675
7,2800;76;0,4248;0,4346
7,2800;81;0,4085;0,5606
7,5400;21;0,3785;0,2885
7,5400;32;0,3564;0,2132
7,5400;19;0,3612;0,2739
7,5400;3;0,3612;0,3140
7,5400;5;0,3564;0,2373
7,5400;18;0,3825;0,2373
