time;evacuated_count
0,760;1
1,340;2
1,680;3
2,280;4
2,580;5
2,760;6
3,280;7
3,400;8
4,740;9
5,020;10
6,320;11
6,460;12
7,160;13
7,800;14
8,180;15
8,560;16
9,000;17
9,120;18
9,340;19
9,720;20
10,100;21
10,580;22
11,040;23
11,640;24
11,880;25
12,040;26
12,400;27
12,660;28
13,220;29
13,740;30
14,400;31
14,860;32
15,180;33
15,500;34
15,700;35
16,140;36
16,620;37
17,080;38
17,660;39
17,860;40
18,140;41
20,140;42
20,540;43
20,700;44
20,980;45
21,940;46
22,440;47
22,680;48
22,940;49
23,300;50
23,740;51
24,020;52
24,940;53
25,380;54
25,720;55
25,900;56
26,160;57
26,720;58
27,280;59
27,580;60
27,820;61
28,220;62
28,400;63
28,920;64
29,920;65
29,940;66
30,480;67
30,820;68
31,380;69
31,760;70
32,420;71
33,520;72
33,740;73
34,180;74
34,740;75
35,280;76
35,660;77
36,040;78
36,900;79
37,220;80
38,560;81
39,200;82
39,760;83
40,380;84
41,680;85
42,360;86
43,100;87
44,560;88
45,320;89
47,620;90
49,100;91
53,700;92
57,280;93
