time;agentIdA;agentIdB;type
9,4200;154;450;Agent
9,4400;154;450;Agent
10,7200;154;439;Agent
10,7400;154;439;Agent
10,7600;154;439;Agent
11,2000;286;578;Agent
11,2200;286;578;Agent
11,2400;286;578;Agent
11,2600;286;578;Agent
11,5200;130;454;Agent
11,5400;130;454;Agent
11,5600;130;454;Agent
11,5800;130;454;Agent
12,1600;130;454;Agent
12,1800;130;454;Agent
12,2000;130;454;Agent
12,2200;130;454;Agent
12,2400;130;454;Agent
12,3200;215;404;Agent
12,3400;215;404;Agent
12,3600;215;404;Agent
12,3600;514;599;Agent
12,3800;514;599;Agent
12,4000;514;599;Agent
12,4200;578;612;Agent
12,4400;578;612;Agent
12,7600;286;457;Agent
12,7800;286;457;Agent
12,8000;286;457;Agent
13,0800;455;599;Agent
13,1000;455;599;Agent
13,5800;286;-1;Wall
13,6000;286;-1;Wall
13,6200;286;-1;Wall
13,6400;286;-1;Wall
13,6400;383;455;Agent
13,6600;286;-1;Wall
13,6600;383;455;Agent
13,7000;130;612;Agent
13,7200;130;612;Agent
13,7400;130;612;Agent
13,8400;303;-1;Wall
13,8600;303;-1;Wall
13,8800;303;-1;Wall
13,9000;303;-1;Wall
13,9200;130;303;Agent
13,9200;303;-1;Wall
13,9400;130;303;Agent
13,9400;303;-1;Wall
13,9600;130;303;Agent
13,9600;303;-1;Wall
13,9800;130;303;Agent
13,9800;303;-1;Wall
14,0000;130;303;Agent
14,0000;303;-1;Wall
14,0400;130;612;Agent
14,0600;130;612;Agent
14,0800;130;303;Agent
14,0800;130;612;Agent
14,1000;130;303;Agent
14,1000;130;612;Agent
14,1200;130;303;Agent
14,1200;124;612;Agent
14,1400;130;612;Agent
14,1600;130;612;Agent
14,1800;130;612;Agent
14,2000;130;612;Agent
14,2200;130;303;Agent
14,2200;130;612;Agent
14,2200;303;-1;Wall
14,2400;130;303;Agent
14,2400;303;-1;Wall
14,2600;130;303;Agent
14,2600;303;-1;Wall
14,2800;130;303;Agent
14,2800;303;-1;Wall
14,3000;130;303;Agent
14,3000;303;-1;Wall
14,3200;130;303;Agent
14,3200;130;612;Agent
14,3400;130;303;Agent
14,3400;130;612;Agent
14,3800;124;612;Agent
14,4000;124;612;Agent
14,4200;124;612;Agent
14,5600;124;599;Agent
14,5800;124;599;Agent
14,6000;124;599;Agent
14,9000;376;383;Agent
14,9200;376;383;Agent
14,9400;376;383;Agent
15,0000;286;303;Agent
15,0200;286;303;Agent
15,0400;286;303;Agent
15,4600;376;383;Agent
15,4800;376;383;Agent
15,5000;376;383;Agent
15,5200;376;383;Agent
15,8400;527;-1;Wall
15,8600;527;-1;Wall
15,8800;527;-1;Wall
15,9000;527;-1;Wall
15,9200;527;-1;Wall
16,3600;527;-1;Wall
16,3800;527;-1;Wall
16,4000;527;-1;Wall
16,4200;527;-1;Wall
16,4400;527;-1;Wall
16,7400;527;-1;Wall
16,7600;527;-1;Wall
16,7800;527;-1;Wall
16,8000;527;-1;Wall
16,8200;527;-1;Wall
17,1000;364;-1;Wall
17,1200;364;-1;Wall
17,1400;364;-1;Wall
17,1400;95;368;Agent
17,1600;95;368;Agent
17,1800;95;368;Agent
17,2000;95;368;Agent
17,5000;376;-1;Wall
17,5200;376;-1;Wall
17,5400;376;-1;Wall
17,5600;376;-1;Wall
17,8600;368;534;Agent
17,8800;368;534;Agent
17,9000;368;534;Agent
18,2800;220;591;Agent
18,3000;220;591;Agent
18,3400;364;-1;Wall
18,3600;364;-1;Wall
18,3800;364;-1;Wall
19,5800;364;-1;Wall
19,6000;364;-1;Wall
19,6200;364;-1;Wall
19,6400;364;-1;Wall
19,6600;364;-1;Wall
19,6600;119;364;Agent
19,6800;119;364;Agent
19,7000;119;364;Agent
19,7200;95;119;Agent
19,7400;95;119;Agent
19,7600;364;-1;Wall
19,7800;364;-1;Wall
19,8000;364;-1;Wall
19,8200;364;-1;Wall
19,8400;286;343;Agent
19,8400;364;-1;Wall
19,8400;16;147;Agent
19,8600;286;343;Agent
19,8600;364;-1;Wall
19,8600;119;364;Agent
19,8600;408;544;Agent
19,8600;16;147;Agent
19,8800;286;343;Agent
19,8800;364;-1;Wall
19,8800;408;544;Agent
19,8800;16;147;Agent
19,9000;364;-1;Wall
19,9000;408;544;Agent
19,9200;364;-1;Wall
19,9400;364;-1;Wall
19,9600;286;-1;Wall
19,9600;364;-1;Wall
19,9800;286;-1;Wall
19,9800;364;-1;Wall
20,0000;286;-1;Wall
20,0000;364;-1;Wall
20,0200;286;-1;Wall
20,0200;364;-1;Wall
20,1400;282;518;Agent
20,1600;282;518;Agent
20,1800;282;518;Agent
20,4000;364;-1;Wall
20,4200;364;-1;Wall
20,4400;364;-1;Wall
20,4600;364;-1;Wall
