time;evacuated_count
10,900;1
11,700;2
12,160;3
12,220;4
12,240;5
13,920;6
14,220;7
15,200;8
15,460;9
15,520;10
15,680;11
15,680;12
16,200;13
16,600;14
16,680;15
17,000;16
17,000;17
17,320;18
17,500;19
17,560;20
17,760;21
18,060;22
18,240;23
18,280;24
18,360;25
18,800;26
18,800;27
19,460;28
19,680;29
19,880;30
20,840;31
22,000;32
22,160;33
22,240;34
22,440;35
22,520;36
22,540;37
22,960;38
23,360;39
23,700;40
23,840;41
24,040;42
24,160;43
24,520;44
25,280;45
26,300;46
26,340;47
26,660;48
27,040;49
27,280;50
27,300;51
27,340;52
27,820;53
28,740;54
28,740;55
28,880;56
29,120;57
29,460;58
29,800;59
30,180;60
30,300;61
30,500;62
30,880;63
31,340;64
31,540;65
31,740;66
31,840;67
31,860;68
32,320;69
32,400;70
32,980;71
33,080;72
33,140;73
33,660;74
33,980;75
33,980;76
34,440;77
34,980;78
35,280;79
35,300;80
35,380;81
35,520;82
35,540;83
35,600;84
35,800;85
35,860;86
35,960;87
36,600;88
36,820;89
36,840;90
36,960;91
37,160;92
37,380;93
38,040;94
38,060;95
38,320;96
38,400;97
38,680;98
38,780;99
39,000;100
39,620;101
39,920;102
39,960;103
40,100;104
40,300;105
40,640;106
41,000;107
41,140;108
41,380;109
41,380;110
41,400;111
41,600;112
42,000;113
42,460;114
43,000;115
43,080;116
43,200;117
43,240;118
43,340;119
43,520;120
43,960;121
44,120;122
44,240;123
44,440;124
44,480;125
45,040;126
45,300;127
45,400;128
45,560;129
45,760;130
46,300;131
46,440;132
46,520;133
46,660;134
47,240;135
48,400;136
48,460;137
48,840;138
49,280;139
49,720;140
49,960;141
49,980;142
50,160;143
50,200;144
50,380;145
50,600;146
50,840;147
51,380;148
51,580;149
51,700;150
51,980;151
52,000;152
52,580;153
53,940;154
53,960;155
53,960;156
54,360;157
54,440;158
54,460;159
54,720;160
55,860;161
56,160;162
56,340;163
56,380;164
56,500;165
56,660;166
56,780;167
56,940;168
57,300;169
57,360;170
57,540;171
57,920;172
58,060;173
58,700;174
58,760;175
59,400;176
59,560;177
59,780;178
59,840;179
59,940;180
60,260;181
60,440;182
60,760;183
61,060;184
61,460;185
61,460;186
61,880;187
61,880;188
62,080;189
62,600;190
62,900;191
63,120;192
63,560;193
64,100;194
64,220;195
64,240;196
64,580;197
64,680;198
64,880;199
65,140;200
65,240;201
66,000;202
66,120;203
66,160;204
66,460;205
66,620;206
66,960;207
67,360;208
67,460;209
67,480;210
67,620;211
67,640;212
67,820;213
68,180;214
69,220;215
69,300;216
69,500;217
69,720;218
69,880;219
70,060;220
70,140;221
70,140;222
70,300;223
70,500;224
71,000;225
71,400;226
71,540;227
71,740;228
72,140;229
72,320;230
72,560;231
72,600;232
72,800;233
72,880;234
73,080;235
74,240;236
74,260;237
74,620;238
74,620;239
74,780;240
75,240;241
75,600;242
75,840;243
75,980;244
76,200;245
76,220;246
76,860;247
77,100;248
77,180;249
77,320;250
77,760;251
78,580;252
78,840;253
79,080;254
79,320;255
79,420;256
79,500;257
79,640;258
79,680;259
80,000;260
80,420;261
80,500;262
80,920;263
81,240;264
81,520;265
81,840;266
82,480;267
83,260;268
83,620;269
83,640;270
84,140;271
84,480;272
84,480;273
84,700;274
84,700;275
84,860;276
84,920;277
85,000;278
85,020;279
85,200;280
85,260;281
85,420;282
85,700;283
86,320;284
86,540;285
86,760;286
86,940;287
87,520;288
87,540;289
87,560;290
87,780;291
88,140;292
88,220;293
88,240;294
88,560;295
88,600;296
88,620;297
89,260;298
89,400;299
89,820;300
90,260;301
90,300;302
90,800;303
91,120;304
91,160;305
91,180;306
91,220;307
91,280;308
91,700;309
91,880;310
91,960;311
92,060;312
92,460;313
92,740;314
92,820;315
92,860;316
93,260;317
93,660;318
93,700;319
93,880;320
94,160;321
94,440;322
94,860;323
95,020;324
95,060;325
95,240;326
95,560;327
95,620;328
95,680;329
96,000;330
96,460;331
96,480;332
97,040;333
97,120;334
97,580;335
97,880;336
97,940;337
98,040;338
98,100;339
98,380;340
98,620;341
99,760;342
99,780;343
100,060;344
100,520;345
100,820;346
100,840;347
100,880;348
101,960;349
102,220;350
102,520;351
103,080;352
103,200;353
103,720;354
103,800;355
104,580;356
104,680;357
104,940;358
105,940;359
106,040;360
106,420;361
106,420;362
106,940;363
107,260;364
107,380;365
107,500;366
107,560;367
107,620;368
107,740;369
107,800;370
108,020;371
108,320;372
108,420;373
108,440;374
108,460;375
108,700;376
109,100;377
109,220;378
109,600;379
109,740;380
110,080;381
110,180;382
111,180;383
111,340;384
111,440;385
112,100;386
112,580;387
112,860;388
113,280;389
113,380;390
113,480;391
113,780;392
113,980;393
114,280;394
114,520;395
114,720;396
114,780;397
114,880;398
115,020;399
115,100;400
115,640;401
115,700;402
116,480;403
116,600;404
116,800;405
116,800;406
116,880;407
117,200;408
117,540;409
117,760;410
118,100;411
118,200;412
118,220;413
118,260;414
118,280;415
118,640;416
118,920;417
119,360;418
119,440;419
119,520;420
119,780;421
120,100;422
120,380;423
120,920;424
121,180;425
121,680;426
121,700;427
122,320;428
123,120;429
123,220;430
123,360;431
123,420;432
123,540;433
123,800;434
124,060;435
124,320;436
124,420;437
124,640;438
124,740;439
124,980;440
125,320;441
125,420;442
125,720;443
125,980;444
126,760;445
126,780;446
126,880;447
127,400;448
127,440;449
127,660;450
128,220;451
128,400;452
129,280;453
129,840;454
129,880;455
130,160;456
130,320;457
130,480;458
130,860;459
130,920;460
131,140;461
131,280;462
131,480;463
131,620;464
131,860;465
132,240;466
132,260;467
132,640;468
132,640;469
133,120;470
133,140;471
133,380;472
133,520;473
133,600;474
133,840;475
133,960;476
134,020;477
134,260;478
135,040;479
135,100;480
135,200;481
135,400;482
135,520;483
137,040;484
137,100;485
137,460;486
137,680;487
137,940;488
138,720;489
138,780;490
139,220;491
139,280;492
139,600;493
139,640;494
139,780;495
139,800;496
140,120;497
140,200;498
140,240;499
140,700;500
140,920;501
141,100;502
141,460;503
141,540;504
141,920;505
142,360;506
142,660;507
142,860;508
142,900;509
143,120;510
143,400;511
144,520;512
144,840;513
145,060;514
145,240;515
145,460;516
145,480;517
145,520;518
145,760;519
145,920;520
146,260;521
146,680;522
146,740;523
146,900;524
147,740;525
147,780;526
147,880;527
148,020;528
148,520;529
148,740;530
149,100;531
149,360;532
149,440;533
149,460;534
150,320;535
150,780;536
150,800;537
151,300;538
151,660;539
152,220;540
152,340;541
152,860;542
153,260;543
153,400;544
154,160;545
154,160;546
154,720;547
154,820;548
155,020;549
155,140;550
155,240;551
155,280;552
155,440;553
155,580;554
156,000;555
156,000;556
156,060;557
156,340;558
156,440;559
156,480;560
156,780;561
156,900;562
157,080;563
158,600;564
158,700;565
160,460;566
160,780;567
161,020;568
161,120;569
161,440;570
162,240;571
162,620;572
162,840;573
162,920;574
163,220;575
163,520;576
163,600;577
164,000;578
164,380;579
164,880;580
166,420;581
166,520;582
166,900;583
167,360;584
167,660;585
168,380;586
170,440;587
171,620;588
171,960;589
172,260;590
172,840;591
172,900;592
173,640;593
174,060;594
174,580;595
176,180;596
177,100;597
177,500;598
177,900;599
177,980;600
178,400;601
179,380;602
181,100;603
181,860;604
182,820;605
183,340;606
183,680;607
