agentId;time;posX;posZ;speed
26;0,1200;-0,0872;0,3295;0,2236
29;0,1200;0,3052;0,1764;0,3455
31;0,1200;-0,3809;0,1093;0,0981
33;0,1200;0,0620;-0,1347;0,1151
34;0,1200;0,5041;-0,1575;0,1072
36;0,1200;-0,3391;-0,4146;0,0632
21;0,2400;0,6926;0,3327;1,0048
26;0,2400;-0,1278;0,2777;0,5479
29;0,2400;0,3334;0,0791;0,8445
31;0,2400;-0,4055;0,0438;0,5829
33;0,2400;0,0386;-0,1944;0,5346
34;0,2400;0,5418;-0,2588;0,9007
36;0,2400;-0,3358;-0,4610;0,3874
21;0,3600;0,6513;0,1991;1,1654
26;0,3600;-0,1283;0,1970;0,6722
20;0,3600;-0,4920;0,3616;0,5876
29;0,3600;0,2973;-0,0111;0,8095
31;0,3600;-0,4635;-0,0873;1,1954
33;0,3600;0,0032;-0,3007;0,9329
34;0,3600;0,5936;-0,3880;1,1596
36;0,3600;-0,3449;-0,5559;0,7948
21;0,4800;0,6688;0,0714;1,0744
26;0,4800;-0,1277;0,0547;1,1858
20;0,4800;-0,4758;0,2273;1,1265
29;0,4800;0,2356;-0,1380;1,1764
31;0,4800;-0,5045;-0,2361;1,2859
33;0,4800;-0,0381;-0,4490;1,2835
34;0,4800;0,6350;-0,5207;1,1584
36;0,4800;-0,3850;-0,7095;1,3225
22;0,4800;0,1143;0,3158;0,3401
21;0,6000;0,6747;-0,0715;1,1915
26;0,6000;-0,1523;-0,1228;1,4935
20;0,6000;-0,4791;0,0807;1,2222
29;0,6000;0,2515;-0,2742;1,1425
31;0,6000;-0,5175;-0,3900;1,2871
33;0,6000;-0,0687;-0,6117;1,3797
34;0,6000;0,6637;-0,6556;1,1496
36;0,6000;-0,4468;-0,8815;1,5229
22;0,6000;0,1008;0,1931;1,0283
14;0,6000;0,4543;0,3602;0,7517
21;0,7200;0,6843;-0,2166;1,2120
26;0,7200;-0,1479;-0,3018;1,4917
20;0,7200;-0,4875;-0,0706;1,2633
29;0,7200;0,2827;-0,4312;1,3343
31;0,7200;-0,5246;-0,5413;1,2620
33;0,7200;-0,0703;-0,7771;1,3781
34;0,7200;0,6842;-0,7921;1,1501
36;0,7200;-0,4723;-0,8924;0,2317
22;0,7200;0,0796;0,0583;1,1379
14;0,7200;0,4496;0,2004;1,3322
15;0,7200;-0,2978;0,3587;0,6362
21;0,8400;0,7132;-0,3535;1,1659
26;0,8400;-0,1210;-0,4783;1,4878
20;0,8400;-0,4669;-0,2135;1,2030
29;0,8400;0,2965;-0,6013;1,4218
31;0,8400;-0,5438;-0,5469;0,1670
33;0,8400;-0,0256;-0,9365;1,3791
34;0,8400;0,7026;-0,8989;0,9035
36;0,8400;-0,4776;-0,9134;0,1803
22;0,8400;0,0486;-0,0879;1,2448
14;0,8400;0,4502;0,0417;1,3228
15;0,8400;-0,2925;0,2070;1,2645
21;0,9600;0,7417;-0,4749;1,0395
26;0,9600;-0,0953;-0,6460;1,4139
20;0,9600;-0,4077;-0,2562;0,6082
29;0,9600;0,3194;-0,7576;1,3165
31;0,9600;-0,5616;-0,5782;0,3002
33;0,9600;0,0139;-1,0972;1,3793
34;0,9600;0,7318;-0,8813;0,2838
36;0,9600;-0,4682;-0,9168;0,0826
22;0,9600;0,0335;-0,2416;1,2869
7;0,9600;0,1276;0,3988;0,8267
14;0,9600;0,4468;-0,1153;1,3086
15;0,9600;-0,2790;0,0827;1,0424
26;1,0800;-0,0784;-0,7968;1,2650
20;1,0800;-0,3585;-0,2752;0,4397
29;1,0800;0,3232;-0,8842;1,0551
31;1,0800;-0,5793;-0,5707;0,1602
36;1,0800;-0,4528;-0,9240;0,1422
22;1,0800;0,0469;-0,3981;1,3096
7;1,0800;0,1365;0,2671;1,1006
8;1,0800;-0,5975;0,3683;0,7659
14;1,0800;0,4283;-0,2599;1,2146
15;1,0800;-0,2338;0,0779;0,3789
26;1,1800;-0,0501;-0,9124;1,1894
20;1,1800;-0,3013;-0,3107;0,6737
29;1,1800;0,3360;-0,9176;0,3582
31;1,1800;-0,5909;-0,5680;0,1193
36;1,1800;-0,4461;-0,9082;0,1711
22;1,1800;0,0610;-0,5296;1,3224
17;1,1800;-0,7021;-0,1458;0,7746
7;1,1800;0,2088;0,1786;1,1417
8;1,1800;-0,5956;0,2828;0,8553
14;1,1800;0,3764;-0,3523;1,0602
15;1,1800;-0,2030;0,1002;0,3807
26;1,3000;-0,0233;-1,0830;1,4393
20;1,3000;-0,2051;-0,3893;1,0348
