time;evacuated_count
0,960;1
1,300;2
1,540;3
1,880;4
2,220;5
2,360;6
2,660;7
2,960;8
3,160;9
3,900;10
4,140;11
4,260;12
4,700;13
4,860;14
5,060;15
5,140;16
5,520;17
6,320;18
6,640;19
7,020;20
7,700;21
7,760;22
7,940;23
8,340;24
8,660;25
9,020;26
9,020;27
9,240;28
9,840;29
10,160;30
10,480;31
10,740;32
10,940;33
12,120;34
13,220;35
13,580;36
14,060;37
14,400;38
14,800;39
15,880;40
16,440;41
16,660;42
17,240;43
17,440;44
17,860;45
18,180;46
18,560;47
18,920;48
19,120;49
19,680;50
20,080;51
20,920;52
21,160;53
21,560;54
22,120;55
22,400;56
22,680;57
23,220;58
23,480;59
24,160;60
24,660;61
25,320;62
25,620;63
26,100;64
26,780;65
27,280;66
27,580;67
28,020;68
28,380;69
28,680;70
29,140;71
29,740;72
30,260;73
31,060;74
31,840;75
32,240;76
32,660;77
33,140;78
33,540;79
34,600;80
34,980;81
35,340;82
36,720;83
37,340;84
38,060;85
38,700;86
39,560;87
40,600;88
41,680;89
42,520;90
44,320;91
45,380;92
49,600;93
