time;agentId;headwayDistance;headwayVelocity
0,2600;1;8,0570;0,4374
0,2600;2;8,0570;0,4522
0,5200;1;0,4529;0,1310
0,5200;2;0,7478;0,0000
0,5200;4;0,4529;0,7467
0,7800;1;0,7705;1,6150
0,7800;2;0,8790;0,0000
0,7800;4;0,7705;0,2212
1,0400;1;1,0696;1,6255
1,0400;2;0,9098;1,3774
1,0400;3;0,9008;0,0000
1,0400;4;1,0696;0,5177
1,0400;6;1,2271;0,5177
1,0400;7;1,7401;1,3774
1,3000;1;1,1805;0,8641
1,3000;2;0,9063;1,3953
1,3000;3;0,9063;1,2548
1,3000;4;1,2692;0,7551
1,3000;5;1,0543;1,3953
1,3000;6;1,1805;0,7551
1,3000;7;1,2746;0,0000
1,5600;1;1,1333;1,1495
1,5600;2;0,8732;1,4498
1,5600;3;0,7687;0,1039
1,5600;4;1,4113;0,9287
1,5600;5;1,1069;1,4498
1,5600;6;1,1333;0,9287
1,5600;7;0,7612;0,1039
1,5600;8;0,7034;0,1039
1,5600;10;0,7034;0,5769
1,8200;1;0,8869;0,1354
1,8200;2;0,8156;1,5039
1,8200;3;0,8156;1,2562
1,8200;4;1,5160;1,0029
1,8200;5;1,0876;1,5039
1,8200;6;1,0984;1,0029
1,8200;7;0,7781;0,8282
1,8200;8;0,6987;0,8282
1,8200;10;0,6987;0,8864
1,8200;11;0,8869;1,0029
1,8200;12;0,8247;1,4226
2,0800;1;0,9682;0,9584
2,0800;2;0,7770;1,4576
2,0800;3;0,7770;1,3102
2,0800;4;1,5835;1,1510
2,0800;5;0,5165;0,0000
2,0800;6;1,0765;1,1510
2,0800;7;0,8103;1,3304
2,0800;8;0,8103;1,3304
2,0800;10;0,8103;0,9729
2,0800;11;0,9682;1,1510
2,0800;12;1,0394;1,3304
2,0800;13;0,5165;1,4183
2,3400;1;0,9575;1,2292
2,3400;2;0,7639;1,4106
2,3400;3;0,7639;1,3102
2,3400;4;1,6428;1,1625
2,3400;5;0,8558;0,4118
2,3400;6;1,0663;1,1625
2,3400;7;0,8597;1,3657
2,3400;8;0,8987;1,3657
2,3400;10;0,8597;1,6759
2,3400;11;0,9575;1,1625
2,3400;12;0,9855;1,3657
2,3400;13;0,8558;1,7191
2,5900;1;0,9125;1,3509
2,5900;2;0,7669;1,3987
2,5900;3;0,7669;1,3102
2,5900;4;1,6956;1,1730
2,5900;5;0,9481;1,3987
2,5900;6;1,0645;1,1730
2,5900;7;0,9070;1,3712
2,5900;8;0,6589;1,0253
2,5900;10;0,8964;1,3987
2,5900;11;0,9125;1,1730
2,5900;12;0,9141;1,3712
2,5900;13;0,9341;1,0253
2,5900;14;0,7831;0,0000
2,5900;15;0,6589;0,8860
2,5900;16;0,7096;0,0000
2,8500;1;0,8622;1,3974
2,8500;2;0,7789;1,4195
2,8500;3;0,7789;1,3102
2,8500;4;1,7429;1,2094
2,8500;5;0,9515;1,4195
2,8500;6;1,0676;1,2094
2,8500;7;0,9584;1,3512
2,8500;8;0,9475;1,6511
2,8500;10;0,8563;1,6511
2,8500;11;0,8622;1,2094
2,8500;12;0,8563;1,3512
2,8500;13;0,7681;0,9137
2,8500;14;0,9547;1,6298
2,8500;15;0,7681;1,3132
2,8500;16;0,6051;0,0000
3,1100;1;0,8261;1,3841
3,1100;2;0,7918;1,4532
3,1100;3;0,7918;1,3102
3,1100;4;1,7793;1,2461
3,1100;5;0,9737;1,3102
3,1100;6;1,0734;1,2461
3,1100;7;1,0188;1,3259
3,1100;8;0,9785;1,6964
3,1100;10;0,8295;1,6964
3,1100;11;0,8261;1,2461
3,1100;12;0,8295;1,3259
3,1100;13;0,8021;0,7425
3,1100;14;0,8734;1,7917
3,1100;15;0,8021;1,4736
3,1100;16;0,8734;1,3233
3,1100;18;0,9185;1,7917
3,1100;19;1,1141;1,2331
3,3700;1;0,8098;1,3588
3,3700;2;0,7999;1,5001
3,3700;3;0,7999;1,3102
3,3700;4;1,8044;1,2835
3,3700;5;0,9317;1,3102
3,3700;6;1,0805;1,2835
3,3700;7;1,0892;1,2937
3,3700;8;1,0494;1,7217
3,3700;9;1,0580;0,0000
3,3700;10;0,8286;1,5001
3,3700;11;0,8098;1,2835
3,3700;12;0,8327;1,2937
3,3700;13;0,9402;0,7055
3,3700;14;0,8564;1,7834
3,3700;15;0,9402;1,5692
3,3700;16;0,8564;1,2689
3,3700;17;1,5768;0,7055
3,3700;18;0,7926;0,0000
3,3700;19;0,9774;0,0000
3,6200;1;0,8092;1,3285
3,6200;2;0,8074;1,5664
3,6200;3;0,8074;1,3102
3,6200;4;1,8212;1,3216
3,6200;5;0,8978;1,3102
3,6200;6;1,0885;1,3216
3,6200;7;1,0861;1,7408
3,6200;8;1,0456;1,2431
3,6200;9;0,7338;0,0000
3,6200;10;0,8517;1,5664
3,6200;11;0,8092;1,3216
3,6200;12;0,8590;1,2431
3,6200;13;1,0175;1,3881
3,6200;14;0,8942;1,6647
3,6200;15;1,0884;1,5843
3,6200;16;0,8942;1,1926
3,6200;17;0,8788;0,0000
3,6200;18;1,1610;1,6647
3,6200;19;1,0900;0,0000
3,8800;1;0,8166;1,3200
3,8800;2;0,8241;1,5952
3,8800;3;0,8241;1,3102
3,8800;4;1,7445;1,3102
3,8800;5;0,8659;1,3102
3,8800;6;1,0986;1,3315
3,8800;7;1,0439;1,7546
3,8800;8;1,0008;1,2257
3,8800;9;0,6786;0,0000
3,8800;10;0,9022;1,5952
3,8800;11;0,8166;1,3315
3,8800;12;0,9040;1,2257
3,8800;13;0,9674;1,3763
3,8800;14;0,9573;1,6259
3,8800;15;1,1790;1,4186
3,8800;16;0,9573;1,1505
3,8800;17;1,0531;0,0000
3,8800;18;1,1734;1,6259
3,8800;19;1,1680;0,0000
3,8800;20;0,8158;0,0000
3,8800;21;0,6786;1,2723
4,1300;1;0,8251;1,3200
4,1300;2;0,8374;1,3703
4,1300;3;0,8510;1,3102
4,1300;4;1,6155;1,3102
4,1300;5;0,8374;1,3102
4,1300;6;1,1104;1,3303
4,1300;7;1,0003;1,7659
4,1300;8;0,9634;1,2328
4,1300;9;0,7575;1,1357
4,1300;10;0,9563;1,7659
4,1300;11;0,8251;1,3303
4,1300;12;0,9563;1,2328
4,1300;13;0,9289;1,3703
4,1300;14;1,0212;1,6074
4,1300;15;1,1236;1,4126
4,1300;16;1,0212;1,1262
4,1300;17;1,1033;0,0000
4,1300;18;1,1675;1,6074
4,1300;19;1,2196;0,9039
4,1300;20;0,8071;0,0000
4,1300;21;0,7575;1,4435
4,1300;22;0,7297;0,0000
4,1300;24;0,7297;0,0000
4,3900;1;0,8302;1,3277
4,3900;2;0,8116;1,3644
4,3900;3;0,8813;1,3099
4,3900;4;1,1899;1,5915
4,3900;5;0,8116;1,3099
4,3900;6;1,1239;1,3079
4,3900;7;0,9470;1,5983
4,3900;8;0,9405;1,2781
4,3900;9;0,8427;1,2789
4,3900;10;0,9405;1,4015
4,3900;11;0,8302;1,3079
4,3900;12;0,9547;1,5915
4,3900;13;0,9004;1,3644
4,3900;14;1,0847;1,5955
4,3900;15;0,8997;1,7765
4,3900;16;1,0847;1,1242
4,3900;17;0,8065;0,4007
4,3900;18;1,1635;1,5955
4,3900;19;1,2571;1,0338
4,3900;20;0,8061;1,0482
4,3900;21;0,8427;1,4240
4,3900;22;0,5855;0,4007
4,3900;24;0,8061;1,0338
4,3900;25;0,5855;1,1894
4,6500;1;0,5311;1,2249
4,6500;2;0,5311;1,2264
4,6500;3;0,8801;1,2249
4,6500;4;0,7077;1,5731
4,6500;5;0,7721;1,2249
4,6500;6;1,1120;1,2264
4,6500;7;0,7077;1,3680
