time;agentId;headwayDistance;headwayVelocity
8,2200;447;1,0488;0,0000
8,4800;447;1,0261;0,0000
8,7400;580;0,8140;0,0000
8,7400;447;1,0044;1,3318
9,0000;580;0,4729;1,2141
9,0000;447;0,9727;1,2660
9,0000;450;0,4729;1,2660
9,2600;580;0,5752;0,6096
9,2600;447;0,8602;1,4484
9,2600;450;0,5752;1,4484
9,2600;457;0,9214;0,6096
9,5200;580;0,7428;1,1869
9,5200;447;0,7759;1,4797
9,5200;450;0,8009;1,4797
9,5200;457;0,7428;1,4797
9,7800;580;0,5282;1,0626
9,7800;450;0,6622;0,0000
9,7800;192;0,7159;1,0746
9,7800;457;0,5282;1,3339
10,0400;580;0,6210;0,8133
10,0400;450;0,4247;1,0680
10,0400;258;0,6334;1,1138
10,0400;192;0,4247;1,1716
10,0400;439;0,6334;1,0867
10,0400;457;0,6210;1,4313
10,3000;450;0,5283;0,9880
10,3000;258;0,4479;0,9638
10,3000;192;0,5283;1,0448
10,3000;439;0,4479;0,8483
10,3000;457;0,5540;1,0448
10,5600;450;0,4983;1,0668
10,5600;258;0,5716;1,1882
10,5600;192;0,5005;0,8780
10,5600;439;0,5265;1,1928
10,5600;457;0,4983;0,8780
10,5600;578;0,5265;1,2094
10,5600;286;0,5716;0,4043
10,8200;450;0,4600;1,0861
10,8200;258;0,5813;1,1911
10,8200;439;0,6049;0,7665
10,8200;457;0,5691;0,7136
10,8200;154;0,5773;0,0000
10,8200;578;0,6049;1,4506
10,8200;286;0,6192;0,7136
11,0800;450;0,5544;1,0861
11,0800;258;0,5332;0,8380
11,0800;439;0,5082;0,9463
11,0800;457;0,6319;0,6770
11,0800;154;0,4816;1,0832
11,0800;578;0,5332;1,0893
11,0800;574;0,4816;0,8358
11,0800;286;0,5082;1,4361
11,3400;258;0,5115;0,0000
11,3400;439;0,6045;0,6583
11,3400;154;0,5771;0,0000
11,3400;578;0,5573;0,8375
11,3400;574;0,6213;1,1437
11,3400;499;0,5781;0,0000
11,3400;286;0,6045;1,4520
11,6000;258;0,4794;0,7735
11,6000;439;0,6871;0,8549
11,6000;154;0,6044;1,3504
11,6000;578;0,6054;0,9225
11,6000;574;0,4826;1,3504
11,6000;94;0,4794;0,8400
11,6000;499;0,5824;0,0000
11,6000;286;0,6054;1,4589
11,6000;454;0,4826;0,4418
11,8600;258;0,5345;1,3817
11,8600;154;0,5856;1,3523
11,8600;574;0,5071;1,1425
11,8600;94;0,6228;1,1205
11,8600;499;0,5856;1,1205
11,8600;286;0,4852;1,4205
11,8600;303;0,5345;1,4386
11,8600;454;0,5071;0,1763
11,8600;215;0,5149;1,1425
12,1200;154;0,5552;0,7754
12,1200;574;0,4922;0,0000
12,1200;94;0,4532;1,2645
12,1200;499;0,5694;1,2329
12,1200;286;0,5542;1,4205
12,1200;303;0,5876;1,5044
12,1200;454;0,4532;0,7754
12,1200;215;0,5122;1,2645
12,3800;154;0,4145;0,7145
12,3800;574;0,4878;0,7444
12,3800;94;0,4247;1,2160
12,3800;499;0,5630;1,3216
12,3800;130;0,4905;0,7164
12,3800;303;0,4145;1,3216
12,3800;454;0,4247;0,3684
12,3800;455;0,4878;0,7164
12,3800;215;0,4906;1,2160
12,6400;574;0,5125;0,3074
12,6400;94;0,5125;1,0171
12,6400;499;0,5097;1,5751
12,6400;130;0,5495;0,0000
12,6400;303;0,5127;1,0810
12,6400;454;0,5014;1,0411
12,6400;455;0,5336;1,0171
12,6400;215;0,5014;1,3940
12,6400;367;0,5127;0,6593
12,9000;574;0,4724;0,8236
12,9000;94;0,4912;1,1933
12,9000;130;0,4636;1,6461
12,9000;303;0,3848;1,2516
12,9000;404;0,4369;1,1112
12,9000;454;0,3848;0,9434
12,9000;455;0,4724;1,1933
12,9000;215;0,4787;1,2516
12,9000;367;0,5544;0,9207
12,9000;124;0,5167;0,8236
12,9000;383;0,4636;0,9460
12,9000;514;0,4369;1,0501
13,1600;574;0,4748;1,1312
13,1600;94;0,4748;1,4208
13,1600;130;0,3763;1,1866
13,1600;404;0,4970;0,0000
13,1600;455;0,5303;1,4208
13,1600;215;0,4847;1,4223
13,1600;367;0,5725;1,1312
13,1600;124;0,5663;0,1435
13,1600;383;0,4983;1,2584
13,1600;514;0,3763;1,2584
13,4200;574;0,4356;1,2920
13,4200;94;0,5350;1,1559
13,4200;130;0,4746;0,5468
13,4200;404;0,5244;0,5468
13,4200;455;0,5680;1,2899
13,4200;215;0,5791;1,1556
13,4200;367;0,5350;1,1556
13,4200;383;0,4917;1,2899
13,4200;514;0,4746;1,2899
13,4200;364;0,6241;1,1559
13,6800;94;0,4452;1,2079
13,6800;130;0,5085;0,5350
13,6800;404;0,4903;0,0000
13,6800;455;0,5085;1,2897
13,6800;367;0,5092;1,2897
13,6800;383;0,4499;0,8208
13,6800;514;0,4499;1,0580
13,6800;364;0,5989;1,0580
13,9400;130;0,5069;1,4354
13,9400;404;0,4771;1,1193
13,9400;455;0,5085;1,2899
13,9400;367;0,4694;1,3957
13,9400;383;0,5069;1,2899
13,9400;527;0,4771;0,5164
13,9400;514;0,6851;1,4354
13,9400;364;0,5808;1,4354
14,2000;404;0,5195;0,8044
14,2000;455;0,4992;1,3683
14,2000;367;0,5032;1,3957
14,2000;383;0,4992;0,7077
14,2000;527;0,5195;0,5336
14,2000;514;0,9347;1,1618
14,2000;364;0,6095;1,3683
14,2000;119;0,5272;0,8044
14,4600;404;0,5213;0,7307
14,4600;455;0,6264;0,7307
14,4600;383;0,5048;1,2893
14,4600;527;0,5213;0,4437
14,4600;514;1,0452;0,9993
14,4600;364;0,6052;1,6268
14,4600;119;0,6373;0,7307
14,7200;404;0,5864;0,8273
14,7200;455;0,7401;1,1905
14,7200;527;0,5864;0,2913
14,7200;364;0,6167;1,6268
14,9800;404;0,6402;0,9824
14,9800;455;0,9010;0,9824
14,9800;599;0,6352;0,0000
14,9800;527;0,6379;1,2628
14,9800;451;0,7274;0,3416
15,2400;404;0,5911;1,1273
15,2400;599;0,7540;0,7339
15,2400;527;0,6674;1,2628
15,2400;451;0,5503;1,5817
15,2400;586;0,5503;1,1273
15,5000;404;0,5655;1,2218
15,5000;599;0,7681;1,1131
15,5000;527;0,7206;1,2628
15,5000;451;0,5655;1,1131
15,5000;586;0,5704;1,2218
15,7600;404;0,6174;1,1658
15,7600;527;0,7890;1,2628
15,7600;451;0,6174;1,3271
15,7600;586;0,8725;1,1658
16,0200;451;0,6770;0,8060
16,0200;205;0,6323;0,0000
16,0200;586;0,7877;0,0000
16,2800;451;0,7119;1,3086
16,2800;205;0,5964;1,4995
16,2800;586;0,4588;0,0000
16,2800;368;0,5964;0,9198
16,5400;451;0,7071;1,3086
16,5400;205;0,6488;1,3726
16,5400;368;0,6488;1,0041
16,8000;205;0,7050;1,3723
16,8000;376;0,7262;0,0000
16,8000;582;0,7066;0,0000
16,8000;368;0,4001;1,4239
16,8000;95;0,4001;1,3723
17,0600;205;0,5366;1,7301
17,0600;376;0,6995;0,0000
17,0600;582;0,5200;1,7301
17,0600;368;0,5200;1,1155
17,0600;95;0,5360;0,0000
17,3200;205;0,5039;0,9218
17,3200;376;0,6827;1,1196
17,3200;582;0,3724;0,9218
17,3200;368;0,3724;1,2187
17,3200;343;0,6827;1,0674
17,3200;95;0,5620;1,5911
17,3200;534;0,6177;1,2101
17,3200;163;0,5620;1,2101
17,5800;205;0,5961;0,5851
17,5800;376;0,6636;1,1720
17,5800;368;0,4834;1,3431
17,5800;343;0,5382;1,4056
17,5800;95;0,4755;0,9337
17,5800;534;0,4887;0,5851
17,5800;163;0,4755;1,4056
17,8400;205;0,5909;1,3431
17,8400;376;0,6171;1,3730
17,8400;368;0,4874;1,3431
17,8400;343;0,3801;1,3730
17,8400;95;0,3801;0,7479
17,8400;534;0,4660;1,3730
17,8400;163;0,7266;1,0039
18,1000;376;0,5141;1,3710
18,1000;343;0,4896;1,3710
18,1000;95;0,4851;0,8366
18,1000;534;0,4851;1,3710
18,1000;163;0,7580;0,8366
18,3600;376;0,5685;1,1721
18,3600;343;0,5501;1,5380
18,3600;95;0,5501;0,4024
18,3600;534;0,6271;1,5380
18,3600;220;0,6520;0,4024
18,3600;163;0,9414;0,0000
18,6200;343;0,5681;1,2642
18,6200;534;0,5681;0,6233
18,6200;220;0,5686;0,6233
18,6200;163;0,6661;0,0000
18,6200;147;0,6622;1,2417
18,8800;343;0,5182;1,4840
18,8800;220;0,5955;1,5919
18,8800;591;0,5714;1,5919
18,8800;544;0,7141;0,0000
18,8800;147;0,5714;1,0542
19,1400;343;0,6198;1,2637
19,1400;220;0,5556;1,7356
19,1400;591;0,7981;1,7356
19,1400;544;0,6983;0,0000
19,1400;147;0,5556;1,2637
19,4000;343;0,6489;1,2780
19,4000;220;0,6224;1,7348
19,4000;591;0,7652;1,5236
19,4000;544;0,6871;1,5236
19,4000;147;0,6224;1,2780
19,4000;194;0,6871;1,3901
19,6600;343;0,4292;0,0000
19,6600;220;0,6943;1,7279
19,6600;591;0,5169;1,4227
19,6600;544;0,6316;0,8340
19,6600;194;0,5169;0,8072
19,9200;343;0,5039;1,2712
19,9200;591;0,4885;0,0000
19,9200;544;0,5039;0,4788
19,9200;194;0,5664;1,2712
19,9200;518;0,4885;0,5751
20,1800;591;0,6269;1,1651
20,1800;544;0,5305;1,3531
20,1800;194;0,5305;1,4462
20,1800;518;0,4937;1,3326
20,1800;282;0,6987;0,0000
20,1800;211;0,4937;1,1651
20,4400;591;0,8395;1,7174
20,4400;194;0,6212;1,5694
20,4400;518;0,5188;1,2870
20,4400;282;0,5188;1,7174
20,4400;211;0,5024;1,6019
20,4400;317;0,5024;0,7536
20,7000;591;0,8842;1,5763
20,7000;16;0,7234;1,0317
20,7000;194;0,6897;1,5694
20,7000;518;0,4072;1,0317
20,7000;282;0,4072;1,3623
20,7000;211;0,5607;1,5763
20,7000;174;0,6817;1,0317
20,7000;317;0,5607;0,4948
20,9600;16;0,4731;0,8970
20,9600;518;0,5093;1,5277
20,9600;282;0,4731;1,0044
20,9600;211;0,4133;0,0000
20,9600;174;0,6338;0,8423
20,9600;317;0,5093;1,4423
20,9600;256;0,6999;1,5277
21,2200;16;0,5165;0,9468
21,2200;518;0,4823;0,9468
21,2200;282;0,4823;1,7672
21,2200;211;0,5051;1,6518
21,2200;174;0,5400;1,5448
21,2200;317;0,5663;0,9468
21,2200;535;0,6488;1,5448
21,2200;256;0,5051;1,5448
21,4800;16;0,5289;0,6607
21,4800;282;0,3555;1,3643
21,4800;211;0,6482;0,9114
21,4800;174;0,6482;1,2596
21,4800;317;0,3555;0,6607
21,4800;535;0,7949;0,9114
21,4800;256;0,5240;1,3643
21,7400;16;0,4379;0,5820
21,7400;282;0,4379;0,5364
21,7400;211;0,7671;1,0223
21,7400;228;0,4621;1,2795
21,7400;174;0,7671;1,4041
21,7400;317;0,4786;0,5820
21,7400;535;0,4621;1,1772
21,7400;256;0,4990;1,6208
22,0000;16;0,5773;0,8942
22,0000;282;0,5773;0,3280
22,0000;228;0,4290;0,9466
22,0000;174;0,8226;1,4488
22,0000;535;0,4290;1,3876
22,0000;305;0,4564;1,6494
22,0000;202;0,4564;1,2946
22,2600;16;0,5125;1,4020
22,2600;282;0,5851;1,2720
22,2600;228;0,4786;1,1217
22,2600;174;0,8388;1,4488
22,2600;535;0,4786;1,4020
22,2600;269;0,5667;1,4020
22,2600;305;0,4885;1,1115
22,2600;202;0,4885;0,6376
22,5200;282;0,7437;0,6185
22,5200;228;0,4352;0,8711
22,5200;535;0,4352;1,2167
22,5200;269;0,6180;1,2167
22,5200;305;0,5880;1,2943
22,5200;202;0,5880;0,7368
22,7800;228;0,4952;0,6185
22,7800;535;0,5207;1,2842
22,7800;269;0,5269;0,6503
22,7800;305;0,5587;1,4407
22,7800;606;0,7529;0,9178
22,7800;202;0,5587;0,9178
23,0400;228;0,5651;0,6185
23,0400;535;0,4678;0,3828
23,0400;269;0,4678;0,9357
23,0400;305;0,4017;1,0973
23,0400;606;0,4017;1,0568
23,0400;202;0,5730;0,9357
23,3000;535;0,5505;1,4662
23,3000;269;0,5573;1,3055
23,3000;290;0,7859;0,2861
23,3000;305;0,5324;0,4273
23,3000;606;0,5324;1,5991
23,3000;202;0,4937;1,2410
23,5600;269;0,7224;1,3055
23,5600;290;0,6598;0,8809
23,5600;29;0,8818;0,0000
23,5600;305;0,8053;1,2527
23,5600;606;0,6598;1,1287
23,5600;202;0,6278;1,3055
23,8200;269;0,7191;0,9198
23,8200;290;0,3693;0,8772
23,8200;29;0,8151;1,7208
23,8200;606;0,3693;0,9198
23,8200;257;0,7295;0,0000
23,8200;492;0,7295;0,0000
24,0800;269;0,5929;0,7733
24,0800;290;0,4872;0,8178
24,0800;29;0,5653;0,8178
24,0800;606;0,4872;0,7733
24,0800;257;0,5947;0,7733
24,0800;190;0,6910;0,0000
24,0800;492;0,7478;1,0563
24,3400;269;0,6069;0,7546
24,3400;290;0,4376;0,7824
24,3400;29;0,4951;0,7824
24,3400;606;0,4376;0,7546
24,3400;257;0,5359;0,7546
24,3400;190;0,4721;1,4088
24,3400;492;0,4721;1,2954
24,6000;290;0,4155;0,6961
24,6000;29;0,5409;0,6961
24,6000;606;0,4155;0,8952
24,6000;257;0,6215;0,8952
24,6000;190;0,4860;0,7935
24,6000;492;0,4860;1,3990
24,6000;443;0,5484;0,7935
24,8600;290;0,3966;0,8878
24,8600;606;0,3966;1,0580
24,8600;257;0,6499;1,2123
24,8600;190;0,4336;0,8878
24,8600;492;0,4209;1,0575
24,8600;443;0,4209;0,4182
24,8600;432;0,6675;0,4182
25,1200;606;0,4062;1,1952
25,1200;257;0,5707;0,7692
25,1200;311;0,8984;1,9389
25,1200;190;0,4832;0,8579
25,1200;492;0,5481;1,2936
25,1200;443;0,5481;0,4372
25,1200;432;0,4927;1,9389
25,1200;105;0,4927;1,3355
25,3800;257;0,4270;1,9982
25,3800;311;0,8756;1,9982
25,3800;190;0,5249;0,8397
25,3800;492;0,6050;1,2946
25,3800;443;0,5702;0,9365
25,3800;432;0,5868;1,9982
