time;agentId;exitId
0,7800;33;ExitZone
1,2600;26;ExitZone
1,6800;22;ExitZone
2,2400;36;ExitZone
2,3600;14;ExitZone
2,5400;20;ExitZone
2,8200;17;ExitZone
3,1600;21;ExitZone
3,7600;29;ExitZone
4,1000;15;ExitZone
4,4400;7;ExitZone
4,7000;1;ExitZone
5,4400;41;ExitZone
5,6200;10;ExitZone
6,1000;8;ExitZone
6,2000;50;ExitZone
6,4000;42;ExitZone
6,5800;48;ExitZone
6,8200;61;ExitZone
7,1600;62;ExitZone
7,6200;28;ExitZone
7,8600;31;ExitZone
8,0800;66;ExitZone
8,6000;13;ExitZone
8,7600;56;ExitZone
9,3800;2;ExitZone
9,5200;76;ExitZone
10,4600;53;ExitZone
10,9600;45;ExitZone
11,2000;32;ExitZone
11,9000;59;ExitZone
12,2800;34;ExitZone
12,5600;75;ExitZone
13,2000;19;ExitZone
14,0000;49;ExitZone
14,3000;65;ExitZone
14,6600;81;ExitZone
15,1600;25;ExitZone
15,3000;23;ExitZone
15,5600;73;ExitZone
15,8800;39;ExitZone
16,2400;3;ExitZone
16,4400;0;ExitZone
16,6800;4;ExitZone
16,8600;83;ExitZone
17,4400;79;ExitZone
17,7400;74;ExitZone
18,0200;11;ExitZone
18,3800;64;ExitZone
18,9800;60;ExitZone
19,6400;84;ExitZone
19,9800;35;ExitZone
20,4200;68;ExitZone
20,6200;44;ExitZone
20,8800;87;ExitZone
21,2800;55;ExitZone
21,4600;5;ExitZone
21,9200;67;ExitZone
22,3200;6;ExitZone
22,5400;18;ExitZone
22,7800;89;ExitZone
22,9000;91;ExitZone
23,3800;77;ExitZone
23,7200;80;ExitZone
24,2600;92;ExitZone
24,6200;43;ExitZone
25,4400;69;ExitZone
25,9000;72;ExitZone
26,4200;30;ExitZone
26,6800;27;ExitZone
27,0400;88;ExitZone
27,4200;46;ExitZone
27,9400;51;ExitZone
28,5200;58;ExitZone
29,1600;16;ExitZone
29,7400;12;ExitZone
30,2200;90;ExitZone
31,1200;85;ExitZone
31,5600;37;ExitZone
32,2400;86;ExitZone
33,2600;24;ExitZone
33,7400;38;ExitZone
34,5800;82;ExitZone
35,9800;78;ExitZone
36,4400;54;ExitZone
37,3000;9;ExitZone
38,3400;52;ExitZone
39,3600;47;ExitZone
40,8200;63;ExitZone
42,6600;70;ExitZone
44,0600;71;ExitZone
46,3800;57;ExitZone
49,1000;40;ExitZone
