time;evacuated_count
2,760;1
3,200;2
4,920;3
5,440;4
7,340;5
7,620;6
8,260;7
8,380;8
8,740;9
8,880;10
9,220;11
9,220;12
9,640;13
9,980;14
10,800;15
10,920;16
11,140;17
11,460;18
11,740;19
12,020;20
12,360;21
12,520;22
12,860;23
13,280;24
13,520;25
14,240;26
15,820;27
16,080;28
16,360;29
16,440;30
17,020;31
17,620;32
17,780;33
18,200;34
18,780;35
19,060;36
19,520;37
19,780;38
20,440;39
20,640;40
22,020;41
22,120;42
22,420;43
22,700;44
23,300;45
23,740;46
24,180;47
24,440;48
26,960;49
27,240;50
27,420;51
28,440;52
28,500;53
32,740;54
33,100;55
33,460;56
34,000;57
35,120;58
35,520;59
35,900;60
36,360;61
36,520;62
36,900;63
37,280;64
37,620;65
38,620;66
39,300;67
40,420;68
