time;agentId;headwayDistance;headwayVelocity
0,2600;21;0,3996;0,0000
0,2600;26;0,3558;0,5673
0,2600;29;0,3925;0,5302
0,2600;31;0,3558;0,6786
0,2600;33;0,3925;1,1418
0,2600;34;0,4150;1,1418
0,2600;36;0,4626;0,5302
0,5200;21;0,4326;1,2190
0,5200;26;0,3905;1,1529
0,5200;20;0,3904;0,0000
0,5200;29;0,4326;1,0917
0,5200;31;0,4077;1,2151
0,5200;33;0,4515;1,2190
0,5200;34;0,6371;1,2190
0,5200;36;0,4576;1,1212
0,5200;22;0,3905;1,2151
0,7800;21;0,4222;0,7585
0,7800;26;0,4147;1,1755
0,7800;20;0,4603;0,0000
0,7800;29;0,4154;0,8904
0,7800;31;0,3768;0,4429
0,7800;33;0,4110;0,4429
0,7800;34;0,4154;1,5913
0,7800;36;0,3768;1,1755
0,7800;22;0,4468;1,6954
0,7800;14;0,4222;1,0926
1,0400;21;0,4065;1,0478
1,0400;26;0,3430;0,5350
1,0400;20;0,4163;0,5526
1,0400;29;0,3647;1,3989
1,0400;31;0,3487;0,5350
1,0400;34;0,4247;1,0821
1,0400;36;0,3430;1,3989
1,0400;22;0,4442;1,3989
1,0400;7;0,4540;1,0117
1,0400;14;0,4065;1,0821
1,0400;15;0,4540;0,8955
1,3000;21;0,3766;0,1492
1,3000;26;0,3448;0,3877
1,3000;20;0,3828;0,3918
1,3000;29;0,3440;0,6731
1,3000;31;0,3500;0,3877
1,3000;36;0,3448;0,8784
1,3000;22;0,3440;0,4540
1,3000;17;0,3861;0,0000
1,3000;7;0,3543;0,1492
1,3000;8;0,4396;0,6520
1,3000;14;0,3543;0,8131
1,3000;15;0,4185;0,6520
1,5600;21;0,3724;0,2794
1,5600;20;0,3627;0,2585
1,5600;29;0,3728;0,2747
1,5600;31;0,3353;0,2596
1,5600;34;0,4060;0,0000
1,5600;36;0,3430;0,2525
1,5600;22;0,3728;0,1956
1,5600;17;0,3353;0,2525
1,5600;1;0,4393;0,1971
1,5600;4;0,3941;0,2794
1,5600;7;0,3670;0,2794
1,5600;8;0,3367;0,2596
1,5600;14;0,3670;0,1971
1,5600;15;0,3630;0,2596
1,8200;0;0,3775;0,3266
1,8200;21;0,3655;0,3345
1,8200;20;0,3544;0,1757
1,8200;31;0,3452;0,1396
1,8200;34;0,4047;0,2216
1,8200;36;0,3544;0,2584
1,8200;22;0,3867;0,2584
1,8200;17;0,3293;0,3266
1,8200;1;0,4377;0,5801
1,8200;4;0,3427;0,0000
1,8200;7;0,3516;0,3345
1,8200;8;0,3293;0,1396
1,8200;14;0,3516;0,5801
1,8200;15;0,3727;0,2584
2,0800;0;0,3876;0,0000
2,0800;21;0,3569;0,5295
2,0800;20;0,3477;1,1264
2,0800;31;0,3425;0,2061
2,0800;34;0,3865;0,5253
2,0800;36;0,3425;0,2025
