time;grid_x;grid_z;density
10,100;-2;5;1,0000
10,100;5;-1;1,0000
10,100;1;4;1,0000
10,100;4;1;1,0000
10,100;-1;5;2,0000
10,100;4;0;1,0000
10,100;3;0;2,0000
10,100;2;1;2,0000
10,100;0;5;1,0000
10,100;3;1;1,0000
10,100;1;2;1,0000
10,100;1;0;2,0000
10,100;0;2;2,0000
10,100;1;1;2,0000
10,100;-1;1;2,0000
10,100;-2;-2;2,0000
10,100;0;-1;1,0000
10,100;-1;0;2,0000
10,100;-1;-1;2,0000
10,100;0;1;4,0000
10,100;0;0;2,0000
10,100;-3;0;2,0000
10,100;-2;1;1,0000
10,100;-2;0;1,0000
10,100;-1;-2;2,0000
10,100;-1;-4;1,0000
10,100;-3;1;1,0000
10,100;-4;-1;1,0000
12,120;5;1;1,0000
12,120;2;7;1,0000
12,120;5;-1;1,0000
12,120;0;6;1,0000
12,120;6;0;1,0000
12,120;5;0;1,0000
12,120;0;5;2,0000
12,120;4;0;1,0000
12,120;4;1;1,0000
12,120;-1;5;1,0000
12,120;3;0;1,0000
12,120;3;1;1,0000
12,120;-2;3;2,0000
12,120;1;-1;1,0000
12,120;3;-1;1,0000
12,120;2;0;2,0000
12,120;1;1;2,0000
12,120;-1;2;2,0000
12,120;1;0;1,0000
12,120;0;1;1,0000
12,120;0;2;1,0000
12,120;0;0;3,0000
12,120;-1;1;2,0000
12,120;-2;0;3,0000
12,120;-1;0;2,0000
12,120;-2;-1;1,0000
12,120;-2;-2;3,0000
12,120;-1;-2;1,0000
12,120;-5;0;1,0000
12,120;-2;1;1,0000
12,120;-3;0;1,0000
12,120;0;-3;2,0000
12,120;-4;0;2,0000
12,120;-3;1;1,0000
12,120;-1;-1;1,0000
12,120;-5;1;1,0000
12,120;-1;-4;1,0000
12,120;-2;-3;1,0000
14,140;6;1;1,0000
14,140;-1;6;1,0000
14,140;6;0;1,0000
14,140;0;6;1,0000
14,140;5;2;1,0000
14,140;5;1;2,0000
14,140;1;6;1,0000
14,140;-1;5;1,0000
14,140;4;2;1,0000
14,140;1;4;1,0000
14,140;4;-1;1,0000
14,140;4;1;1,0000
14,140;1;5;1,0000
14,140;3;-1;1,0000
14,140;0;3;1,0000
14,140;3;0;1,0000
14,140;2;0;2,0000
14,140;0;2;2,0000
14,140;1;1;1,0000
14,140;-1;4;1,0000
14,140;0;0;3,0000
14,140;0;1;2,0000
14,140;-1;1;2,0000
14,140;-2;-1;3,0000
14,140;-2;1;1,0000
14,140;-1;0;2,0000
14,140;0;-2;1,0000
14,140;-2;0;3,0000
14,140;-3;0;2,0000
14,140;-2;-2;2,0000
14,140;-5;0;2,0000
14,140;-1;-2;1,0000
14,140;-4;0;1,0000
14,140;-1;-4;2,0000
14,140;-3;-1;1,0000
14,140;-5;1;3,0000
14,140;-1;-3;1,0000
14,140;-2;-3;1,0000
16,160;6;0;1,0000
16,160;1;6;1,0000
16,160;6;1;1,0000
16,160;0;6;1,0000
16,160;5;-1;1,0000
16,160;-2;7;1,0000
16,160;5;0;1,0000
16,160;5;1;1,0000
16,160;-2;5;1,0000
16,160;4;0;1,0000
16,160;1;5;1,0000
16,160;3;-1;1,0000
16,160;3;1;2,0000
16,160;-1;3;1,0000
16,160;3;0;1,0000
16,160;0;4;1,0000
16,160;2;2;1,0000
16,160;4;1;1,0000
16,160;0;3;1,0000
16,160;-1;2;2,0000
16,160;2;1;2,0000
16,160;1;2;1,0000
16,160;1;0;1,0000
16,160;0;2;1,0000
16,160;0;-1;1,0000
16,160;0;1;1,0000
16,160;0;0;2,0000
16,160;-1;0;2,0000
16,160;-1;1;1,0000
16,160;-1;-1;3,0000
16,160;-2;1;1,0000
16,160;-3;0;2,0000
16,160;-2;-1;3,0000
16,160;-3;1;1,0000
16,160;-3;-1;3,0000
16,160;-5;0;2,0000
16,160;-1;-3;1,0000
16,160;-2;-2;2,0000
16,160;-2;-3;1,0000
18,160;6;1;1,0000
18,160;1;7;1,0000
18,160;4;0;3,0000
18,160;1;6;1,0000
18,160;5;1;2,0000
18,160;5;-1;1,0000
18,160;1;5;1,0000
18,160;-1;4;2,0000
18,160;3;0;1,0000
18,160;0;3;2,0000
18,160;2;0;2,0000
18,160;1;1;4,0000
18,160;-2;2;1,0000
18,160;1;0;2,0000
18,160;1;3;1,0000
18,160;-1;0;2,0000
18,160;0;0;2,0000
18,160;-1;1;2,0000
18,160;0;2;1,0000
18,160;-1;-1;2,0000
18,160;0;1;2,0000
18,160;0;-1;2,0000
18,160;-2;-1;3,0000
18,160;-3;0;2,0000
18,160;-1;-3;1,0000
18,160;-3;1;1,0000
18,160;-1;-4;3,0000
18,160;-5;1;1,0000
18,160;-2;-2;2,0000
18,160;-4;0;2,0000
18,160;-1;-2;1,0000
18,160;-3;-1;2,0000
18,160;-2;-3;1,0000
20,180;6;0;1,0000
20,180;1;7;1,0000
20,180;5;0;2,0000
20,180;0;6;1,0000
20,180;6;-1;1,0000
20,180;3;1;1,0000
20,180;1;6;1,0000
20,180;-1;3;1,0000
20,180;5;-1;1,0000
20,180;0;4;1,0000
20,180;5;1;1,0000
20,180;3;2;1,0000
20,180;0;5;1,0000
20,180;1;0;2,0000
20,180;0;2;1,0000
20,180;3;0;1,0000
20,180;2;-1;1,0000
20,180;1;2;1,0000
20,180;1;1;2,0000
20,180;-1;2;1,0000
20,180;0;0;4,0000
20,180;2;1;1,0000
20,180;0;1;1,0000
20,180;-1;1;2,0000
20,180;-2;0;3,0000
20,180;-1;0;3,0000
20,180;-1;-1;1,0000
20,180;-2;1;2,0000
20,180;-1;-3;2,0000
20,180;-2;-1;2,0000
20,180;-3;1;1,0000
20,180;-1;-2;2,0000
20,180;-1;-4;2,0000
20,180;0;-3;1,0000
20,180;-4;0;2,0000
20,180;0;-5;1,0000
20,180;-1;-5;1,0000
20,180;-3;-1;2,0000
20,180;-5;0;1,0000
20,180;-3;0;1,0000
20,180;-2;-2;1,0000
22,180;5;1;2,0000
22,180;0;6;2,0000
22,180;6;0;1,0000
22,180;5;0;2,0000
22,180;5;2;1,0000
22,180;-2;5;1,0000
22,180;-2;4;1,0000
22,180;-1;4;1,0000
22,180;3;0;2,0000
22,180;1;5;1,0000
22,180;2;0;1,0000
22,180;0;3;1,0000
22,180;4;-1;1,0000
22,180;0;1;4,0000
22,180;0;5;1,0000
22,180;3;1;2,0000
22,180;-1;0;3,0000
22,180;3;-1;1,0000
22,180;0;2;1,0000
22,180;-2;-1;1,0000
22,180;0;0;2,0000
22,180;0;-1;1,0000
22,180;-1;1;1,0000
22,180;-1;-1;2,0000
22,180;-2;0;1,0000
22,180;0;-2;2,0000
22,180;-1;-2;1,0000
22,180;-3;-1;4,0000
22,180;-3;0;1,0000
22,180;-5;1;2,0000
22,180;-4;0;3,0000
22,180;-5;0;2,0000
22,180;-1;-3;2,0000
22,180;-3;1;1,0000
22,180;-1;-5;1,0000
22,180;-4;1;1,0000
22,180;-2;-2;2,0000
24,200;6;0;1,0000
24,200;1;6;1,0000
24,200;5;1;1,0000
24,200;-1;6;1,0000
24,200;6;1;1,0000
24,200;1;7;1,0000
24,200;5;0;1,0000
24,200;5;-1;1,0000
24,200;1;4;1,0000
24,200;4;1;1,0000
24,200;-1;5;1,0000
24,200;4;2;1,0000
24,200;3;1;2,0000
24,200;0;3;2,0000
24,200;3;0;1,0000
24,200;0;4;1,0000
24,200;2;0;1,0000
24,200;2;1;1,0000
24,200;-1;3;1,0000
24,200;4;0;1,0000
24,200;-1;2;1,0000
24,200;-1;1;2,0000
24,200;0;-1;1,0000
24,200;1;0;1,0000
24,200;1;2;1,0000
24,200;-1;0;1,0000
24,200;0;0;2,0000
24,200;2;-1;1,0000
24,200;-2;1;1,0000
24,200;1;1;2,0000
24,200;-2;-2;2,0000
24,200;1;-1;1,0000
24,200;-2;0;1,0000
24,200;-4;1;1,0000
24,200;-5;0;2,0000
24,200;-2;-3;1,0000
24,200;-2;-1;2,0000
24,200;-3;0;2,0000
24,200;0;-4;2,0000
24,200;-1;-4;1,0000
24,200;-1;-2;1,0000
24,200;-1;-5;1,0000
24,200;-4;-1;1,0000
24,200;-5;1;1,0000
24,200;-3;-1;2,0000
26,200;6;0;2,0000
26,200;2;6;1,0000
26,200;-1;7;1,0000
26,200;5;-1;1,0000
26,200;5;1;2,0000
26,200;0;5;1,0000
26,200;-2;6;1,0000
26,200;5;0;1,0000
26,200;4;0;1,0000
26,200;1;3;1,0000
26,200;2;0;3,0000
26,200;-1;3;1,0000
26,200;3;1;1,0000
26,200;1;5;1,0000
26,200;3;-1;1,0000
26,200;1;1;1,0000
26,200;2;1;1,0000
26,200;-1;2;1,0000
26,200;2;2;1,0000
26,200;0;1;4,0000
26,200;0;2;2,0000
26,200;0;0;1,0000
26,200;-1;0;3,0000
26,200;-2;0;2,0000
26,200;-2;-1;3,0000
26,200;-1;-2;3,0000
26,200;-4;0;2,0000
26,200;0;-1;2,0000
26,200;-1;1;1,0000
26,200;-3;0;1,0000
26,200;-3;-1;2,0000
26,200;-3;1;1,0000
26,200;-4;-1;2,0000
26,200;-2;-2;1,0000
28,220;5;0;2,0000
28,220;-1;6;2,0000
28,220;5;1;1,0000
28,220;6;1;1,0000
28,220;6;-1;1,0000
28,220;0;5;1,0000
28,220;4;0;2,0000
28,220;1;4;1,0000
28,220;3;1;2,0000
28,220;1;5;1,0000
28,220;0;4;1,0000
28,220;3;0;1,0000
28,220;-1;4;1,0000
28,220;2;-1;1,0000
28,220;0;3;2,0000
28,220;2;1;1,0000
28,220;-2;4;1,0000
28,220;2;0;1,0000
28,220;1;0;1,0000
28,220;0;1;3,0000
28,220;-1;0;4,0000
28,220;0;0;4,0000
28,220;0;-2;1,0000
28,220;-2;-1;3,0000
28,220;-1;1;2,0000
28,220;-2;0;1,0000
28,220;-3;0;3,0000
28,220;-3;-1;3,0000
28,220;-1;-1;1,0000
28,220;-1;-3;1,0000
28,220;-1;-4;2,0000
28,220;-5;-1;1,0000
28,220;-4;0;1,0000
28,220;-2;-2;2,0000
28,220;-3;1;1,0000
28,220;-5;0;2,0000
28,220;-5;1;1,0000
30,220;5;2;2,0000
30,220;0;6;1,0000
30,220;6;0;1,0000
30,220;0;7;1,0000
30,220;5;0;2,0000
30,220;1;5;1,0000
30,220;-1;5;1,0000
30,220;4;1;1,0000
30,220;-2;3;1,0000
30,220;3;0;2,0000
30,220;-1;3;1,0000
30,220;3;2;1,0000
30,220;0;3;2,0000
30,220;3;1;1,0000
30,220;4;-1;1,0000
30,220;0;2;2,0000
30,220;1;0;1,0000
30,220;1;1;2,0000
30,220;2;0;1,0000
30,220;2;1;1,0000
30,220;0;0;2,0000
30,220;-1;1;3,0000
30,220;0;-1;3,0000
30,220;0;1;2,0000
30,220;-1;2;1,0000
30,220;-1;0;1,0000
30,220;-3;0;2,0000
30,220;-3;-1;3,0000
30,220;-2;1;1,0000
30,220;-2;0;2,0000
30,220;-3;1;2,0000
30,220;-2;-1;3,0000
30,220;-5;0;2,0000
30,220;-1;-1;2,0000
30,220;-4;-1;2,0000
30,220;-2;-3;2,0000
30,220;-2;-2;2,0000
30,220;-5;1;1,0000
32,220;-1;6;1,0000
32,220;6;1;1,0000
32,220;-1;7;1,0000
32,220;6;0;1,0000
32,220;-2;6;1,0000
32,220;4;2;1,0000
32,220;5;2;1,0000
32,220;1;5;1,0000
32,220;4;-1;1,0000
32,220;-2;4;1,0000
32,220;5;1;1,0000
32,220;3;2;1,0000
32,220;0;3;1,0000
32,220;4;0;1,0000
32,220;0;5;1,0000
32,220;2;1;2,0000
32,220;3;0;2,0000
32,220;1;2;1,0000
32,220;-1;3;1,0000
32,220;-2;0;3,0000
32,220;0;0;3,0000
32,220;1;0;1,0000
32,220;-1;1;1,0000
32,220;1;1;2,0000
32,220;-1;0;3,0000
32,220;2;-1;1,0000
32,220;0;-1;3,0000
32,220;0;1;2,0000
32,220;-3;0;3,0000
32,220;-1;-2;2,0000
32,220;-1;-1;2,0000
32,220;-3;1;1,0000
32,220;-4;0;2,0000
32,220;0;-3;1,0000
32,220;-2;-1;3,0000
32,220;-5;1;2,0000
32,220;-2;-2;2,0000
32,220;-2;-3;2,0000
32,220;-1;-3;1,0000
32,220;-5;0;1,0000
32,220;-3;-1;2,0000
32,220;-4;-1;1,0000
32,220;-2;-4;1,0000
34,220;6;0;2,0000
34,220;0;7;1,0000
34,220;6;2;1,0000
34,220;-2;6;1,0000
34,220;5;0;1,0000
34,220;-1;6;1,0000
34,220;3;-1;1,0000
34,220;0;5;1,0000
34,220;3;1;2,0000
34,220;4;-1;1,0000
34,220;0;4;1,0000
34,220;5;1;1,0000
34,220;-1;5;1,0000
34,220;3;0;1,0000
34,220;-2;4;1,0000
34,220;2;2;1,0000
34,220;2;1;1,0000
34,220;1;2;1,0000
34,220;2;-1;1,0000
34,220;-2;2;1,0000
34,220;1;1;2,0000
34,220;0;1;3,0000
34,220;1;0;2,0000
34,220;0;3;1,0000
34,220;0;0;1,0000
34,220;-2;1;1,0000
34,220;-2;-1;1,0000
34,220;-1;-2;2,0000
34,220;-1;0;3,0000
34,220;-1;-1;3,0000
34,220;-1;1;1,0000
34,220;0;-2;2,0000
34,220;0;-1;2,0000
34,220;-1;-3;3,0000
34,220;-1;-4;1,0000
34,220;0;-3;1,0000
34,220;-5;0;1,0000
34,220;-3;-1;3,0000
34,220;-5;1;1,0000
34,220;-2;-3;2,0000
34,220;-2;-2;4,0000
34,220;-2;-4;1,0000
36,240;6;0;1,0000
36,240;1;6;1,0000
36,240;5;-1;2,0000
36,240;-1;6;1,0000
36,240;6;1;1,0000
36,240;-1;7;1,0000
36,240;5;1;1,0000
36,240;0;5;3,0000
36,240;3;0;1,0000
36,240;2;0;2,0000
36,240;4;0;1,0000
36,240;3;2;1,0000
36,240;-2;2;1,0000
36,240;3;1;2,0000
36,240;-1;3;2,0000
36,240;1;-1;1,0000
36,240;0;2;2,0000
36,240;0;1;3,0000
36,240;1;0;1,0000
36,240;-1;1;2,0000
36,240;0;0;1,0000
36,240;-1;2;1,0000
36,240;0;-1;1,0000
36,240;-1;0;3,0000
36,240;-2;-1;3,0000
36,240;1;1;1,0000
36,240;-2;1;3,0000
36,240;-1;-2;2,0000
36,240;-1;-3;2,0000
36,240;-2;0;1,0000
36,240;-2;-3;2,0000
36,240;-2;-2;3,0000
36,240;-3;-1;2,0000
36,240;-4;0;2,0000
36,240;0;-5;1,0000
36,240;-3;0;1,0000
36,240;-1;-1;1,0000
36,240;-1;-4;1,0000
36,240;0;-3;1,0000
36,240;0;-4;3,0000
36,240;-5;0;1,0000
36,240;-2;-4;2,0000
38,240;6;-1;1,0000
38,240;-1;6;1,0000
38,240;5;1;2,0000
38,240;1;6;1,0000
38,240;6;1;1,0000
38,240;4;1;2,0000
38,240;-1;5;2,0000
38,240;0;5;1,0000
38,240;4;2;1,0000
38,240;0;4;1,0000
38,240;3;0;1,0000
38,240;1;4;1,0000
38,240;2;-1;1,0000
38,240;-1;4;1,0000
38,240;2;1;1,0000
38,240;2;0;1,0000
38,240;3;1;1,0000
38,240;0;2;2,0000
38,240;0;0;3,0000
38,240;1;0;1,0000
38,240;0;3;1,0000
38,240;0;1;3,0000
38,240;-2;0;2,0000
38,240;1;1;1,0000
38,240;-1;0;2,0000
38,240;-1;1;2,0000
38,240;-1;-1;2,0000
38,240;-2;1;1,0000
38,240;-2;-1;2,0000
38,240;-3;2;1,0000
38,240;-3;1;1,0000
38,240;0;-4;1,0000
38,240;-3;0;2,0000
38,240;-1;-2;2,0000
38,240;-4;1;2,0000
38,240;-1;-5;1,0000
38,240;-5;1;1,0000
38,240;-4;0;2,0000
38,240;-3;-1;3,0000
38,240;-2;-2;3,0000
38,240;-5;0;1,0000
38,240;-1;-4;1,0000
38,240;-1;-3;1,0000
38,240;-2;-3;2,0000
40,240;0;7;1,0000
40,240;6;0;2,0000
40,240;-1;6;1,0000
40,240;5;-1;1,0000
40,240;1;5;1,0000
40,240;4;0;3,0000
40,240;-1;5;2,0000
40,240;5;1;1,0000
40,240;-1;3;2,0000
40,240;3;1;1,0000
40,240;1;4;1,0000
40,240;4;1;1,0000
40,240;1;1;3,0000
40,240;2;1;1,0000
40,240;0;4;1,0000
40,240;0;2;1,0000
40,240;0;0;3,0000
40,240;1;2;1,0000
40,240;-1;-1;2,0000
40,240;-1;2;1,0000
40,240;0;3;1,0000
40,240;0;1;2,0000
40,240;-2;-1;1,0000
40,240;-3;0;2,0000
40,240;-1;0;1,0000
40,240;-2;0;3,0000
40,240;-1;1;2,0000
40,240;-2;1;2,0000
40,240;-2;-2;4,0000
40,240;-4;0;2,0000
40,240;-1;-2;2,0000
40,240;-5;1;1,0000
40,240;-1;-4;1,0000
40,240;-5;0;1,0000
40,240;-5;2;1,0000
40,240;0;-4;1,0000
40,240;-3;-1;3,0000
40,240;-4;-1;2,0000
40,240;-2;-3;1,0000
42,240;6;1;1,0000
42,240;0;7;1,0000
42,240;5;0;1,0000
42,240;5;2;1,0000
42,240;-1;6;1,0000
42,240;4;0;3,0000
42,240;0;5;2,0000
42,240;5;1;1,0000
42,240;1;4;1,0000
42,240;3;0;1,0000
42,240;-1;4;1,0000
42,240;3;1;2,0000
42,240;2;-1;1,0000
42,240;1;3;1,0000
42,240;2;0;2,0000
42,240;-1;2;1,0000
42,240;-1;3;1,0000
42,240;1;0;1,0000
42,240;-1;1;2,0000
42,240;1;1;2,0000
42,240;0;2;2,0000
42,240;-1;0;3,0000
42,240;0;0;2,0000
42,240;0;1;2,0000
42,240;-2;0;3,0000
42,240;-2;-1;4,0000
42,240;-3;-1;1,0000
42,240;-3;0;1,0000
42,240;-4;0;1,0000
42,240;0;-1;1,0000
42,240;-4;-1;3,0000
42,240;-1;-3;1,0000
42,240;-5;0;3,0000
42,240;-1;-1;1,0000
42,240;-5;1;1,0000
42,240;-1;-4;1,0000
42,240;-3;1;1,0000
42,240;-4;1;1,0000
42,240;-5;-1;1,0000
42,240;-2;-2;1,0000
42,240;-2;-3;1,0000
44,260;6;-1;1,0000
44,260;0;6;1,0000
44,260;5;0;2,0000
44,260;6;0;1,0000
44,260;0;7;1,0000
44,260;5;-1;1,0000
44,260;-2;5;1,0000
44,260;0;4;2,0000
44,260;4;1;1,0000
44,260;4;0;1,0000
44,260;1;5;1,0000
44,260;3;1;1,0000
44,260;2;0;3,0000
44,260;3;2;1,0000
44,260;-1;3;1,0000
44,260;0;2;2,0000
44,260;2;1;1,0000
44,260;1;0;3,0000
44,260;0;3;1,0000
44,260;-1;1;2,0000
44,260;1;1;2,0000
44,260;-1;-1;2,0000
44,260;0;1;3,0000
44,260;-1;0;4,0000
44,260;-2;0;2,0000
44,260;0;0;1,0000
44,260;-3;0;2,0000
44,260;-1;-2;2,0000
44,260;-4;0;2,0000
44,260;0;-2;1,0000
44,260;-2;-2;3,0000
44,260;-5;1;2,0000
44,260;0;-4;1,0000
44,260;-1;-3;2,0000
44,260;-5;0;1,0000
44,260;-3;-1;2,0000
46,260;-2;7;1,0000
46,260;5;1;1,0000
46,260;0;7;1,0000
46,260;5;0;1,0000
46,260;4;0;1,0000
46,260;-2;5;1,0000
46,260;5;2;1,0000
46,260;-1;6;1,0000
46,260;4;1;1,0000
46,260;4;2;1,0000
46,260;1;4;1,0000
46,260;4;-1;1,0000
46,260;0;3;1,0000
46,260;3;0;2,0000
46,260;0;5;1,0000
46,260;2;-1;1,0000
46,260;-2;2;1,0000
46,260;2;1;1,0000
46,260;0;1;4,0000
46,260;1;1;2,0000
46,260;2;0;1,0000
46,260;0;2;2,0000
46,260;0;0;3,0000
46,260;1;2;1,0000
46,260;-1;1;2,0000
46,260;0;-1;2,0000
46,260;-1;-1;2,0000
46,260;-1;0;4,0000
46,260;-2;0;3,0000
46,260;-4;-1;1,0000
46,260;-3;-1;4,0000
46,260;-3;0;1,0000
46,260;-2;-1;2,0000
46,260;-1;-4;2,0000
46,260;-5;0;1,0000
46,260;-1;-5;1,0000
46,260;0;-5;1,0000
46,260;-2;-2;1,0000
48,260;-2;7;1,0000
48,260;6;0;1,0000
48,260;6;1;1,0000
48,260;0;6;1,0000
48,260;5;1;2,0000
48,260;-1;6;1,0000
48,260;4;1;1,0000
48,260;1;5;1,0000
48,260;3;0;1,0000
48,260;-1;4;1,0000
48,260;5;-1;1,0000
48,260;-2;4;1,0000
48,260;2;1;2,0000
48,260;0;4;1,0000
48,260;2;0;1,0000
48,260;1;0;1,0000
48,260;-2;2;1,0000
48,260;3;2;1,0000
48,260;-1;3;1,0000
48,260;1;1;1,0000
48,260;1;2;1,0000
48,260;2;-1;1,0000
48,260;-1;1;1,0000
48,260;0;1;3,0000
48,260;0;-1;1,0000
48,260;0;3;1,0000
48,260;-1;-1;3,0000
48,260;-2;1;1,0000
48,260;-1;0;3,0000
48,260;0;0;2,0000
48,260;-2;-2;4,0000
48,260;-2;-1;3,0000
48,260;-1;-2;2,0000
48,260;-2;0;3,0000
48,260;0;-2;1,0000
48,260;-3;-1;3,0000
48,260;-3;0;1,0000
48,260;-1;-4;1,0000
48,260;-5;-1;1,0000
48,260;-5;0;1,0000
48,260;-4;-1;2,0000
48,260;0;-3;1,0000
48,260;-3;1;1,0000
48,260;-4;0;1,0000
50,260;6;1;2,0000
50,260;0;7;1,0000
50,260;6;0;1,0000
50,260;5;-1;1,0000
50,260;0;6;2,0000
50,260;1;5;1,0000
50,260;5;1;1,0000
50,260;5;0;1,0000
50,260;4;0;1,0000
50,260;-1;6;1,0000
50,260;3;0;1,0000
50,260;4;1;1,0000
50,260;0;3;1,0000
50,260;3;1;1,0000
50,260;-1;4;1,0000
50,260;1;1;2,0000
50,260;1;3;1,0000
50,260;2;1;1,0000
50,260;0;0;1,0000
50,260;-1;1;2,0000
50,260;2;0;1,0000
50,260;-2;2;1,0000
50,260;0;1;3,0000
50,260;0;2;1,0000
50,260;-1;0;4,0000
50,260;-2;0;3,0000
50,260;-3;0;3,0000
50,260;-2;1;3,0000
50,260;-2;-1;2,0000
50,260;-3;-1;5,0000
50,260;0;-4;2,0000
50,260;-1;-3;3,0000
50,260;-1;-2;1,0000
50,260;-2;-2;2,0000
50,260;-4;0;3,0000
50,260;-3;1;1,0000
50,260;-5;-1;1,0000
50,260;-4;1;1,0000
50,260;-5;0;1,0000
50,260;-4;-1;2,0000
50,260;-2;-3;1,0000
52,260;0;5;2,0000
52,260;5;1;2,0000
52,260;6;0;1,0000
52,260;-2;6;1,0000
52,260;1;5;1,0000
52,260;5;2;1,0000
52,260;4;0;2,0000
52,260;4;-1;1,0000
52,260;-2;4;1,0000
52,260;4;1;2,0000
52,260;0;4;2,0000
52,260;2;-1;1,0000
52,260;-1;4;2,0000
52,260;0;2;1,0000
52,260;2;1;2,0000
52,260;3;0;1,0000
52,260;2;0;1,0000
52,260;1;0;1,0000
52,260;0;1;2,0000
52,260;1;1;1,0000
52,260;-1;1;2,0000
52,260;-1;0;2,0000
52,260;0;0;2,0000
52,260;-2;0;2,0000
52,260;-1;-1;2,0000
52,260;-3;1;2,0000
52,260;-3;0;3,0000
52,260;-4;1;1,0000
52,260;-4;0;2,0000
52,260;0;-1;1,0000
52,260;-2;-1;2,0000
52,260;-1;-3;1,0000
52,260;-5;1;2,0000
52,260;-4;-1;3,0000
52,260;-5;-1;2,0000
52,260;-1;-2;1,0000
52,260;-5;0;2,0000
52,260;-3;-1;3,0000
52,260;-2;-2;1,0000
52,260;-2;-3;1,0000
54,280;1;6;1,0000
54,280;6;1;1,0000
54,280;5;1;1,0000
54,280;-1;7;1,0000
54,280;5;0;2,0000
54,280;1;5;1,0000
54,280;4;2;1,0000
54,280;-1;5;1,0000
54,280;4;1;1,0000
54,280;0;5;1,0000
54,280;4;0;1,0000
54,280;-1;3;1,0000
54,280;3;0;2,0000
54,280;-2;4;1,0000
54,280;2;1;3,0000
54,280;1;2;1,0000
54,280;2;2;1,0000
54,280;1;1;1,0000
54,280;0;2;3,0000
54,280;1;-1;1,0000
54,280;-2;2;1,0000
54,280;1;0;2,0000
54,280;0;0;2,0000
54,280;-1;1;1,0000
54,280;0;1;2,0000
54,280;-1;2;1,0000
54,280;-1;0;2,0000
54,280;0;-2;1,0000
54,280;-2;1;2,0000
54,280;-1;-1;1,0000
54,280;-3;0;1,0000
54,280;0;-3;1,0000
54,280;-4;0;1,0000
54,280;-1;-4;1,0000
54,280;-2;0;1,0000
54,280;-1;-2;2,0000
54,280;-3;1;1,0000
54,280;-4;-1;4,0000
54,280;0;-4;1,0000
54,280;-1;-3;1,0000
54,280;-5;-1;1,0000
54,280;-2;-2;2,0000
54,280;-3;-1;3,0000
54,280;-2;-1;1,0000
56,280;1;7;1,0000
56,280;5;-1;1,0000
56,280;0;5;1,0000
56,280;6;0;2,0000
56,280;-2;7;1,0000
56,280;5;1;1,0000
56,280;-1;5;2,0000
56,280;4;0;2,0000
56,280;0;4;1,0000
56,280;3;-1;1,0000
56,280;1;4;1,0000
56,280;3;1;1,0000
56,280;2;1;1,0000
