agentId;time;posX;posZ;speed;localDensity
11;6,7200;-0,4734;2,0061;0,9397;0,0000
10;6,7200;-1,9635;-0,5875;1,7390;0,0000
9;6,7200;0,5970;-1,0152;1,7121;0,0000
8;6,7200;-2,1259;0,4249;2,0553;0,0000
7;6,7200;0,6586;0,9046;1,0600;0,0000
6;6,7200;-0,3968;-1,1423;1,6272;0,0000
5;6,7200;-0,9641;0,6804;1,1404;0,0000
4;6,7200;-0,6427;1,1400;0,6733;0,0000
3;6,7200;-2,8172;1,1422;1,3472;0,0000
2;6,7200;-2,6664;0,4481;1,4077;0,0000
40;7,2200;1,3643;6,5839;1,5766;0,0796
39;7,2200;5,5673;2,1011;0,9132;0,0796
38;7,2200;0,4160;6,3825;1,0951;0,0796
37;7,2200;5,8213;1,2915;1,1705;0,0796
36;7,2200;4,7920;1,5552;1,2843;0,0796
35;7,2200;-1,0492;5,9161;1,3853;0,0796
34;7,2200;5,1431;0,5571;1,3732;0,0796
33;7,2200;-1,2456;4,3164;1,9585;0,0796
32;7,2200;3,8130;0,6152;1,4636;0,0796
31;7,2200;0,1500;4,4243;1,3926;0,0796
30;7,2200;3,2954;-0,1490;1,8832;0,0796
29;7,2200;4,3432;2,1660;1,2142;0,0796
28;7,2200;-0,5648;4,6561;1,3004;0,0796
27;7,2200;4,0724;1,3432;1,1800;0,0796
26;7,2200;1,2109;3,4694;1,1990;0,0796
25;7,2200;1,5947;0,5471;1,5911;0,0796
24;7,2200;3,0081;0,4060;1,2486;0,0796
23;7,2200;0,3008;3,2035;1,1350;0,0796
22;7,2200;3,0285;1,9606;1,1643;0,0796
21;7,2200;0,6578;4,0828;1,1009;0,0796
20;7,2200;1,9256;1,4078;1,2741;0,0796
19;7,2200;2,0987;-0,2099;1,0126;0,0796
18;7,2200;0,2208;1,6420;1,1213;0,0796
17;7,2200;1,0281;0,6116;0,8419;0,0796
16;7,2200;0,6238;1,0275;0,7496;0,0796
15;7,2200;1,3019;1,2551;1,2515;0,0796
14;7,2200;-1,7645;0,1245;1,5170;0,0796
13;7,2200;-0,1617;0,1282;1,5403;0,0796
12;7,2200;-1,1275;1,3194;1,4816;0,0796
11;7,2200;-0,5038;1,8615;0,2955;0,0796
10;7,2200;-2,8150;-0,3746;1,7553;0,0796
9;7,2200;0,5110;-1,8293;1,6371;0,0796
8;7,2200;-2,9791;0,3686;1,7101;0,0796
7;7,2200;0,0708;0,6979;1,2461;0,0796
6;7,2200;-0,3437;-2,0266;1,7719;0,0796
5;7,2200;-1,3020;0,4403;0,8289;0,0796
4;7,2200;-0,6132;0,5272;1,2270;0,0796
3;7,2200;-3,4844;1,1560;1,3347;0,0796
2;7,2200;-3,4894;0,4991;1,6492;0,0796
44;7,7200;6,0900;1,2008;0,4879;0,2387
43;7,7200;1,5301;6,7051;0,9768;0,2387
42;7,7200;5,4942;0,3984;0,8841;0,2387
41;7,7200;6,1412;0,6916;0,8106;0,2387
40;7,7200;1,1149;5,9526;1,3576;0,2387
39;7,7200;4,9075;2,0584;1,3225;0,2387
38;7,7200;0,3936;5,7387;1,2884;0,2387
37;7,7200;5,1670;1,2751;1,3089;0,2387
36;7,7200;4,1327;1,5185;1,3207;0,2387
35;7,7200;-0,9951;5,2011;1,4340;0,2387
34;7,7200;4,4468;0,5780;1,3932;0,2387
33;7,7200;-1,1575;3,3302;1,9802;0,2387
32;7,7200;3,0794;0,6284;1,4675;0,2387
31;7,7200;0,1023;3,7393;1,3735;0,2387
30;7,7200;2,3673;-0,0969;1,8591;0,2387
