time;agentId;exitId
12,0400;457;Exit_South
12,2800;580;Exit_West
13,7200;447;Exit_West
14,2200;450;Exit_South
14,3400;454;Exit_West
14,5200;286;Exit_West
14,5800;574;Exit_South
14,8800;258;Exit_West
15,3400;460;Exit_West
15,7400;499;Exit_West
16,1600;612;Exit_West
16,3800;404;Exit_South
16,4400;154;Exit_West
16,8000;130;Exit_South
17,5800;124;Exit_West
17,6400;94;Exit_South
17,7600;215;Exit_West
18,1800;599;Exit_South
18,5200;514;Exit_West
18,6600;383;Exit_South
18,7800;527;Exit_West
19,4400;451;Exit_South
20,0400;205;Exit_West
20,4400;303;Exit_South
20,4400;586;Exit_West
20,5200;582;Exit_South
20,9800;455;Exit_West
21,3600;368;Exit_West
21,7800;367;Exit_South
22,1800;591;Exit_South
22,2400;364;Exit_South
22,7000;119;Exit_West
22,9000;220;Exit_West
23,2400;544;Exit_West
23,4600;376;Exit_West
23,7800;163;Exit_West
23,7800;147;Exit_West
23,8000;95;Exit_South
24,1400;518;Exit_West
24,1600;317;Exit_West
24,7200;439;Exit_South
24,9800;282;Exit_South
25,0200;194;Exit_West
25,1000;578;Exit_South
25,4200;174;Exit_South
25,4200;269;Exit_South
25,6400;211;Exit_South
25,6600;343;Exit_West
25,9800;592;Exit_South
26,3600;257;Exit_South
27,3000;535;Exit_West
27,3200;29;Exit_West
27,8400;272;Exit_South
28,2000;256;Exit_West
28,4400;202;Exit_West
28,6600;534;Exit_South
29,0800;443;Exit_West
29,2400;305;Exit_South
29,7400;290;Exit_South
29,8400;613;Exit_West
29,9400;408;Exit_South
30,2600;492;Exit_South
30,3400;264;Exit_West
30,6000;16;Exit_South
30,6800;575;Exit_West
30,7800;432;Exit_West
31,0200;489;Exit_South
31,0400;228;Exit_South
31,6400;311;Exit_South
32,3600;105;Exit_South
32,5400;190;Exit_West
32,5600;588;Exit_West
32,6400;427;Exit_South
32,8800;116;Exit_West
32,9400;92;Exit_South
32,9600;477;Exit_West
33,5600;107;Exit_South
33,9600;418;Exit_South
34,2200;603;Exit_West
34,3000;413;Exit_South
34,6600;571;Exit_South
34,9000;354;Exit_South
34,9600;47;Exit_South
35,1000;184;Exit_West
35,1200;192;Exit_West
35,6000;384;Exit_South
35,9000;169;Exit_South
35,9600;216;Exit_West
36,2600;248;Exit_South
36,3400;11;Exit_West
36,5000;556;Exit_West
36,5400;545;Exit_West
36,7800;589;Exit_West
36,9200;131;Exit_West
37,5400;501;Exit_West
37,9400;396;Exit_South
37,9800;327;Exit_West
38,1800;302;Exit_West
38,5200;270;Exit_South
38,7000;292;Exit_South
38,9000;548;Exit_West
38,9400;524;Exit_West
39,0600;306;Exit_South
39,0800;424;Exit_West
39,4400;51;Exit_South
39,4800;110;Exit_South
40,1000;453;Exit_West
40,5200;180;Exit_West
40,5800;100;Exit_West
40,9000;210;Exit_West
40,9600;362;Exit_West
41,3000;109;Exit_West
41,4800;245;Exit_West
42,6000;476;Exit_South
42,8400;158;Exit_West
43,1200;606;Exit_West
43,2400;156;Exit_West
43,4400;230;Exit_South
43,9000;236;Exit_South
43,9400;136;Exit_West
44,2200;472;Exit_South
44,4000;620;Exit_South
44,6800;463;Exit_West
44,7000;600;Exit_South
44,8400;316;Exit_West
44,8600;193;Exit_South
45,1600;321;Exit_South
45,2600;55;Exit_South
45,6200;461;Exit_South
45,8800;113;Exit_South
46,0000;543;Exit_West
47,0600;65;Exit_West
47,1600;369;Exit_South
47,2000;597;Exit_West
47,5800;296;Exit_South
47,6000;308;Exit_South
47,7600;223;Exit_South
47,8800;516;Exit_West
48,1600;19;Exit_South
48,2000;162;Exit_West
48,2800;398;Exit_South
48,4200;553;Exit_West
48,8200;488;Exit_West
48,9800;566;Exit_South
49,5200;564;Exit_South
49,7000;212;Exit_West
49,8400;121;Exit_West
50,2000;17;Exit_South
50,7800;558;Exit_South
50,8200;167;Exit_South
51,1200;255;Exit_South
51,2800;280;Exit_South
51,5200;555;Exit_West
51,7600;312;Exit_South
52,1000;79;Exit_South
52,7800;294;Exit_West
52,8000;246;Exit_South
53,2800;498;Exit_West
53,8200;41;Exit_West
54,2000;616;Exit_West
54,8000;300;Exit_South
54,8600;263;Exit_West
55,0200;431;Exit_West
55,2000;506;Exit_South
55,5800;546;Exit_South
55,7800;459;Exit_West
56,0400;465;Exit_South
56,4000;560;Exit_South
56,7000;299;Exit_South
56,7800;23;Exit_West
57,1400;494;Exit_West
57,3000;204;Exit_South
57,4800;177;Exit_South
57,8200;267;Exit_West
58,0200;402;Exit_South
58,2800;42;Exit_West
58,4600;357;Exit_South
58,7600;590;Exit_West
59,0000;565;Exit_South
59,1200;333;Exit_South
59,1200;438;Exit_West
59,1800;532;Exit_West
59,3600;617;Exit_South
59,8800;288;Exit_South
60,1400;403;Exit_South
60,3200;456;Exit_South
60,4600;607;Exit_West
60,5400;222;Exit_South
60,5400;198;Exit_South
61,1400;347;Exit_South
61,2600;437;Exit_West
61,5600;21;Exit_South
61,6400;517;Exit_South
61,9200;254;Exit_South
62,4200;309;Exit_West
63,0800;78;Exit_West
63,2200;88;Exit_West
63,4000;504;Exit_South
63,4400;339;Exit_South
63,7200;425;Exit_West
63,8200;550;Exit_South
63,8400;490;Exit_South
63,9800;57;Exit_South
64,0200;380;Exit_West
64,4600;448;Exit_West
64,9600;482;Exit_West
65,1000;206;Exit_South
65,2200;98;Exit_West
65,4800;143;Exit_West
65,8000;149;Exit_West
66,0400;433;Exit_South
66,3200;127;Exit_West
66,4200;598;Exit_South
66,8000;91;Exit_West
66,8600;226;Exit_South
67,0200;505;Exit_West
67,3000;151;Exit_South
67,4400;123;Exit_South
67,5000;310;Exit_West
67,5600;85;Exit_South
67,6600;478;Exit_West
67,8400;542;Exit_West
68,1000;511;Exit_West
68,7200;148;Exit_West
68,7600;386;Exit_South
69,2400;366;Exit_South
69,4800;331;Exit_South
69,5400;219;Exit_South
70,4800;372;Exit_West
70,6000;48;Exit_South
71,3000;352;Exit_West
71,3200;262;Exit_West
71,4800;75;Exit_South
71,9400;390;Exit_West
72,1600;207;Exit_South
72,6800;196;Exit_West
72,8200;26;Exit_South
73,1800;399;Exit_West
73,3200;59;Exit_West
75,2400;422;Exit_South
75,7600;54;Exit_West
75,8800;213;Exit_South
75,9000;304;Exit_South
75,9800;244;Exit_South
76,1000;241;Exit_West
76,2200;353;Exit_South
76,4200;49;Exit_West
76,5600;410;Exit_South
76,6800;510;Exit_West
76,7400;515;Exit_South
76,9600;584;Exit_West
76,9800;568;Exit_South
77,1000;2;Exit_South
77,1000;585;Exit_West
77,3800;301;Exit_South
77,4600;445;Exit_South
77,7600;561;Exit_South
77,8200;265;Exit_West
77,9600;56;Exit_West
78,0800;314;Exit_West
78,5200;374;Exit_West
