time;evacuated_count
5,500;1
6,000;2
7,300;3
8,000;4
8,480;5
9,400;6
10,420;7
11,380;8
11,560;9
12,260;10
13,060;11
13,400;12
14,020;13
14,500;14
15,040;15
15,660;16
16,640;17
17,620;18
18,280;19
18,640;20
18,820;21
19,380;22
19,840;23
20,140;24
20,640;25
21,100;26
21,940;27
22,080;28
22,900;29
23,900;30
24,220;31
24,940;32
25,260;33
25,860;34
26,440;35
26,740;36
27,220;37
27,640;38
28,100;39
28,600;40
28,840;41
29,440;42
29,780;43
30,280;44
30,560;45
30,880;46
31,280;47
31,920;48
32,360;49
33,460;50
34,980;51
36,360;52
36,920;53
38,740;54
40,440;55
47,180;56
49,980;57
52,280;58
