time;agentId;exitId
0,7800;33;ExitZone
1,1200;26;ExitZone
1,4800;22;ExitZone
1,7400;36;ExitZone
1,9400;14;ExitZone
2,1400;20;ExitZone
2,4800;15;ExitZone
3,3000;29;ExitZone
3,5000;8;ExitZone
3,6800;4;ExitZone
3,9000;1;ExitZone
4,5600;41;ExitZone
5,0600;7;ExitZone
5,2200;0;ExitZone
5,6800;50;ExitZone
5,9400;10;ExitZone
6,1400;61;ExitZone
6,4200;42;ExitZone
6,5400;48;ExitZone
6,7000;66;ExitZone
7,0000;62;ExitZone
7,5800;34;ExitZone
7,7600;31;ExitZone
8,0600;56;ExitZone
8,3200;2;ExitZone
8,5400;45;ExitZone
9,1600;5;ExitZone
9,8400;65;ExitZone
10,1800;69;ExitZone
10,5600;17;ExitZone
11,1200;83;ExitZone
11,3600;21;ExitZone
11,6200;13;ExitZone
12,1600;59;ExitZone
12,3200;3;ExitZone
12,5400;39;ExitZone
12,7800;75;ExitZone
13,1400;79;ExitZone
13,8000;58;ExitZone
14,1600;68;ExitZone
14,8800;25;ExitZone
15,1800;84;ExitZone
15,4800;11;ExitZone
16,3000;53;ExitZone
16,8200;74;ExitZone
17,0800;32;ExitZone
17,6600;73;ExitZone
18,1000;19;ExitZone
18,6000;49;ExitZone
19,0000;28;ExitZone
19,5000;44;ExitZone
19,7600;81;ExitZone
20,1600;82;ExitZone
20,4800;6;ExitZone
20,9200;18;ExitZone
21,2600;35;ExitZone
21,5800;85;ExitZone
21,8800;27;ExitZone
22,2200;86;ExitZone
22,5400;60;ExitZone
23,0800;9;ExitZone
23,6000;12;ExitZone
24,3200;23;ExitZone
24,7400;88;ExitZone
25,2000;92;ExitZone
25,6800;64;ExitZone
26,4400;89;ExitZone
26,6400;46;ExitZone
27,1400;87;ExitZone
27,4800;78;ExitZone
27,9400;51;ExitZone
28,2400;90;ExitZone
28,7800;55;ExitZone
29,5400;52;ExitZone
30,0200;80;ExitZone
30,4800;47;ExitZone
31,5400;16;ExitZone
32,2000;71;ExitZone
32,7200;91;ExitZone
33,3400;43;ExitZone
34,2600;30;ExitZone
34,9000;76;ExitZone
35,7600;77;ExitZone
36,4800;63;ExitZone
37,5200;67;ExitZone
38,8000;72;ExitZone
39,6000;37;ExitZone
40,4600;70;ExitZone
42,2200;38;ExitZone
43,3400;57;ExitZone
45,0800;40;ExitZone
47,2600;54;ExitZone
55,3200;24;ExitZone
