agentId;time;posX;posZ;speed
26;0,1200;-0,0873;0,3264;0,2552
29;0,1200;0,3068;0,1711;0,4151
31;0,1200;-0,3819;0,1051;0,1518
33;0,1200;0,0621;-0,1379;0,1507
34;0,1200;0,5037;-0,1582;0,1163
36;0,1200;-0,3391;-0,4162;0,0803
21;0,2400;0,7173;0,3190;0,9794
26;0,2400;-0,1292;0,2646;0,6226
29;0,2400;0,3532;0,0358;1,1919
31;0,2400;-0,4287;0,0070;0,9061
33;0,2400;0,0389;-0,2183;0,6977
34;0,2400;0,5410;-0,2649;0,9419
36;0,2400;-0,3366;-0,4755;0,4950
21;0,3600;0,6750;0,1479;1,4690
26;0,3600;-0,1449;0,1596;0,8845
20;0,3600;-0,4994;0,3786;0,5343
29;0,3600;0,3302;-0,0602;0,8227
31;0,3600;-0,5033;-0,1607;1,5295
33;0,3600;0,0082;-0,3541;1,1600
34;0,3600;0,6046;-0,4157;1,3638
36;0,3600;-0,3470;-0,6101;1,1247
22;0,3600;0,1683;0,3783;0,2100
21;0,4800;0,7104;-0,0042;1,3007
26;0,4800;-0,1781;-0,0169;1,4963
20;0,4800;-0,4790;0,2504;1,0821
29;0,4800;0,2566;-0,2077;1,3735
31;0,4800;-0,5451;-0,3512;1,6248
33;0,4800;-0,0183;-0,5324;1,5020
34;0,4800;0,6565;-0,5709;1,3634
36;0,4800;-0,3730;-0,8130;1,7045
22;0,4800;0,1239;0,2218;1,3555
21;0,6000;0,7445;-0,1649;1,3690
26;0,6000;-0,2267;-0,2550;2,0254
20;0,6000;-0,4664;0,0980;1,2741
29;0,6000;0,2365;-0,3707;1,3689
31;0,6000;-0,5639;-0,5595;1,7429
33;0,6000;-0,0400;-0,7522;1,8408
34;0,6000;0,6921;-0,7305;1,3628
36;0,6000;-0,4006;-0,9620;1,2630
22;0,6000;0,1048;0,0651;1,3156
14;0,6000;0,4937;0,3170;0,8128
26;0,7200;-0,2317;-0,4822;1,8938
20;0,7200;-0,4602;-0,0689;1,3913
29;0,7200;0,2562;-0,5529;1,5269
31;0,7200;-0,6228;-0,5843;0,5325
33;0,7200;0,0161;-0,9644;1,8287
34;0,7200;0,7135;-0,8822;1,2773
36;0,7200;-0,4081;-0,9243;0,3198
22;0,7200;0,0785;-0,1010;1,4015
14;0,7200;0,5014;0,1139;1,6937
15;0,7200;-0,2396;0,3834;0,5848
26;0,8400;-0,1496;-0,6591;1,6250
20;0,8400;-0,4480;-0,2196;1,2605
29;0,8400;0,2882;-0,7326;1,5212
31;0,8400;-0,6779;-0,5782;0,4623
34;0,8400;0,7240;-0,9213;0,3370
36;0,8400;-0,3887;-0,9202;0,1650
22;0,8400;0,0528;-0,2795;1,5027
7;0,8400;0,2410;0,3881;0,9680
14;0,8400;0,5114;-0,0913;1,7127
15;0,8400;-0,2222;0,2351;1,2447
26;0,9600;-0,0398;-0,8004;1,4913
20;0,9600;-0,4043;-0,3124;0,8544
29;0,9600;0,3191;-0,9062;1,4690
31;0,9600;-0,7159;-0,6352;0,5710
34;0,9600;0,7359;-0,9386;0,1748
36;0,9600;-0,4000;-0,9026;0,1744
22;0,9600;0,0553;-0,4381;1,3221
7;0,9600;0,2623;0,2365;1,2759
10;0,9600;0,7497;0,3189;0,6883
14;0,9600;0,5075;-0,2732;1,5156
15;0,9600;-0,2137;0,0882;1,2260
26;1,0800;0,0032;-1,0062;1,7522
20;1,0800;-0,3623;-0,4122;0,9023
29;1,0800;0,3564;-0,8966;0,3211
36;1,0800;-0,3735;-0,8905;0,2435
22;1,0800;0,0777;-0,5662;1,0835
7;1,0800;0,2757;0,0803;1,3069
8;1,0800;-0,6619;0,3260;0,7951
10;1,0800;0,7337;0,1975;1,0203
14;1,0800;0,4402;-0,3877;1,1072
15;1,0800;-0,1993;-0,0257;0,9569
20;1,1800;-0,3463;-0,5104;0,9955
29;1,1800;0,4008;-0,8331;0,7747
36;1,1800;-0,3408;-0,8987;0,3373
22;1,1800;0,0323;-0,6750;1,1791
7;1,1800;0,2802;-0,0467;1,2698
8;1,1800;-0,5975;0,2416;1,0622
10;1,1800;0,7250;0,0970;1,0086
14;1,1800;0,3911;-0,4556;0,8379
15;1,1800;-0,1822;-0,0976;0,7392
20;1,3000;-0,3601;-0,5504;0,3520
29;1,3000;0,4587;-0,9054;0,7715
31;1,3000;-0,7459;-0,7377;0,3142
36;1,3000;-0,3444;-0,9458;0,3930
22;1,3000;0,0161;-0,8206;1,2208
17;1,3000;-0,7142;-0,3205;0,8361
1;1,3000;-0,1071;0,3069;0,9393
7;1,3000;0,2808;-0,1658;0,9931
8;1,3000;-0,5231;0,1444;1,0200
10;1,3000;0,7133;-0,0140;0,9305
14;1,3000;0,3626;-0,5291;0,6568
15;1,3000;-0,1579;-0,1943;0,8302
20;1,4200;-0,3470;-0,5576;0,1244
29;1,4200;0,4907;-0,9260;0,3172
31;1,4200;-0,7445;-0,8490;0,9272
36;1,4200;-0,3295;-0,9248;0,2138
22;1,4200;0,0948;-0,9786;1,4707
17;1,4200;-0,7007;-0,3674;0,4069
1;1,4200;-0,0429;0,1961;1,0670
4;1,4200;0,3944;0,3522;0,6931
7;1,4200;0,2887;-0,2307;0,5441
8;1,4200;-0,5102;0,0518;0,7791
10;1,4200;0,6924;-0,0762;0,5470
14;1,4200;0,3428;-0,6278;0,8393
15;1,4200;-0,1056;-0,2714;0,7767
20;1,5200;-0,3494;-0,5731;0,1571
29;1,5200;0,5269;-0,9194;0,3683
31;1,5200;-0,7483;-0,8775;0,2881
36;1,5200;-0,2847;-0,9287;0,4500
17;1,5200;-0,7049;-0,4396;0,7233
1;1,5200;-0,0018;0,1236;0,8332
4;1,5200;0,4054;0,2633;0,8961
7;1,5200;0,3312;-0,2680;0,5661
8;1,5200;-0,5111;-0,0138;0,6560
10;1,5200;0,6839;-0,0854;0,1249
14;1,5200;0,2859;-0,6286;0,5685
15;1,5200;-0,0579;-0,3084;0,6040
21;1,6400;0,7364;-0,5532;0,3735
20;1,6400;-0,3557;-0,5760;0,0573
29;1,6400;0,5226;-0,9142;0,0563
31;1,6400;-0,7135;-0,8897;0,3071
36;1,6400;-0,1382;-0,9630;1,2543
17;1,6400;-0,7304;-0,4963;0,5178
1;1,6400;0,0009;0,0701;0,4464
4;1,6400;0,4268;0,1989;0,5647
7;1,6400;0,3926;-0,3010;0,5811
8;1,6400;-0,4978;-0,0905;0,6487
10;1,6400;0,7310;-0,0917;0,3956
14;1,6400;0,1617;-0,7228;1,2988
15;1,6400;-0,0214;-0,3659;0,5675
0;1,7400;-0,4757;0,3261;0,7454
20;1,7400;-0,3552;-0,6323;0,5630
29;1,7400;0,5004;-0,9168;0,2239
31;1,7400;-0,6719;-0,8881;0,4167
36;1,7400;-0,1024;-1,0866;1,2864
1;1,7400;-0,0175;0,0454;0,3081
4;1,7400;0,4262;0,1686;0,3035
7;1,7400;0,4004;-0,3514;0,5094
8;1,7400;-0,4661;-0,1625;0,7869
14;1,7400;0,1443;-0,8150;0,9383
15;1,7400;0,0045;-0,4127;0,5350
0;1,8600;-0,4622;0,2236;0,8616
20;1,8600;-0,2860;-0,7139;0,8918
29;1,8600;0,5117;-0,8952;0,2029
31;1,8600;-0,6591;-0,8841;0,1118
1;1,8600;-0,0314;0,0128;0,2956
4;1,8600;0,4170;0,0956;0,6135
7;1,8600;0,3944;-0,4104;0,4943
8;1,8600;-0,4181;-0,2677;0,9630
14;1,8600;0,0892;-0,9509;1,2221
15;1,8600;0,0161;-0,4817;0,5834
0;1,9600;-0,4699;0,1512;0,7278
20;1,9600;-0,2319;-0,8296;1,2769
29;1,9600;0,4929;-0,8780;0,2555
31;1,9600;-0,6453;-0,8785;0,1487
1;1,9600;-0,0292;-0,0320;0,4484
4;1,9600;0,4137;-0,0138;1,0943
7;1,9600;0,4114;-0,4592;0,5166
8;1,9600;-0,3935;-0,3640;0,9941
15;1,9600;0,0421;-0,5338;0,5818
0;2,0800;-0,4968;0,0611;0,7835
20;2,0800;-0,1380;-1,0054;1,6616
29;2,0800;0,4357;-0,9027;0,5190
31;2,0800;-0,5884;-0,8876;0,4803
1;2,0800;-0,0384;-0,1090;0,6465
4;2,0800;0,3781;-0,1306;1,0174
7;2,0800;0,4599;-0,5243;0,6763
8;2,0800;-0,3829;-0,4747;0,9273
15;2,0800;0,0567;-0,6211;0,7375
41;2,0800;0,2400;0,3233;1,0681
0;2,2000;-0,5155;-0,0278;0,7571
29;2,2000;0,4118;-0,9323;0,3171
31;2,2000;-0,5374;-0,8996;0,4367
1;2,2000;-0,0814;-0,2001;0,8391
4;2,2000;0,3278;-0,2190;0,8479
7;2,2000;0,4903;-0,5959;0,6487
8;2,2000;-0,3555;-0,5125;0,3887
10;2,2000;0,7333;-0,1451;0,0955
15;2,2000;0,0498;-0,7297;0,9066
41;2,2000;0,2453;0,2416;0,6822
42;2,2000;-0,2249;0,3330;0,9762
0;2,3200;-0,5251;-0,0956;0,5703
29;2,3200;0,4279;-0,9274;0,1399
31;2,3200;-0,5219;-0,8998;0,1290
1;2,3200;-0,0824;-0,2265;0,2204
4;2,3200;0,2760;-0,3123;0,8893
7;2,3200;0,5314;-0,5858;0,3529
8;2,3200;-0,3432;-0,5203;0,1215
10;2,3200;0,6519;-0,1867;0,7617
15;2,3200;0,0021;-0,8684;1,2227
41;2,3200;0,2628;0,1586;0,7071
42;2,3200;-0,2247;0,2377;0,7937
0;2,4400;-0,5473;-0,1439;0,4433
29;2,4400;0,4249;-0,9057;0,1823
31;2,4400;-0,5155;-0,8854;0,1313
17;2,4400;-0,7422;-0,5557;0,0757
1;2,4400;-0,0798;-0,1718;0,4564
4;2,4400;0,2284;-0,4506;1,2187
7;2,4400;0,6250;-0,5898;0,7811
8;2,4400;-0,2797;-0,5247;0,5299
10;2,4400;0,6075;-0,2009;0,3881
15;2,4400;-0,0421;-1,0367;1,4503
41;2,4400;0,2791;0,0891;0,5944
42;2,4400;-0,2267;0,1703;0,5623
0;2,5600;-0,5380;-0,2116;0,5693
29;2,5600;0,3713;-0,9142;0,4515
31;2,5600;-0,4865;-0,8890;0,2434
17;2,5600;-0,7376;-0,5404;0,1334
1;2,5600;-0,0558;-0,1606;0,2205
3;2,5600;0,7259;0,1939;0,4673
4;2,5600;0,1931;-0,6122;1,3786
7;2,5600;0,6727;-0,6127;0,4404
8;2,5600;-0,1846;-0,5680;0,8708
10;2,5600;0,5964;-0,2320;0,2747
