time;density;specific_flow
0,120;1,2732;0,1022
0,240;2,5465;1,5185
0,360;2,5465;2,9090
0,480;2,5465;4,0827
0,600;5,0930;8,2736
0,720;5,0930;7,0909
0,840;5,0930;6,1293
0,960;5,0930;5,6747
1,080;6,3662;5,4783
1,180;6,3662;5,2514
1,300;5,0930;3,3393
1,420;6,3662;4,3608
1,520;5,0930;2,2659
1,640;5,0930;4,0462
1,740;5,0930;4,2306
1,860;5,0930;4,0637
1,960;3,8197;3,0243
2,080;6,3662;5,7571
2,200;3,8197;2,0530
2,320;6,3662;3,3024
2,440;5,0930;4,3051
2,560;3,8197;3,4390
2,660;5,0930;2,5246
2,780;5,0930;2,7529
2,900;6,3662;3,9281
3,000;6,3662;3,1267
3,120;6,3662;2,9132
3,240;6,3662;3,2369
3,360;5,0930;3,3989
3,460;6,3662;6,3987
3,580;5,0930;2,8512
3,700;5,0930;3,2119
3,800;5,0930;5,7360
3,920;5,0930;4,1986
4,040;5,0930;1,4999
4,160;5,0930;1,2275
4,280;5,0930;1,6764
4,380;5,0930;1,1529
4,500;5,0930;2,7964
4,620;3,8197;2,3481
4,740;6,3662;3,2427
4,860;6,3662;3,5393
4,980;6,3662;3,7098
5,100;5,0930;4,1932
5,200;6,3662;4,4889
5,320;6,3662;2,1481
5,440;6,3662;2,6028
5,560;5,0930;3,2280
5,680;6,3662;5,2900
5,800;7,6394;5,5151
5,920;7,6394;3,9682
6,020;6,3662;2,7069
6,140;6,3662;4,8740
6,260;5,0930;4,7974
6,380;6,3662;5,9973
6,500;6,3662;4,2963
6,620;5,0930;4,5351
6,740;3,8197;2,7819
6,840;3,8197;2,5591
6,960;5,0930;3,3082
7,080;5,0930;1,7394
7,200;3,8197;3,6810
7,320;5,0930;3,9824
7,440;6,3662;2,8591
7,560;6,3662;2,0684
7,680;5,0930;1,5703
7,800;3,8197;2,0291
7,920;3,8197;3,3934
8,020;5,0930;4,9249
8,140;5,0930;4,0102
8,260;6,3662;3,4956
8,380;5,0930;2,5441
8,500;5,0930;4,5770
8,620;3,8197;2,5042
8,740;6,3662;2,9020
8,840;6,3662;1,7024
8,960;6,3662;2,5439
9,080;6,3662;3,3438
9,200;5,0930;2,5216
9,320;6,3662;3,3858
9,440;6,3662;2,6461
9,560;6,3662;1,5869
9,660;6,3662;2,8198
9,780;6,3662;4,2097
9,900;6,3662;3,8015
10,020;7,6394;4,8142
10,140;7,6394;3,7143
10,260;6,3662;1,9469
10,360;5,0930;2,5620
10,480;5,0930;3,3180
10,600;3,8197;1,1500
10,720;6,3662;3,2992
10,840;6,3662;4,0608
10,960;6,3662;3,7976
11,080;7,6394;3,7374
11,180;5,0930;2,6546
11,300;5,0930;3,3226
11,420;5,0930;2,7855
11,540;5,0930;3,0049
11,660;6,3662;2,0697
11,780;6,3662;3,7578
11,900;6,3662;4,4404
12,000;7,6394;3,2591
12,120;6,3662;2,5231
12,240;5,0930;3,1358
12,360;3,8197;3,3903
12,480;5,0930;4,6738
12,600;5,0930;2,4091
12,720;5,0930;4,3403
12,820;3,8197;2,9207
12,940;7,6394;3,9408
13,060;5,0930;3,2742
13,180;3,8197;2,8178
13,300;5,0930;2,2055
13,420;7,6394;2,9142
13,540;6,3662;1,5854
13,640;6,3662;1,9610
13,760;6,3662;3,4822
13,880;6,3662;2,3777
14,000;7,6394;3,9219
14,120;7,6394;4,3504
14,240;6,3662;3,3410
14,340;6,3662;2,5444
14,460;6,3662;1,4506
14,580;7,6394;1,7336
14,700;7,6394;2,2620
14,820;7,6394;2,8555
14,940;6,3662;2,0542
15,060;6,3662;2,6620
15,160;6,3662;3,7502
15,280;6,3662;3,5524
15,400;6,3662;4,4468
15,520;3,8197;1,4667
15,640;5,0930;1,4719
15,760;5,0930;0,7148
15,880;5,0930;0,5697
15,980;5,0930;0,9470
16,100;5,0930;1,6290
16,200;5,0930;2,5213
16,320;5,0930;1,2221
16,420;5,0930;2,8235
16,520;5,0930;2,3444
16,640;5,0930;2,0064
16,740;5,0930;2,0240
16,840;3,8197;1,1640
16,940;5,0930;3,0456
17,060;5,0930;3,0544
17,160;5,0930;3,3048
17,260;6,3662;2,6384
17,380;6,3662;3,3467
17,480;6,3662;2,1974
17,580;6,3662;2,8209
17,680;5,0930;1,2643
17,800;5,0930;2,9131
17,900;5,0930;3,1642
18,000;5,0930;2,1981
18,120;3,8197;1,2419
18,220;5,0930;2,9557
18,320;6,3662;3,3995
18,420;6,3662;3,2403
18,540;6,3662;3,4457
18,640;5,0930;2,2157
18,740;6,3662;3,6316
18,860;6,3662;2,6252
18,960;7,6394;4,1617
19,060;6,3662;2,6250
19,160;6,3662;2,1505
19,280;6,3662;1,7603
19,380;6,3662;2,9731
19,480;6,3662;2,9431
19,600;5,0930;2,6441
19,700;5,0930;4,1039
19,800;3,8197;2,9407
19,900;3,8197;2,3053
20,020;5,0930;3,6144
20,120;5,0930;4,1715
20,220;3,8197;2,4930
20,340;6,3662;3,9836
20,440;6,3662;3,7234
20,540;5,0930;2,3481
20,660;3,8197;2,3189
20,760;5,0930;2,1276
20,860;7,6394;3,6016
20,960;6,3662;2,2219
21,080;6,3662;3,0963
21,180;6,3662;3,5697
21,280;5,0930;1,1305
21,400;6,3662;2,7861
21,500;6,3662;3,9657
21,600;5,0930;2,2495
21,700;6,3662;4,4543
21,820;6,3662;3,6492
21,920;5,0930;2,7060
22,020;5,0930;3,3273
22,140;6,3662;3,2958
22,240;5,0930;2,6599
22,340;5,0930;4,1859
22,440;5,0930;3,2608
22,560;3,8197;1,5239
22,660;5,0930;2,8118
22,760;5,0930;3,2442
22,880;6,3662;1,9826
22,980;6,3662;2,2630
23,080;6,3662;3,2255
23,180;5,0930;1,0033
23,300;5,0930;1,9602
23,400;5,0930;2,2349
23,500;5,0930;2,0807
23,620;5,0930;1,8987
23,720;5,0930;3,2780
23,820;5,0930;3,0494
23,920;6,3662;3,1552
24,040;6,3662;2,1989
24,140;6,3662;1,7635
24,240;6,3662;2,3184
24,360;5,0930;1,3159
24,460;5,0930;1,4801
24,560;5,0930;2,5035
24,680;6,3662;3,6532
24,780;5,0930;2,0345
24,880;5,0930;2,0963
24,980;5,0930;1,8964
25,100;3,8197;2,1592
25,200;3,8197;2,1479
25,300;3,8197;1,4965
25,420;5,0930;2,6545
25,520;5,0930;2,3155
25,620;6,3662;3,3020
25,720;3,8197;1,7702
25,840;3,8197;2,4577
25,940;3,8197;2,7436
26,040;3,8197;2,0648
26,160;3,8197;2,2116
26,260;5,0930;2,8627
26,360;5,0930;2,5479
26,460;3,8197;1,7129
26,580;3,8197;2,1340
26,680;2,5465;1,2750
26,780;3,8197;1,9572
26,900;3,8197;2,2832
27,000;3,8197;2,5909
27,100;5,0930;3,0509
27,200;3,8197;1,4842
27,320;3,8197;2,0801
27,420;5,0930;2,8517
27,520;3,8197;1,2833
27,640;3,8197;1,8481
27,740;3,8197;2,0379
27,840;3,8197;1,8032
