time;agentId;headwayDistance;headwayVelocity
0,2600;21;0,4260;0,0000
0,2600;26;0,3985;0,0000
0,2600;29;0,3691;0,9419
0,2600;31;0,4093;0,6226
0,2600;33;0,4142;1,1919
0,2600;34;0,3691;1,1919
0,2600;36;0,4490;0,6977
0,5200;21;0,5078;0,0000
0,5200;26;0,4049;1,0821
0,5200;20;0,4049;1,4963
0,5200;29;0,4389;1,5020
0,5200;31;0,4825;1,4963
0,5200;33;0,4389;1,3735
0,5200;34;0,5613;1,3735
0,5200;36;0,4507;1,5020
0,5200;22;0,4081;1,4963
0,7800;26;0,3796;0,3198
0,7800;20;0,4719;0,5325
0,7800;29;0,4737;1,8287
0,7800;31;0,4019;0,3198
0,7800;33;0,4737;1,5269
0,7800;34;0,5008;1,3690
0,7800;36;0,3796;1,8938
0,7800;22;0,4695;1,8938
0,7800;14;0,4858;1,4015
0,7800;15;0,4840;0,0000
1,0400;26;0,3418;1,4690
1,0400;20;0,4173;1,2260
1,0400;29;0,3418;1,4913
1,0400;31;0,4197;0,1744
1,0400;36;0,3916;1,4913
1,0400;22;0,4127;1,4913
1,0400;7;0,4775;0,6883
1,0400;8;0,4520;0,0000
1,0400;10;0,4775;1,2759
1,0400;14;0,4004;1,3690
1,0400;15;0,4173;0,8544
1,3000;20;0,3957;0,3930
1,3000;29;0,3884;0,6568
1,3000;31;0,4184;0,8361
1,3000;36;0,3816;1,2208
1,3000;22;0,3816;0,3930
1,3000;17;0,4184;0,3142
1,3000;1;0,4466;1,0200
1,3000;7;0,3723;0,6568
1,3000;8;0,4466;0,9393
1,3000;10;0,4584;0,9931
1,3000;14;0,3723;0,9931
1,3000;15;0,4095;0,3520
1,5600;21;0,4293;0,3683
1,5600;20;0,3756;0,7233
1,5600;29;0,3888;0,5685
1,5600;31;0,4135;0,7233
1,5600;36;0,3770;0,1571
1,5600;17;0,3756;0,1571
1,5600;1;0,4308;0,8961
1,5600;4;0,4259;0,1249
1,5600;7;0,3861;0,1249
1,5600;8;0,4732;0,7233
1,5600;10;0,3861;0,5661
1,5600;14;0,3887;0,5661
1,5600;15;0,3873;0,1571
1,8200;0;0,4730;0,0000
1,8200;20;0,3960;0,5350
1,8200;29;0,3906;0,9383
1,8200;31;0,3998;0,5630
1,8200;1;0,4599;0,3035
1,8200;4;0,4132;0,0000
1,8200;7;0,3906;0,5350
1,8200;8;0,4297;0,5178
1,8200;14;0,3906;0,2239
1,8200;15;0,3906;0,5094
2,0800;0;0,4585;0,0000
2,0800;20;0,4308;0,7375
2,0800;29;0,3792;0,6763
2,0800;31;0,4049;0,5178
2,0800;1;0,4170;1,0174
2,0800;4;0,4021;0,6763
2,0800;7;0,3792;0,5190
2,0800;8;0,4453;0,5178
2,0800;15;0,4147;0,6763
2,0800;41;0,4744;1,0174
2,3400;0;0,4465;0,7937
2,3400;29;0,3554;0,3529
2,3400;31;0,4152;0,5178
2,3400;1;0,3633;0,8893
2,3400;4;0,3633;0,2204
2,3400;7;0,3554;0,1399
2,3400;8;0,3978;0,2204
2,3400;10;0,3980;0,8893
2,3400;15;0,4388;0,1399
2,3400;41;0,4758;0,8893
2,3400;42;0,4465;0,5703
2,6000;0;0,3819;0,1334
2,6000;29;0,3438;1,3786
2,6000;31;0,4209;0,8708
2,6000;17;0,3819;0,5693
2,6000;1;0,4050;0,3215
