time;density;speed
8,140;0,6366;1,4327
8,140;0,6366;1,4327
8,660;0,9549;1,4536
8,660;0,6366;1,4303
8,660;0,6366;1,5480
9,160;0,9549;1,0940
9,160;0,9549;1,0940
9,160;0,9549;0,9327
9,160;0,6366;1,3990
9,160;0,9549;1,0940
9,660;1,5915;0,4966
9,660;1,5915;0,9695
9,660;0,9549;1,3036
9,660;1,2732;1,3797
9,660;1,2732;0,6208
10,180;2,2282;1,0882
10,180;2,2282;1,1999
10,180;1,5915;1,1606
10,180;1,2732;1,0978
10,180;1,2732;0,9526
10,180;1,9099;0,9104
10,180;1,5915;1,2789
10,180;1,5915;1,3673
10,680;1,9099;1,0087
10,680;1,5915;1,2424
10,680;1,9099;1,2396
10,680;1,9099;0,7901
10,680;2,2282;0,8524
10,680;2,5465;1,0682
10,680;2,2282;1,1672
10,680;1,5915;0,5833
10,680;1,9099;1,0349
11,180;1,5915;1,1049
11,180;1,2732;0,8931
11,180;2,2282;0,9427
11,180;1,5915;1,1082
11,180;1,5915;1,0022
11,180;1,2732;1,1159
11,180;1,5915;1,0022
11,180;1,5915;1,0569
11,700;1,5915;0,9204
11,700;1,5915;1,1332
11,700;1,5915;1,3023
11,700;1,5915;0,7702
11,700;1,5915;1,1473
11,700;2,2282;1,1369
12,200;1,5915;1,3625
12,200;1,2732;0,9127
12,200;1,5915;0,9617
12,200;1,9099;1,0190
12,200;1,5915;1,4293
12,200;1,5915;1,3625
12,200;0,6366;1,6113
12,720;1,9099;1,3325
12,720;1,9099;1,2691
12,720;1,2732;1,2393
12,720;2,2282;0,7085
12,720;1,9099;0,8266
12,720;2,5465;1,2133
12,720;1,2732;1,3621
12,720;1,5915;0,3812
12,720;2,2282;0,8734
13,220;1,5915;0,7422
13,220;2,2282;1,0276
13,220;2,5465;1,0610
13,220;1,9099;1,2188
13,220;1,5915;1,3788
13,220;1,5915;0,9065
13,220;1,9099;0,9962
13,220;3,1831;1,0344
13,220;1,9099;1,0667
13,720;2,2282;0,8053
13,720;2,5465;1,1497
13,720;2,8648;1,1133
13,720;2,2282;0,9112
13,720;1,9099;0,8822
13,720;2,2282;1,3649
13,720;1,9099;0,7048
13,720;1,9099;1,2099
14,240;1,9099;0,8655
14,240;1,9099;0,9647
14,240;2,2282;0,8983
14,240;2,2282;0,8453
14,240;2,2282;0,9174
14,240;1,5915;0,7312
14,240;2,2282;0,7307
14,240;1,2732;1,0759
14,240;2,2282;1,0956
14,740;2,2282;0,8794
14,740;1,2732;0,9235
14,740;2,5465;0,8973
14,740;1,9099;0,8426
14,740;1,5915;0,8668
