time;evacuated_count
0,880;1
1,460;2
1,720;3
1,940;4
2,280;5
2,460;6
2,940;7
3,260;8
3,780;9
4,340;10
4,660;11
4,960;12
5,420;13
5,440;14
5,980;15
6,160;16
6,440;17
6,940;18
7,300;19
7,560;20
7,760;21
7,980;22
8,620;23
8,940;24
9,540;25
10,000;26
10,320;27
10,540;28
10,860;29
11,020;30
11,320;31
12,040;32
12,240;33
12,640;34
13,040;35
13,480;36
13,920;37
14,160;38
14,460;39
14,740;40
14,920;41
15,500;42
15,620;43
15,780;44
16,500;45
16,740;46
17,100;47
17,480;48
17,640;49
18,020;50
18,560;51
18,740;52
18,980;53
19,300;54
19,880;55
20,040;56
20,480;57
20,740;58
21,160;59
21,960;60
22,200;61
22,880;62
23,340;63
24,000;64
24,480;65
25,080;66
25,400;67
25,820;68
26,160;69
26,860;70
27,480;71
28,160;72
28,760;73
29,500;74
29,820;75
30,700;76
31,320;77
32,040;78
32,780;79
33,240;80
33,800;81
34,560;82
35,380;83
36,300;84
37,200;85
38,520;86
40,940;87
42,020;88
43,220;89
46,200;90
48,760;91
52,580;92
55,640;93
