time;evacuated_count
0,840;1
1,160;2
1,600;3
1,760;4
2,200;5
2,440;6
2,800;7
3,240;8
3,800;9
4,120;10
4,500;11
4,840;12
5,180;13
5,680;14
5,700;15
6,180;16
6,840;17
6,960;18
7,780;19
8,340;20
8,540;21
8,840;22
9,480;23
10,000;24
10,140;25
10,760;26
11,220;27
11,780;28
12,020;29
12,400;30
12,820;31
12,920;32
13,400;33
13,860;34
14,180;35
14,520;36
14,760;37
15,280;38
15,680;39
15,820;40
16,320;41
16,780;42
16,860;43
17,220;44
17,640;45
18,240;46
18,760;47
18,900;48
19,540;49
19,980;50
20,080;51
20,720;52
21,160;53
21,780;54
22,040;55
22,360;56
22,540;57
23,020;58
23,340;59
23,720;60
24,140;61
24,440;62
24,760;63
25,120;64
25,440;65
25,700;66
26,220;67
26,560;68
26,860;69
27,240;70
27,680;71
27,960;72
28,220;73
28,440;74
28,740;75
29,060;76
29,460;77
29,760;78
30,100;79
30,620;80
30,940;81
31,160;82
31,680;83
31,920;84
32,320;85
32,560;86
33,120;87
33,400;88
33,620;89
34,760;90
35,160;91
35,560;92
35,900;93
