time;density;speed
0,520;4,4563;0,2421
0,520;4,1380;0,2608
0,520;3,8197;0,2825
0,520;2,2282;0,4843
0,520;2,5465;0,4238
0,520;2,2282;0,4843
1,040;4,4563;0,2740
1,040;4,1380;0,1180
1,040;3,5014;0,3487
1,040;2,8648;0,3875
1,040;1,5915;0,6396
1,040;1,5915;0,6396
1,040;3,8197;0,1862
1,560;3,5014;0,5359
1,560;3,1831;0,3640
1,560;3,5014;0,2700
1,560;3,1831;0,5088
1,560;1,9099;0,7519
1,560;2,5465;0,6200
1,560;1,5915;0,8306
1,560;3,5014;0,2360
2,080;3,8197;0,4669
2,080;3,5014;0,4449
2,080;4,1380;0,2777
2,080;2,2282;0,5651
2,080;2,2282;0,6151
2,080;4,1380;0,4310
2,080;3,8197;0,2197
2,080;4,1380;0,2676
2,600;3,8197;0,3115
2,600;3,1831;0,4058
2,600;2,8648;0,4153
2,600;3,1831;0,3262
2,600;4,1380;0,1869
2,600;3,8197;0,3382
2,600;4,4563;0,2527
2,600;4,7746;0,2705
3,120;3,8197;0,2259
3,120;2,8648;0,3196
3,120;2,8648;0,3002
3,120;4,1380;0,2463
3,120;3,1831;0,2405
3,120;3,8197;0,2895
3,120;4,4563;0,1614
3,120;4,1380;0,1162
3,120;5,0930;0,2102
3,120;5,0930;0,2404
3,640;4,4563;0,2102
3,640;4,7746;0,1332
3,640;3,8197;0,2801
3,640;2,5465;0,3551
3,640;3,8197;0,2972
3,640;3,1831;0,2826
3,640;2,8648;0,3716
3,640;5,0930;0,1238
3,640;5,0930;0,1519
3,640;5,0930;0,1346
3,640;5,0930;0,1248
3,640;5,4113;0,2210
3,640;5,0930;0,2734
4,160;4,4563;0,1553
4,160;4,4563;0,1596
4,160;2,8648;0,2030
4,160;3,5014;0,2429
4,160;3,1831;0,2062
4,160;4,7746;0,1198
4,160;5,4113;0,1142
4,160;5,4113;0,1148
4,160;5,0930;0,1713
4,160;4,7746;0,1572
4,160;5,7296;0,1018
4,160;5,4113;0,1808
4,160;4,4563;0,2248
4,660;4,1380;0,1406
4,660;4,4563;0,1545
4,660;2,8648;0,1912
4,660;2,8648;0,1695
4,660;5,0930;0,1005
4,660;5,4113;0,1069
4,660;6,0479;0,0779
4,660;5,0930;0,1180
4,660;5,4113;0,1404
4,660;5,7296;0,0883
4,660;5,0930;0,1518
4,660;4,4563;0,1951
4,660;2,8648;0,1450
5,180;5,7296;0,0558
5,180;4,1380;0,2255
5,180;4,1380;0,2136
5,180;3,1831;0,3248
5,180;5,0930;0,0884
5,180;5,0930;0,0930
5,180;5,7296;0,0652
5,180;6,0479;0,2047
5,180;5,7296;0,2160
5,180;5,4113;0,1104
5,180;4,7746;0,2363
5,180;2,8648;0,3610
5,180;3,5014;0,2877
5,700;5,7296;0,0599
5,700;4,1380;0,2133
5,700;3,8197;0,2454
5,700;5,0930;0,1062
5,700;5,4113;0,1189
5,700;5,4113;0,1166
5,700;5,0930;0,2051
5,700;5,0930;0,2152
5,700;5,4113;0,1562
5,700;3,8197;0,2566
5,700;2,5465;0,3318
5,700;5,7296;0,0710
6,200;5,4113;0,0643
6,200;2,8648;0,2287
6,200;2,2282;0,3188
6,200;4,7746;0,1260
6,200;5,4113;0,1306
6,200;5,0930;0,1332
6,200;4,7746;0,2023
6,200;4,4563;0,2112
6,200;4,4563;0,1337
6,200;5,0930;0,1119
6,200;5,0930;0,1134
6,200;5,4113;0,0698
6,720;5,4113;0,0912
6,720;2,5465;0,2323
6,720;2,8648;0,2336
6,720;3,5014;0,1928
6,720;3,8197;0,1274
6,720;5,0930;0,1273
6,720;5,7296;0,1386
6,720;5,4113;0,1191
6,720;4,7746;0,1930
6,720;4,7746;0,1910
6,720;5,0930;0,1501
6,720;5,4113;0,1030
6,720;5,4113;0,1014
6,720;5,4113;0,0644
7,220;5,4113;0,0631
7,220;3,1831;0,1472
7,220;3,1831;0,1589
7,220;5,0930;0,1016
7,220;5,7296;0,1053
7,220;5,4113;0,0868
7,220;4,1380;0,1535
7,220;4,4563;0,1455
7,220;4,7746;0,0794
7,220;5,4113;0,0780
7,220;5,7296;0,0455
7,220;5,4113;0,0579
7,720;5,7296;0,0373
7,720;3,1831;0,1443
7,720;3,1831;0,1321
7,720;5,0930;0,1180
7,720;5,7296;0,1110
7,720;5,7296;0,0977
7,720;2,8648;0,1591
7,720;4,4563;0,1366
7,720;4,7746;0,1038
7,720;5,4113;0,0602
7,720;5,4113;0,0588
7,720;5,7296;0,0358
7,720;5,0930;0,0401
8,220;5,7296;0,0757
8,220;2,8648;0,2401
8,220;3,8197;0,1925
8,220;4,7746;0,1538
8,220;5,7296;0,1508
8,220;6,0479;0,1428
8,220;4,4563;0,1764
8,220;4,7746;0,1410
8,220;5,7296;0,1248
8,220;5,7296;0,0893
8,220;4,7746;0,0696
8,220;6,0479;0,0809
8,220;5,7296;0,0641
8,740;5,7296;0,1744
8,740;4,1380;0,2749
8,740;5,0930;0,2398
8,740;4,4563;0,2639
8,740;2,8648;0,3620
8,740;3,8197;0,2714
8,740;5,7296;0,2132
8,740;4,7746;0,1550
8,740;6,0479;0,0987
8,740;4,4563;0,1130
8,740;5,4113;0,0983
8,740;5,4113;0,1103
9,240;4,7746;0,1878
9,240;4,1380;0,1649
9,240;2,8648;0,3010
9,240;5,0930;0,2311
9,240;3,1831;0,3210
9,240;4,4563;0,2012
9,240;3,1831;0,2737
9,240;5,7296;0,2095
9,240;5,0930;0,1487
9,240;6,0479;0,1263
9,240;4,4563;0,1193
9,240;5,4113;0,1130
9,240;4,4563;0,0881
9,240;5,0930;0,1186
9,740;5,0930;0,1391
9,740;4,1380;0,1388
9,740;3,5014;0,1937
9,740;4,7746;0,1753
9,740;4,4563;0,1470
9,740;3,1831;0,1927
9,740;5,4113;0,1777
9,740;5,0930;0,1720
9,740;5,0930;0,1613
9,740;4,4563;0,1656
9,740;5,7296;0,1064
9,740;4,4563;0,1269
9,740;5,4113;0,1522
10,260;5,0930;0,1415
10,260;3,5014;0,1644
10,260;4,1380;0,1981
10,260;3,8197;0,1400
10,260;4,4563;0,1885
10,260;5,0930;0,1649
10,260;4,7746;0,1474
10,260;4,7746;0,1326
10,260;5,7296;0,1164
10,260;5,0930;0,0861
10,260;5,4113;0,1354
10,760;5,4113;0,1554
10,760;3,5014;0,1620
10,760;2,8648;0,2536
10,760;3,5014;0,1909
10,760;4,1380;0,1893
10,760;5,4113;0,1670
10,760;4,4563;0,1484
10,760;4,7746;0,0839
10,760;5,7296;0,0803
10,760;4,7746;0,0535
10,760;5,7296;0,1406
10,760;4,4563;0,0766
11,260;5,0930;0,1157
11,260;3,5014;0,1188
11,260;3,1831;0,1379
11,260;4,7746;0,1179
11,260;4,4563;0,1206
11,260;4,4563;0,0910
11,260;6,0479;0,0914
11,260;4,7746;0,0197
11,260;4,7746;0,0800
11,260;5,4113;0,1040
11,260;4,4563;0,0900
11,780;5,0930;0,1591
11,780;2,8648;0,2068
11,780;2,8648;0,2202
11,780;4,4563;0,1588
11,780;4,7746;0,1518
11,780;5,0930;0,0685
11,780;5,7296;0,1006
11,780;5,0930;0,0553
11,780;4,4563;0,0259
11,780;5,4113;0,1340
11,780;4,7746;0,0730
12,280;4,1380;0,1963
12,280;3,5014;0,1619
12,280;4,4563;0,1065
12,280;2,8648;0,2340
12,280;5,7296;0,0697
12,280;4,1380;0,1696
12,280;5,4113;0,0962
12,280;5,4113;0,1501
12,280;5,7296;0,0691
12,280;5,0930;0,0436
12,280;5,4113;0,1400
12,280;5,4113;0,0936
12,780;2,5465;0,4130
12,780;3,5014;0,3017
12,780;4,4563;0,2351
12,780;4,7746;0,1716
12,780;5,7296;0,1080
12,780;2,8648;0,3761
12,780;5,0930;0,1817
12,780;5,4113;0,2343
12,780;5,4113;0,0661
12,780;4,1380;0,1026
12,780;5,4113;0,0912
12,780;4,7746;0,2755
12,780;5,0930;0,1366
12,780;5,4113;0,1090
13,300;3,1831;0,3619
13,300;3,5014;0,2889
13,300;4,7746;0,1948
13,300;5,0930;0,1195
13,300;6,0479;0,2089
13,300;3,8197;0,3224
13,300;5,0930;0,0921
13,300;4,4563;0,0535
13,300;5,4113;0,0913
13,300;2,8648;0,3776
13,300;5,7296;0,2205
13,300;5,0930;0,0816
13,800;3,1831;0,2469
13,800;2,8648;0,3132
13,800;4,1380;0,1512
13,800;5,0930;0,0959
13,800;6,0479;0,1872
13,800;4,4563;0,2443
13,800;3,8197;0,2470
13,800;5,0930;0,0794
13,800;5,0930;0,1895
13,800;4,7746;0,1140
13,800;5,4113;0,1415
13,800;5,4113;0,2092
13,800;5,0930;0,1227
14,320;3,8197;0,1492
14,320;4,7746;0,0995
14,320;4,7746;0,1803
14,320;3,8197;0,1972
14,320;2,8648;0,2286
14,320;5,7296;0,0939
14,320;4,4563;0,1586
14,320;5,0930;0,0755
14,320;5,7296;0,1312
14,320;5,4113;0,1591
