time;density;specific_flow
0,120;1,2732;0,1005
0,240;1,2732;0,4235
0,360;2,5465;1,5186
0,480;2,5465;2,1565
0,600;3,8197;3,8883
0,720;3,8197;4,3858
0,840;3,8197;3,9931
0,960;2,5465;2,0391
1,080;3,8197;3,5671
1,180;2,5465;2,1383
1,300;2,5465;2,3977
1,420;2,5465;2,4622
1,520;2,5465;2,3941
1,640;5,0930;4,1594
1,740;5,0930;3,4753
1,860;3,8197;2,8029
1,960;3,8197;3,3315
2,080;3,8197;3,7555
2,200;5,0930;3,7314
2,320;5,0930;2,0622
2,440;6,3662;3,5765
2,560;5,0930;2,7782
2,660;5,0930;2,6782
2,780;5,0930;2,9905
2,900;3,8197;1,6409
3,000;3,8197;1,8744
3,120;5,0930;2,4078
3,240;5,0930;2,6441
3,360;5,0930;1,6737
3,460;6,3662;2,7796
3,580;6,3662;3,2753
3,700;6,3662;2,7072
3,800;6,3662;3,0614
3,920;5,0930;1,9512
4,040;5,0930;2,2705
4,160;3,8197;1,5070
4,280;3,8197;1,5602
4,380;3,8197;2,1104
4,500;5,0930;2,5827
4,620;3,8197;1,1696
4,740;3,8197;1,5557
4,860;2,5465;1,1462
4,980;2,5465;1,4333
5,100;5,0930;3,1993
5,200;3,8197;1,4007
5,320;5,0930;2,0414
5,440;6,3662;2,9691
5,560;7,6394;3,4098
5,680;7,6394;3,6528
5,800;6,3662;2,0412
5,920;6,3662;2,6780
6,020;6,3662;3,3909
6,140;6,3662;3,5507
6,260;5,0930;1,4068
6,380;5,0930;1,4442
6,500;5,0930;1,4892
6,620;5,0930;1,4576
6,740;5,0930;1,5709
6,840;5,0930;1,3529
6,960;3,8197;1,1402
7,080;2,5465;0,4665
7,200;2,5465;0,4496
7,320;3,8197;1,5409
7,440;3,8197;1,5280
7,560;3,8197;1,5001
7,680;3,8197;1,3106
7,800;2,5465;0,2288
7,920;5,0930;1,0054
8,020;5,0930;1,4860
8,140;5,0930;2,0585
8,260;5,0930;2,6055
8,380;3,8197;2,0176
8,500;5,0930;2,7997
8,620;6,3662;2,6851
8,740;6,3662;3,5019
8,840;6,3662;4,0703
8,960;5,0930;2,6668
9,080;6,3662;3,2210
9,200;6,3662;2,5465
9,320;6,3662;1,8334
9,440;6,3662;1,9006
9,560;5,0930;1,1967
9,660;5,0930;1,6631
9,780;5,0930;1,8011
9,900;5,0930;1,7651
10,020;3,8197;1,1535
10,140;3,8197;1,4679
10,260;2,5465;0,8613
10,360;3,8197;1,7247
10,480;3,8197;1,7806
10,600;3,8197;1,6303
10,720;5,0930;2,1053
10,840;5,0930;1,4569
10,960;6,3662;2,3221
11,080;6,3662;2,3678
11,180;6,3662;2,5614
11,300;5,0930;1,4188
11,420;5,0930;1,5496
11,540;6,3662;2,3037
11,660;6,3662;2,1513
11,780;6,3662;2,3547
11,900;5,0930;1,0278
12,000;5,0930;1,7345
12,120;3,8197;1,3744
12,240;5,0930;2,1928
12,360;5,0930;2,9825
12,480;5,0930;2,3141
12,600;5,0930;2,7996
12,720;5,0930;3,5072
12,820;5,0930;3,9143
12,940;2,5465;1,3711
13,060;2,5465;1,5209
13,180;5,0930;3,4608
13,300;5,0930;3,3430
13,420;3,8197;1,4878
13,540;5,0930;1,9637
13,640;5,0930;1,7000
13,760;5,0930;1,8522
13,880;3,8197;1,2502
14,000;6,3662;1,9565
14,120;6,3662;2,1526
14,240;5,0930;1,8409
14,340;6,3662;2,9297
14,460;6,3662;3,0084
14,580;5,0930;1,5476
14,700;5,0930;2,1770
14,820;3,8197;1,5315
14,940;3,8197;1,8569
15,060;3,8197;2,4352
15,160;5,0930;3,1411
15,280;5,0930;2,9252
15,400;5,0930;1,5915
15,520;5,0930;2,0583
15,640;5,0930;2,6528
15,760;3,8197;2,0209
15,880;3,8197;1,2601
15,980;5,0930;2,1316
16,100;6,3662;3,3564
16,200;7,6394;3,3169
16,320;7,6394;2,7875
16,420;6,3662;1,9673
16,520;7,6394;2,6244
16,640;7,6394;2,8048
16,740;7,6394;3,4314
16,840;6,3662;2,9524
16,940;5,0930;1,7689
17,060;5,0930;2,2008
17,160;6,3662;3,1846
17,260;6,3662;2,7296
17,380;6,3662;3,0014
17,480;6,3662;2,9065
17,580;6,3662;1,4911
17,680;6,3662;1,1930
17,800;6,3662;1,6037
17,900;6,3662;1,8800
18,000;6,3662;1,6387
18,120;6,3662;2,0385
18,220;6,3662;2,4473
18,320;5,0930;1,0795
18,420;6,3662;1,4376
18,540;6,3662;1,5535
18,640;6,3662;1,6553
18,740;6,3662;1,8854
18,860;6,3662;1,5376
18,960;5,0930;0,9158
19,060;7,6394;2,1933
19,160;7,6394;2,4907
19,280;7,6394;2,4746
19,380;7,6394;2,1682
19,480;7,6394;1,7732
19,600;6,3662;0,9570
19,700;6,3662;1,4429
19,800;7,6394;2,0014
19,900;7,6394;2,7156
20,020;6,3662;2,1563
20,120;5,0930;1,1103
20,220;5,0930;1,1004
20,340;5,0930;1,7297
20,440;5,0930;2,2310
20,540;6,3662;2,7077
20,660;6,3662;1,7903
20,760;5,0930;0,7158
20,860;6,3662;1,9450
20,960;6,3662;2,6955
21,080;7,6394;3,0209
21,180;6,3662;1,4190
21,280;6,3662;1,4871
21,400;6,3662;1,2593
21,500;6,3662;1,2477
21,600;6,3662;1,6332
21,700;6,3662;2,1673
21,820;5,0930;1,6950
21,920;5,0930;2,0138
22,020;5,0930;2,4817
22,140;3,8197;1,9231
22,240;6,3662;3,6106
22,340;6,3662;3,5730
22,440;5,0930;2,4716
22,560;3,8197;1,5907
22,660;5,0930;2,4221
22,760;5,0930;2,9453
22,880;5,0930;3,0231
22,980;6,3662;2,5288
23,080;5,0930;1,3066
23,180;5,0930;1,4162
23,300;5,0930;1,4111
23,400;5,0930;1,6122
23,500;5,0930;1,9997
23,620;6,3662;2,8376
23,720;6,3662;3,3571
23,820;5,0930;1,8026
23,920;5,0930;2,0157
24,040;5,0930;2,3872
24,140;5,0930;2,2654
24,240;3,8197;1,1372
24,360;3,8197;1,7592
24,460;3,8197;1,7528
24,560;3,8197;2,1942
24,680;3,8197;2,3761
24,780;5,0930;1,9444
24,880;5,0930;1,7018
24,980;5,0930;2,0318
25,100;6,3662;3,0179
25,200;5,0930;2,2464
25,300;5,0930;3,0961
25,420;5,0930;3,4693
25,520;3,8197;2,1810
25,620;3,8197;2,6007
25,720;3,8197;2,0259
25,840;3,8197;1,8715
25,940;3,8197;2,1208
26,040;3,8197;1,9305
26,160;5,0930;3,0676
26,260;3,8197;1,5190
26,360;3,8197;1,8334
26,460;3,8197;2,1927
26,580;2,5465;1,5038
26,680;2,5465;1,3632
26,780;2,5465;1,6131
26,900;3,8197;2,0326
27,000;5,0930;2,9280
27,100;5,0930;3,6989
27,200;5,0930;3,8698
27,320;3,8197;2,0088
27,420;3,8197;2,6829
27,520;3,8197;2,9990
27,640;5,0930;2,8277
27,740;3,8197;0,8602
27,840;5,0930;2,1992
27,940;5,0930;3,0508
28,060;5,0930;3,2328
28,160;5,0930;3,3740
28,260;3,8197;2,2461
28,380;3,8197;2,7529
28,480;2,5465;1,7779
28,580;3,8197;2,3087
28,680;5,0930;3,2439
28,800;3,8197;2,2362
28,900;3,8197;2,5630
29,000;3,8197;2,3941
29,120;3,8197;1,9767
29,220;5,0930;3,1202
29,320;5,0930;3,3902
29,440;5,0930;3,4975
29,540;3,8197;1,6339
29,640;3,8197;1,7986
29,740;3,8197;2,1555
29,860;3,8197;1,4824
29,960;3,8197;1,7681
30,060;3,8197;1,9298
30,180;2,5465;0,9773
