time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,0000;0,0000
1,860;0,0000;0,0000
1,960;0,0000;0,0000
2,080;0,0000;0,0000
2,200;0,0000;0,0000
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,0000;0,0000
3,000;0,0000;0,0000
3,120;0,0000;0,0000
3,240;0,0000;0,0000
3,360;0,0000;0,0000
3,460;0,0000;0,0000
3,580;0,0000;0,0000
3,700;0,0000;0,0000
3,800;0,0000;0,0000
3,920;0,0000;0,0000
4,040;0,1415;0,3608
4,160;0,1415;0,3638
4,280;0,1415;0,3639
4,380;0,1415;0,3641
4,500;0,1415;0,2828
4,620;0,1415;0,2828
4,740;0,1415;0,2812
4,860;0,1415;0,2786
4,980;0,1415;0,2776
5,100;0,1415;0,2817
5,200;0,0000;0,0000
5,320;0,0000;0,0000
5,440;0,0000;0,0000
5,560;0,1415;0,3186
5,680;0,1415;0,3186
5,800;0,1415;0,3181
5,920;0,2829;0,4921
6,020;0,1415;0,1739
6,140;0,2829;0,3860
6,260;0,4244;0,6211
6,380;0,4244;0,6011
6,500;0,5659;0,7354
6,620;0,5659;0,6799
6,740;0,4244;0,5611
6,840;0,4244;0,5414
6,960;0,4244;0,5914
7,080;0,4244;0,6749
7,200;0,2829;0,5279
7,320;0,1415;0,2747
7,440;0,1415;0,2740
7,560;0,1415;0,2748
7,680;0,1415;0,2744
7,800;0,2829;0,5645
7,920;0,1415;0,2906
8,020;0,1415;0,2908
8,140;0,1415;0,2904
8,260;0,2829;0,5521
8,380;0,1415;0,2620
8,500;0,1415;0,2619
8,620;0,1415;0,2618
8,740;0,1415;0,2620
8,840;0,0000;0,0000
8,960;0,0000;0,0000
9,080;0,1415;0,2251
9,200;0,2829;0,4452
9,320;0,2829;0,4448
9,440;0,2829;0,4452
9,560;0,4244;0,7532
9,660;0,4244;0,7484
9,780;0,2829;0,5139
9,900;0,1415;0,2992
10,020;0,0000;0,0000
10,140;0,0000;0,0000
10,260;0,0000;0,0000
10,360;0,1415;0,2719
10,480;0,1415;0,2720
10,600;0,1415;0,2720
10,720;0,2829;0,5241
10,840;0,2829;0,5237
10,960;0,1415;0,2523
11,080;0,1415;0,2523
11,180;0,1415;0,2523
11,300;0,1415;0,2517
11,420;0,0000;0,0000
11,540;0,2829;0,4456
11,660;0,2829;0,4454
11,780;0,2829;0,4455
11,900;0,4244;0,6566
12,000;0,4244;0,6461
12,120;0,5659;0,8566
12,240;0,5659;0,8429
12,360;0,4244;0,6834
12,480;0,4244;0,7172
12,600;0,2829;0,4904
12,720;0,2829;0,5072
12,820;0,1415;0,2463
12,940;0,1415;0,2467
13,060;0,1415;0,2468
13,180;0,1415;0,2468
13,300;0,0000;0,0000
13,420;0,0000;0,0000
13,540;0,0000;0,0000
13,640;0,1415;0,2311
13,760;0,1415;0,2309
13,880;0,1415;0,2309
14,000;0,1415;0,2313
14,120;0,1415;0,2309
14,240;0,1415;0,2309
14,340;0,1415;0,2927
14,460;0,2829;0,4588
14,580;0,2829;0,4588
14,700;0,4244;0,6483
14,820;0,2829;0,3584
14,940;0,4244;0,6392
15,060;0,4244;0,6796
15,160;0,4244;0,6799
15,280;0,2829;0,3689
15,400;0,1415;0,1425
15,520;0,1415;0,1771
15,640;0,0000;0,0000
15,760;0,1415;0,2945
15,880;0,1415;0,2950
15,980;0,1415;0,2950
16,100;0,1415;0,2948
16,200;0,1415;0,2947
16,320;0,0000;0,0000
16,420;0,0000;0,0000
16,520;0,1415;0,3254
16,640;0,1415;0,3253
16,740;0,1415;0,3254
16,840;0,1415;0,3254
16,940;0,0000;0,0000
17,060;0,0000;0,0000
17,160;0,0000;0,0000
17,260;0,0000;0,0000
17,380;0,0000;0,0000
17,480;0,0000;0,0000
17,580;0,1415;0,2899
17,680;0,1415;0,2898
17,800;0,1415;0,2897
17,900;0,2829;0,4998
18,000;0,4244;0,6766
18,120;0,2829;0,3855
18,220;0,2829;0,3869
18,320;0,2829;0,3858
18,420;0,2829;0,3863
18,540;0,2829;0,3852
18,640;0,2829;0,4053
18,740;0,2829;0,4043
18,860;0,1415;0,2280
18,960;0,1415;0,2271
19,060;0,1415;0,2278
19,160;0,4244;0,6963
19,280;0,2829;0,4677
19,380;0,2829;0,4678
19,480;0,4244;0,6705
19,600;0,5659;0,8515
19,700;0,4244;0,5717
19,800;0,4244;0,5852
19,900;0,5659;0,8250
20,020;0,4244;0,6590
20,120;0,5659;0,9256
20,220;0,2829;0,4149
20,340;0,2829;0,4099
20,440;0,2829;0,4625
20,540;0,2829;0,4954
20,660;0,1415;0,2576
20,760;0,1415;0,2782
20,860;0,0000;0,0000
20,960;0,0000;0,0000
21,080;0,1415;0,1911
21,180;0,2829;0,4041
21,280;0,2829;0,4036
21,400;0,2829;0,4020
21,500;0,2829;0,4035
21,600;0,4244;0,6372
21,700;0,4244;0,6360
21,820;0,4244;0,6337
21,920;0,1415;0,2332
22,020;0,1415;0,2321
22,140;0,1415;0,2330
22,240;0,2829;0,4706
22,340;0,1415;0,2376
22,440;0,1415;0,2376
22,560;0,1415;0,2376
22,660;0,4244;0,7965
22,760;0,4244;0,7965
22,880;0,5659;1,0086
22,980;0,4244;0,7743
23,080;0,4244;0,7910
23,180;0,2829;0,4791
23,300;0,1415;0,2362
23,400;0,1415;0,2360
23,500;0,1415;0,2364
23,620;0,0000;0,0000
23,720;0,0000;0,0000
23,820;0,0000;0,0000
23,920;0,1415;0,2486
24,040;0,1415;0,2490
24,140;0,1415;0,2490
24,240;0,1415;0,2490
24,360;0,1415;0,2490
24,460;0,1415;0,2488
24,560;0,1415;0,2990
24,680;0,1415;0,2991
24,780;0,1415;0,2990
24,880;0,1415;0,2987
24,980;0,1415;0,2987
25,100;0,0000;0,0000
25,200;0,0000;0,0000
25,300;0,1415;0,2249
25,420;0,1415;0,2240
25,520;0,2829;0,4542
25,620;0,4244;0,6488
25,720;0,4244;0,6274
25,840;0,5659;0,8069
25,940;0,4244;0,5591
26,040;0,5659;0,7810
26,160;0,5659;0,8099
26,260;0,4244;0,6015
26,360;0,4244;0,6212
26,460;0,4244;0,6491
26,580;0,1415;0,2193
26,680;0,2829;0,4871
26,780;0,2829;0,5158
26,900;0,1415;0,2483
27,000;0,1415;0,2483
