time;agentIdA;agentIdB;type
0,0000;49;-1;Wall
0,0200;49;-1;Wall
0,0400;49;-1;Wall
0,0600;49;-1;Wall
0,0800;49;-1;Wall
0,1000;49;-1;Wall
0,1200;49;-1;Wall
0,2400;39;-1;Wall
0,2600;39;-1;Wall
0,2800;39;-1;Wall
0,3000;39;-1;Wall
1,2000;29;-1;Wall
1,2200;29;-1;Wall
1,2400;29;-1;Wall
1,2600;29;-1;Wall
1,3000;29;-1;Wall
1,3000;31;-1;Wall
1,3200;29;-1;Wall
1,3200;31;-1;Wall
1,3400;29;-1;Wall
1,3400;31;-1;Wall
1,3600;29;-1;Wall
1,3600;31;-1;Wall
1,4000;31;-1;Wall
1,4800;31;-1;Wall
1,5000;31;-1;Wall
1,5800;12;-1;Wall
1,5800;31;-1;Wall
1,6000;12;-1;Wall
1,6000;12;13;Agent
1,6200;12;-1;Wall
1,6200;12;13;Agent
1,6200;31;-1;Wall
1,6400;12;-1;Wall
1,6400;12;13;Agent
1,6400;31;-1;Wall
1,6600;12;-1;Wall
1,6600;12;13;Agent
1,6800;12;-1;Wall
1,6800;31;-1;Wall
1,7000;12;-1;Wall
1,7000;31;-1;Wall
1,7200;12;-1;Wall
1,7400;12;-1;Wall
1,7400;31;-1;Wall
1,7400;61;-1;Wall
1,7600;31;-1;Wall
1,7600;61;-1;Wall
1,7800;12;-1;Wall
1,7800;31;-1;Wall
1,7800;61;-1;Wall
1,8000;12;-1;Wall
1,8000;61;-1;Wall
1,8200;61;-1;Wall
1,8400;61;-1;Wall
1,8600;12;-1;Wall
1,8600;61;-1;Wall
1,9200;12;-1;Wall
1,9600;12;-1;Wall
1,9800;12;-1;Wall
2,1600;30;32;Agent
2,1800;15;-1;Wall
2,1800;30;32;Agent
2,2000;25;60;Agent
2,2000;30;32;Agent
2,2200;25;60;Agent
2,2200;30;32;Agent
2,4000;45;-1;Wall
2,4600;24;-1;Wall
2,4800;24;-1;Wall
2,5000;45;-1;Wall
2,5200;45;-1;Wall
2,5400;45;-1;Wall
2,5600;45;-1;Wall
2,6000;45;-1;Wall
2,6800;21;-1;Wall
2,6800;45;-1;Wall
2,7200;21;-1;Wall
2,7400;21;-1;Wall
2,7400;45;-1;Wall
2,7600;21;-1;Wall
2,7800;21;-1;Wall
2,7800;45;-1;Wall
2,8000;21;-1;Wall
3,2000;53;-1;Wall
3,3000;62;-1;Wall
3,4200;34;63;Agent
3,4400;34;63;Agent
3,4600;3;41;Agent
3,4600;34;63;Agent
3,4800;3;41;Agent
3,5000;3;41;Agent
3,5200;3;41;Agent
3,5400;3;41;Agent
3,6200;33;-1;Wall
3,6600;33;-1;Wall
3,6800;33;-1;Wall
3,7000;6;9;Agent
3,7000;33;-1;Wall
3,7200;6;9;Agent
3,7200;33;-1;Wall
3,7200;63;65;Agent
3,7400;6;9;Agent
3,7400;63;65;Agent
3,7600;63;65;Agent
3,7800;33;-1;Wall
3,7800;63;65;Agent
3,8000;33;-1;Wall
3,8000;63;65;Agent
3,8200;63;65;Agent
3,8400;63;65;Agent
3,8600;63;65;Agent
3,8800;4;-1;Wall
3,8800;33;-1;Wall
3,8800;63;65;Agent
3,9000;4;-1;Wall
3,9000;63;65;Agent
3,9200;63;65;Agent
3,9400;63;65;Agent
4,4400;11;44;Agent
4,4400;11;45;Agent
4,4600;11;44;Agent
4,4600;11;45;Agent
4,4800;11;44;Agent
4,5000;11;44;Agent
4,5200;11;44;Agent
4,5400;11;44;Agent
4,5600;11;44;Agent
4,5800;11;44;Agent
4,6000;11;44;Agent
4,7600;6;11;Agent
4,7800;6;11;Agent
4,8000;6;11;Agent
4,8200;6;11;Agent
4,8400;6;11;Agent
4,8600;6;11;Agent
4,8800;6;11;Agent
