time;density;specific_flow
0,110;1,2732;0,2691
0,220;1,2732;0,6512
0,330;2,5465;2,4313
0,440;2,5465;2,8629
0,550;2,5465;2,9297
0,660;2,5465;1,3260
0,770;2,5465;2,1330
0,880;3,8197;3,1471
0,990;3,8197;3,7253
1,100;5,0930;6,1444
1,210;5,0930;4,3046
1,310;6,3662;5,0207
1,420;6,3662;4,4510
1,530;6,3662;3,2221
1,640;6,3662;3,0742
1,740;7,6394;4,5038
1,850;7,6394;3,7512
1,960;7,6394;3,6635
2,070;8,9127;4,4899
2,180;7,6394;3,5228
2,290;6,3662;2,9603
2,400;7,6394;3,2366
2,500;7,6394;1,8737
2,610;7,6394;1,2178
2,720;8,9127;2,9231
2,830;7,6394;2,0035
2,940;6,3662;1,7495
3,050;6,3662;2,9908
3,160;6,3662;1,4275
3,270;6,3662;2,4266
3,380;6,3662;1,4878
3,480;6,3662;1,2551
3,590;6,3662;1,4600
3,700;6,3662;1,2951
3,810;7,6394;2,2507
3,920;8,9127;2,4689
4,030;8,9127;2,9309
4,140;7,6394;2,3600
4,250;8,9127;4,8009
4,360;7,6394;3,3875
4,470;7,6394;3,6979
4,580;6,3662;2,2997
4,690;6,3662;2,5993
4,800;6,3662;3,3099
4,900;5,0930;1,0488
5,010;6,3662;2,2064
5,120;6,3662;2,5956
5,230;6,3662;2,7610
5,340;7,6394;3,3230
5,450;6,3662;3,4640
5,560;5,0930;4,4989
5,670;5,0930;3,9787
5,780;6,3662;5,2783
5,890;6,3662;4,9709
6,000;6,3662;3,8315
6,110;7,6394;5,1461
6,220;5,0930;1,6238
6,330;6,3662;1,8259
6,440;6,3662;1,4877
6,550;5,0930;1,4043
6,660;5,0930;2,4574
6,770;5,0930;1,6953
6,880;5,0930;2,1240
6,990;5,0930;2,8447
7,100;5,0930;3,1133
7,210;6,3662;4,6859
7,320;7,6394;3,1434
7,430;6,3662;2,1712
7,540;7,6394;2,4628
7,650;7,6394;2,9813
7,760;7,6394;3,5893
7,870;6,3662;2,8119
7,980;6,3662;2,9227
8,090;6,3662;2,7726
8,200;5,0930;1,5387
8,300;5,0930;2,5834
8,410;7,6394;5,2099
8,520;7,6394;3,9516
8,620;7,6394;4,5043
8,730;7,6394;6,2379
8,830;6,3662;6,1843
8,940;7,6394;6,3558
9,050;6,3662;3,7590
9,150;6,3662;3,0400
9,260;6,3662;3,6467
9,370;8,9127;5,0575
9,470;7,6394;4,3779
9,580;7,6394;4,6629
9,690;6,3662;3,0609
9,790;6,3662;5,4346
9,900;5,0930;4,1188
10,000;5,0930;5,3247
10,110;3,8197;3,7016
10,220;5,0930;4,7123
10,320;5,0930;3,3644
10,430;5,0930;4,4667
10,540;6,3662;4,2014
10,640;6,3662;3,1459
10,750;6,3662;1,6140
10,850;5,0930;1,0901
10,960;5,0930;1,4528
11,070;5,0930;1,8968
11,170;5,0930;2,4532
11,280;5,0930;3,3786
11,390;3,8197;2,6849
11,490;3,8197;1,6514
11,600;3,8197;1,9065
11,700;3,8197;1,3907
11,810;3,8197;0,5447
11,920;5,0930;0,8831
12,020;5,0930;1,0247
12,130;5,0930;1,1378
12,240;5,0930;1,1875
12,340;5,0930;1,4847
12,450;5,0930;1,8495
12,560;6,3662;2,6939
12,660;6,3662;2,4864
12,770;5,0930;2,0623
12,870;5,0930;3,4628
12,980;5,0930;2,7631
13,090;6,3662;3,9760
13,190;5,0930;2,5167
13,300;6,3662;3,6471
13,410;6,3662;2,3225
13,510;6,3662;2,6400
13,620;6,3662;1,2997
13,720;6,3662;1,2628
13,830;6,3662;1,2578
13,940;7,6394;1,7514
14,040;7,6394;1,8770
14,150;7,6394;1,4803
14,260;7,6394;1,1399
14,360;7,6394;1,3987
14,470;7,6394;1,4055
14,580;7,6394;1,6368
14,680;7,6394;2,4371
14,790;6,3662;2,2479
14,890;7,6394;4,3349
15,000;7,6394;2,7897
15,110;7,6394;2,1590
15,210;7,6394;2,3008
15,320;6,3662;1,4556
15,430;6,3662;2,5940
15,530;6,3662;2,5366
15,640;6,3662;2,5327
15,740;6,3662;3,7848
15,850;5,0930;2,4942
15,960;5,0930;3,6645
16,070;3,8197;3,0709
