time;evacuated_count
0,840;1
1,160;2
1,400;3
1,780;4
2,080;5
2,440;6
2,960;7
3,440;8
3,720;9
4,000;10
4,280;11
4,540;12
4,820;13
5,960;14
6,140;15
6,340;16
6,620;17
6,960;18
7,240;19
8,040;20
9,160;21
9,580;22
9,980;23
10,280;24
10,520;25
10,960;26
11,120;27
11,740;28
11,900;29
12,200;30
12,500;31
12,900;32
13,280;33
13,560;34
13,900;35
14,460;36
14,520;37
14,760;38
15,300;39
15,700;40
15,840;41
16,280;42
16,520;43
16,780;44
17,040;45
17,400;46
18,000;47
18,400;48
19,200;49
19,580;50
19,760;51
20,020;52
20,300;53
20,760;54
20,920;55
21,780;56
22,460;57
22,860;58
23,100;59
23,500;60
23,860;61
24,520;62
24,660;63
25,080;64
25,680;65
26,260;66
26,600;67
26,920;68
27,540;69
27,900;70
28,300;71
29,640;72
30,660;73
31,200;74
31,640;75
32,240;76
32,860;77
33,480;78
34,080;79
35,960;80
36,900;81
37,660;82
38,580;83
39,780;84
41,920;85
43,960;86
44,960;87
46,420;88
48,080;89
49,860;90
52,920;91
57,160;92
63,040;93
