time;evacuated_count
0,960;1
1,500;2
1,700;3
2,180;4
2,460;5
2,780;6
3,020;7
3,220;8
3,440;9
3,700;10
3,960;11
4,220;12
4,720;13
5,180;14
5,660;15
6,080;16
6,300;17
6,600;18
6,920;19
7,120;20
7,660;21
8,420;22
8,640;23
8,940;24
9,180;25
9,400;26
9,780;27
10,280;28
10,480;29
10,800;30
10,960;31
11,320;32
11,360;33
11,660;34
12,160;35
12,500;36
12,720;37
13,200;38
13,480;39
13,720;40
13,920;41
14,300;42
14,560;43
14,800;44
15,220;45
15,520;46
15,800;47
16,240;48
16,640;49
17,020;50
17,400;51
17,980;52
18,160;53
18,680;54
18,980;55
19,380;56
19,760;57
20,300;58
20,540;59
21,520;60
21,960;61
22,620;62
23,000;63
23,580;64
23,780;65
24,460;66
24,980;67
25,860;68
26,400;69
26,740;70
27,140;71
27,560;72
29,160;73
30,000;74
30,560;75
30,980;76
31,480;77
32,100;78
32,800;79
33,780;80
34,580;81
35,200;82
36,140;83
37,640;84
38,440;85
39,780;86
41,280;87
43,060;88
45,480;89
48,460;90
51,340;91
54,140;92
58,400;93
