agentId;time;posX;posZ;speed
1;0,1200;-16,2075;3,0717;1,3469
2;0,1200;-16,5058;7,1197;0,1826
3;0,1200;-17,8530;4,6295;0,1823
4;0,1200;-15,9251;6,6470;0,1823
5;0,1200;-15,4870;3,3355;0,1825
6;0,1200;-10,1585;8,8250;0,1826
7;0,1200;-13,5254;1,8582;0,0949
8;0,1200;-12,5433;2,2240;0,0885
9;0,1200;-13,3701;5,5789;0,1822
10;0,1200;-14,2060;9,5237;0,1824
11;0,1200;-11,1768;2,5983;0,1814
12;0,1200;-3,4539;9,3569;0,1478
13;0,1200;-2,4390;9,6350;0,1826
14;0,1200;-2,5632;6,8188;0,1825
15;0,1200;-2,6958;3,0511;0,0876
16;0,1200;-6,5597;2,9464;0,1712
17;0,1200;-4,7647;3,3417;0,1826
18;0,1200;3,9699;2,0994;0,0810
19;0,1200;4,1281;7,2079;0,1825
20;0,1200;1,1623;2,6282;0,1827
21;0,1200;-1,5711;8,0585;0,1821
22;0,1200;2,4432;7,7891;0,1826
23;0,1200;0,8919;7,7543;0,1825
24;0,1200;10,2865;5,9617;0,0523
25;0,1200;9,7490;3,9261;0,1826
26;0,1200;9,1751;9,3488;0,1479
27;0,1200;8,3716;6,1988;0,1826
28;0,1200;8,2704;3,6170;0,1826
29;0,1200;6,2866;6,0115;0,1825
30;0,1200;14,7045;9,1974;0,1827
31;0,1200;15,7130;7,8158;0,1603
32;0,1200;12,5937;6,2514;0,1826
33;0,1200;17,6045;2,8311;0,1817
34;0,1200;13,8754;6,1393;0,0302
35;0,1200;19,0276;4,1361;0,1826
36;0,1200;19,3406;2,9700;0,1820
37;0,1200;-15,7122;-2,5219;0,1814
38;0,1200;-19,0253;-5,7968;2,4369
39;0,1200;-16,2977;-6,0151;0,1410
40;0,1200;-14,4333;-6,3431;0,1818
41;0,1200;-14,8577;-5,3100;0,1822
42;0,1200;-10,3191;-3,2704;0,1799
43;0,1200;-11,8587;-8,4465;1,4588
44;0,1200;-11,1927;-2,0083;0,1807
45;0,1200;-9,5345;-9,6515;0,1826
46;0,1200;-11,6623;-4,9649;0,1826
47;0,1200;-6,5626;-5,6672;0,0895
48;0,1200;-2,4487;-7,3520;0,0317
49;0,1200;-6,2191;-3,7279;0,1612
50;0,1200;-4,6589;-3,6121;0,1827
51;0,1200;-4,7909;-9,7075;0,1826
52;0,1200;2,9213;-7,4993;0,0277
53;0,1200;0,9180;-8,6493;0,1821
54;0,1200;0,6587;-2,9711;0,1294
55;0,1200;0,3046;-1,8870;0,0620
56;0,1200;8,1212;-3,6598;0,1807
57;0,1200;6,2489;-8,1403;0,0007
58;0,1200;6,8950;-8,5661;0,0220
59;0,1200;8,9288;-2,1722;0,0943
60;0,1200;7,5256;-3,9283;0,1825
61;0,1200;7,5401;-8,2860;0,0503
62;0,1200;17,0070;-9,8787;0,1826
63;0,1200;12,3156;-9,1115;0,1792
64;0,1200;11,2312;-2,5166;0,1394
65;0,1200;15,1573;-8,1070;0,8100
66;0,1200;17,3131;-9,2504;0,1233
67;0,1200;14,4364;-9,6978;0,1826
68;0,1200;12,8767;-2,7396;0,1326
1;0,2400;-16,2080;3,0552;0,1372
2;0,2400;-16,5146;7,0625;0,4824
3;0,2400;-17,8620;4,5727;0,4795
4;0,2400;-15,9464;6,5932;0,4819
5;0,2400;-15,5223;3,2901;0,4792
6;0,2400;-10,1694;8,7682;0,4820
7;0,2400;-13,5054;1,8521;0,1747
8;0,2400;-12,5174;2,1992;0,2983
9;0,2400;-13,3654;5,5219;0,4770
10;0,2400;-14,1846;9,4703;0,4797
11;0,2400;-11,1840;2,5443;0,4539
12;0,2400;-3,4682;9,3099;0,4099
13;0,2400;-2,4740;9,5889;0,4822
14;0,2400;-2,6172;6,7980;0,4820
15;0,2400;-2,7328;3,0339;0,3398
16;0,2400;-6,5230;2,9042;0,4658
17;0,2400;-4,7684;3,2839;0,4820
18;0,2400;3,9586;2,0912;0,1161
19;0,2400;4,1024;7,1561;0,4821
20;0,2400;1,1680;2,5706;0,4823
21;0,2400;-1,5387;8,0107;0,4809
22;0,2400;2,4310;7,7325;0,4820
23;0,2400;0,8921;7,6976;0,4722
24;0,2400;10,2666;5,9325;0,2950
25;0,2400;9,7374;3,8700;0,4775
26;0,2400;9,1889;9,2997;0,4253
27;0,2400;8,3668;6,1416;0,4783
28;0,2400;8,2739;3,5593;0,4816
29;0,2400;6,2990;5,9550;0,4819
30;0,2400;14,7068;9,1398;0,4802
31;0,2400;15,6897;7,7674;0,4482
32;0,2400;12,6215;6,2020;0,4722
33;0,2400;17,5612;2,7959;0,4650
34;0,2400;13,8844;6,1185;0,1889
35;0,2400;19,0255;4,0785;0,4802
36;0,2400;19,3302;2,9148;0,4682
37;0,2400;-15,7562;-2,4858;0,4742
38;0,2400;-19,0095;-5,7518;0,3974
39;0,2400;-16,3034;-5,9696;0,3826
40;0,2400;-14,4712;-6,3016;0,4683
41;0,2400;-14,8838;-5,2585;0,4816
42;0,2400;-10,3391;-3,2237;0,4235
43;0,2400;-11,8651;-8,4615;0,1359
44;0,2400;-11,1849;-1,9565;0,4366
45;0,2400;-9,5414;-9,5941;0,4823
46;0,2400;-11,6487;-4,9087;0,4817
47;0,2400;-6,5440;-5,6697;0,1563
48;0,2400;-2,4461;-7,3266;0,2131
49;0,2400;-6,1786;-3,7409;0,3545
50;0,2400;-4,6080;-3,6395;0,4817
51;0,2400;-4,7517;-9,6649;0,4823
52;0,2400;2,9104;-7,4939;0,1015
53;0,2400;0,9072;-8,5931;0,4772
54;0,2400;0,6595;-3,0192;0,4007
55;0,2400;0,3141;-1,9224;0,3054
56;0,2400;8,1265;-3,6066;0,4458
57;0,2400;6,2483;-8,1220;0,1528
58;0,2400;6,8946;-8,5741;0,0666
59;0,2400;8,8918;-2,1523;0,3496
60;0,2400;7,5216;-3,8709;0,4794
61;0,2400;7,5401;-8,2891;0,0261
62;0,2400;16,9865;-9,8250;0,4790
63;0,2400;12,3286;-9,0652;0,4007
64;0,2400;11,2689;-2,4986;0,3479
65;0,2400;15,1830;-8,0622;0,4303
66;0,2400;17,2965;-9,2057;0,3972
67;0,2400;14,4372;-9,6399;0,4825
68;0,2400;12,9146;-2,7165;0,3695
1;0,3600;-16,2073;3,0067;0,4046
2;0,3600;-16,5227;6,9722;0,7553
3;0,3600;-17,8830;4,4839;0,7603
4;0,3600;-15,9799;6,5106;0,7435
5;0,3600;-15,5771;3,2216;0,7308
6;0,3600;-10,1911;8,6792;0,7635
7;0,3600;-13,4685;1,8540;0,3079
8;0,3600;-12,4586;2,1652;0,5663
9;0,3600;-13,3682;5,4342;0,7309
10;0,3600;-14,1509;9,3877;0,7434
11;0,3600;-11,1932;2,4574;0,7288
12;0,3600;-3,4882;9,2326;0,6652
13;0,3600;-2,5308;9,5169;0,7642
14;0,3600;-2,7044;6,7707;0,7616
15;0,3600;-2,8029;3,0072;0,6246
16;0,3600;-6,4600;2,8404;0,7474
17;0,3600;-4,7785;3,1945;0,7499
18;0,3600;3,9495;2,0856;0,0891
19;0,3600;4,0634;7,0731;0,7642
20;0,3600;1,1782;2,4794;0,7642
21;0,3600;-1,4838;7,9385;0,7561
22;0,3600;2,4167;7,6422;0,7622
23;0,3600;0,8928;7,6174;0,6684
24;0,3600;10,2209;5,8790;0,5859
25;0,3600;9,7301;3,7810;0,7436
26;0,3600;9,2242;9,2256;0,6832
27;0,3600;8,3556;6,0541;0,7357
28;0,3600;8,2835;3,4690;0,7568
29;0,3600;6,3184;5,8667;0,7536
30;0,3600;14,7143;9,0525;0,7301
31;0,3600;15,6455;7,6930;0,7211
32;0,3600;12,6665;6,1344;0,6768
33;0,3600;17,4898;2,7451;0,7304
34;0,3600;13,9158;6,0725;0,4639
35;0,3600;19,0192;3,9882;0,7548
36;0,3600;19,3080;2,8280;0,7463
37;0,3600;-15,8324;-2,4395;0,7435
38;0,3600;-18,9809;-5,6772;0,6658
39;0,3600;-16,3059;-5,8906;0,6586
40;0,3600;-14,5346;-6,2383;0,7465
41;0,3600;-14,9268;-5,1784;0,7577
42;0,3600;-10,3797;-3,1523;0,6842
43;0,3600;-11,8842;-8,4844;0,2480
44;0,3600;-11,1657;-1,8736;0,7083
45;0,3600;-9,5506;-9,5035;0,7591
46;0,3600;-11,6203;-4,8230;0,7525
47;0,3600;-6,5037;-5,6849;0,3590
48;0,3600;-2,4513;-7,2702;0,4723
49;0,3600;-6,1068;-3,7595;0,6183
