time;grid_x;grid_z;density
4,040;15;0;2,0000
4,040;-15;0;1,0000
4,040;-17;-2;1,0000
4,040;-16;-1;1,0000
4,040;-9;0;2,0000
4,040;-10;-7;1,0000
4,040;-10;-5;1,0000
4,040;-11;-1;1,0000
4,040;-3;-6;1,0000
4,040;-1;-3;2,0000
4,040;-2;-6;2,0000
4,040;-2;-5;1,0000
4,040;1;-7;1,0000
4,040;-1;-6;1,0000
4,040;-1;-5;1,0000
4,040;9;-1;2,0000
4,040;6;-4;1,0000
4,040;8;-7;1,0000
4,040;7;-1;1,0000
4,040;7;-6;1,0000
4,040;15;-6;1,0000
4,040;15;-2;2,0000
4,040;15;-3;2,0000
4,040;14;-4;1,0000
4,040;17;-1;1,0000
6,060;-16;0;1,0000
6,060;-18;0;3,0000
6,060;-14;1;1,0000
6,060;-12;-1;1,0000
6,060;-10;0;2,0000
6,060;-10;-1;1,0000
6,060;-12;1;1,0000
6,060;-8;0;1,0000
6,060;-5;0;1,0000
6,060;-5;1;1,0000
6,060;-4;-1;1,0000
6,060;-1;0;3,0000
6,060;-3;0;1,0000
6,060;1;0;1,0000
6,060;1;2;1,0000
6,060;2;-1;1,0000
6,060;8;0;2,0000
6,060;4;0;1,0000
6,060;2;0;1,0000
6,060;1;1;1,0000
6,060;10;0;1,0000
6,060;12;0;1,0000
6,060;11;0;1,0000
6,060;13;0;1,0000
6,060;9;0;1,0000
6,060;15;0;2,0000
6,060;15;2;1,0000
6,060;15;1;1,0000
6,060;18;0;2,0000
6,060;-12;0;1,0000
6,060;-17;0;1,0000
6,060;-15;-1;1,0000
6,060;-17;-1;1,0000
6,060;-13;0;1,0000
6,060;-6;0;1,0000
6,060;-10;-4;1,0000
6,060;-7;0;1,0000
6,060;-11;-3;1,0000
6,060;-8;-1;1,0000
6,060;-2;-5;1,0000
6,060;-2;-4;1,0000
6,060;-2;-3;1,0000
6,060;-1;-4;1,0000
6,060;0;-6;1,0000
6,060;-1;-3;1,0000
6,060;-1;-1;1,0000
6,060;11;-1;1,0000
6,060;7;-1;1,0000
6,060;7;-4;1,0000
6,060;13;-1;1,0000
6,060;9;-1;1,0000
6,060;7;-3;1,0000
6,060;15;-3;1,0000
6,060;16;-1;1,0000
6,060;15;-1;2,0000
6,060;14;-1;1,0000
8,080;-13;0;1,0000
8,080;-18;-1;1,0000
8,080;-15;0;1,0000
8,080;-16;-1;1,0000
8,080;-11;1;1,0000
8,080;-9;0;2,0000
8,080;-7;1;2,0000
8,080;-7;-1;1,0000
8,080;-11;-1;2,0000
8,080;-6;0;1,0000
8,080;-3;0;1,0000
8,080;-5;-1;1,0000
8,080;0;-1;1,0000
8,080;1;1;2,0000
8,080;-1;0;2,0000
8,080;3;0;2,0000
8,080;5;0;1,0000
8,080;10;0;1,0000
8,080;8;0;1,0000
8,080;4;1;1,0000
8,080;13;0;1,0000
8,080;15;0;1,0000
8,080;12;0;2,0000
8,080;14;0;1,0000
8,080;16;-1;1,0000
8,080;19;0;1,0000
8,080;15;1;1,0000
8,080;16;0;1,0000
8,080;-14;0;2,0000
8,080;-12;0;1,0000
8,080;-11;0;1,0000
8,080;-4;0;1,0000
8,080;-11;-3;1,0000
8,080;-5;1;1,0000
8,080;-6;-1;1,0000
8,080;-2;-2;2,0000
8,080;2;0;1,0000
8,080;-2;-1;1,0000
8,080;-1;-1;2,0000
8,080;-1;-5;1,0000
8,080;1;-1;1,0000
8,080;14;-1;1,0000
8,080;10;-1;1,0000
8,080;7;-2;1,0000
8,080;17;-1;1,0000
8,080;11;-1;1,0000
8,080;7;-1;1,0000
8,080;15;-1;1,0000
8,080;18;0;1,0000
8,080;18;-1;3,0000
8,080;17;0;1,0000
10,100;-11;1;1,0000
10,100;-15;-1;1,0000
10,100;-13;1;1,0000
10,100;-13;-1;1,0000
10,100;-8;0;2,0000
10,100;-6;1;1,0000
10,100;-4;1;1,0000
10,100;-5;-1;1,0000
10,100;-5;0;1,0000
10,100;-4;0;1,0000
10,100;-1;1;1,0000
10,100;-3;-1;1,0000
10,100;2;0;1,0000
10,100;3;1;1,0000
10,100;0;1;1,0000
10,100;6;0;1,0000
10,100;1;0;1,0000
10,100;9;0;2,0000
10,100;13;0;2,0000
10,100;12;0;1,0000
10,100;7;0;1,0000
10,100;5;0;1,0000
10,100;16;0;1,0000
10,100;18;0;1,0000
10,100;15;0;2,0000
10,100;17;0;1,0000
10,100;19;-1;1,0000
10,100;14;-1;1,0000
10,100;-6;0;1,0000
10,100;-12;0;1,0000
10,100;-10;0;2,0000
10,100;-11;0;1,0000
10,100;-7;0;1,0000
10,100;-2;1;1,0000
10,100;-11;-1;1,0000
10,100;-3;0;2,0000
10,100;-2;-1;1,0000
10,100;4;1;1,0000
10,100;0;0;1,0000
10,100;0;-1;1,0000
10,100;-1;0;2,0000
10,100;-1;-4;1,0000
10,100;-1;-1;1,0000
10,100;3;0;1,0000
10,100;17;-1;1,0000
10,100;8;-1;1,0000
10,100;13;-1;1,0000
10,100;18;-1;1,0000
12,120;-9;0;2,0000
12,120;-13;-1;1,0000
12,120;-11;0;1,0000
12,120;-10;-1;1,0000
12,120;-6;0;1,0000
12,120;-3;1;2,0000
12,120;-2;-1;1,0000
12,120;-2;0;2,0000
12,120;-5;0;1,0000
12,120;-2;1;1,0000
12,120;1;1;1,0000
12,120;-1;-1;2,0000
12,120;4;0;1,0000
12,120;5;1;1,0000
12,120;3;1;1,0000
12,120;10;0;2,0000
12,120;3;0;1,0000
12,120;12;0;1,0000
12,120;17;0;3,0000
12,120;9;0;1,0000
12,120;19;0;1,0000
12,120;18;-1;1,0000
12,120;17;-1;1,0000
12,120;-4;0;1,0000
12,120;-10;0;1,0000
12,120;-7;0;2,0000
12,120;-4;-1;1,0000
12,120;0;1;1,0000
12,120;-9;-1;1,0000
12,120;-1;0;1,0000
12,120;7;0;1,0000
12,120;2;1;1,0000
12,120;2;0;1,0000
12,120;0;-1;1,0000
12,120;-1;-3;1,0000
12,120;1;-1;1,0000
12,120;1;0;1,0000
12,120;6;0;1,0000
12,120;19;-1;1,0000
12,120;16;-1;1,0000
12,120;11;-1;2,0000
12,120;15;-1;1,0000
14,140;-6;1;1,0000
14,140;-11;0;1,0000
14,140;-8;0;1,0000
14,140;-8;-1;1,0000
14,140;-3;1;1,0000
14,140;-2;0;2,0000
14,140;-1;0;1,0000
14,140;0;-1;2,0000
14,140;-3;0;1,0000
14,140;0;1;1,0000
14,140;2;0;3,0000
14,140;2;-2;1,0000
14,140;8;0;1,0000
14,140;9;0;1,0000
14,140;5;0;1,0000
14,140;13;0;1,0000
14,140;4;0;2,0000
14,140;16;0;1,0000
14,140;19;-1;1,0000
14,140;14;0;1,0000
14,140;12;0;1,0000
14,140;19;0;1,0000
14,140;-8;1;1,0000
14,140;-4;0;1,0000
14,140;-6;0;1,0000
14,140;-1;-1;2,0000
14,140;-7;-1;1,0000
14,140;1;0;1,0000
14,140;-5;-1;1,0000
14,140;0;0;1,0000
14,140;2;-1;1,0000
14,140;10;0;2,0000
14,140;3;1;1,0000
14,140;3;-1;1,0000
14,140;4;-1;1,0000
14,140;18;-1;1,0000
14,140;15;-1;1,0000
14,140;17;-1;1,0000
14,140;13;-1;1,0000
16,160;-4;0;1,0000
16,160;-8;0;1,0000
16,160;-6;0;1,0000
16,160;-5;0;2,0000
16,160;-1;1;1,0000
16,160;1;1;1,0000
16,160;2;0;2,0000
16,160;3;-1;1,0000
16,160;1;-1;1,0000
16,160;-1;0;1,0000
16,160;2;1;1,0000
16,160;4;1;1,0000
16,160;5;-1;2,0000
16,160;12;-1;1,0000
16,160;12;0;1,0000
16,160;7;0;1,0000
16,160;17;0;2,0000
16,160;6;0;2,0000
16,160;19;0;1,0000
16,160;15;0;1,0000
16,160;0;0;1,0000
16,160;-2;0;1,0000
16,160;-3;0;1,0000
16,160;0;-1;1,0000
16,160;3;0;2,0000
16,160;-4;-1;1,0000
16,160;-2;-1;1,0000
16,160;4;-1;1,0000
16,160;14;0;1,0000
16,160;6;1;1,0000
16,160;5;0;1,0000
16,160;-1;-1;1,0000
16,160;7;-1;1,0000
16,160;13;-1;1,0000
16,160;18;-1;1,0000
16,160;19;-1;1,0000
16,160;15;-1;1,0000
18,160;-2;0;1,0000
18,160;-6;0;1,0000
18,160;-4;0;1,0000
18,160;-3;0;1,0000
18,160;1;1;1,0000
18,160;3;1;1,0000
18,160;4;1;1,0000
18,160;5;-1;2,0000
18,160;3;-1;2,0000
18,160;1;0;1,0000
18,160;5;1;1,0000
18,160;6;0;2,0000
18,160;8;-1;1,0000
18,160;16;-1;2,0000
18,160;15;0;1,0000
18,160;9;0;1,0000
18,160;8;0;1,0000
18,160;18;0;1,0000
18,160;3;0;1,0000
18,160;-3;1;1,0000
18,160;0;0;1,0000
18,160;-1;0;2,0000
18,160;5;0;1,0000
18,160;-2;-1;1,0000
18,160;4;0;1,0000
18,160;17;0;1,0000
18,160;9;1;1,0000
18,160;7;0;1,0000
18,160;7;1;1,0000
18,160;0;-1;1,0000
18,160;7;-1;1,0000
18,160;10;0;1,0000
18,160;17;-1;1,0000
20,180;0;0;1,0000
20,180;-4;1;1,0000
20,180;-2;0;1,0000
20,180;-1;0;1,0000
20,180;4;0;1,0000
20,180;5;1;1,0000
20,180;6;0;2,0000
20,180;8;-1;1,0000
20,180;7;-1;2,0000
20,180;4;-1;1,0000
20,180;7;0;1,0000
20,180;9;0;3,0000
20,180;12;0;2,0000
20,180;19;-1;1,0000
20,180;19;0;3,0000
20,180;11;0;1,0000
20,180;10;0;1,0000
20,180;5;0;1,0000
20,180;0;1;1,0000
20,180;3;0;1,0000
20,180;2;1;1,0000
20,180;6;-1;1,0000
20,180;8;0;2,0000
20,180;0;-1;1,0000
20,180;2;0;1,0000
20,180;11;1;1,0000
20,180;1;-1;1,0000
20,180;14;0;1,0000
22,180;3;0;1,0000
22,180;-1;1;1,0000
22,180;0;0;1,0000
22,180;1;0;1,0000
22,180;7;0;1,0000
22,180;8;1;1,0000
22,180;9;0;2,0000
22,180;10;0;3,0000
22,180;9;-1;2,0000
22,180;6;0;2,0000
22,180;11;0;3,0000
22,180;16;-1;1,0000
22,180;13;0;1,0000
22,180;8;-1;1,0000
22,180;3;1;1,0000
22,180;5;1;1,0000
22,180;2;-1;1,0000
22,180;10;-1;1,0000
22,180;4;0;1,0000
22,180;8;0;1,0000
22,180;15;0;1,0000
22,180;14;0;1,0000
22,180;3;-1;1,0000
22,180;11;-1;1,0000
22,180;17;-1;1,0000
24,200;6;-1;1,0000
24,200;1;0;1,0000
24,200;4;1;1,0000
24,200;4;0;2,0000
24,200;10;0;1,0000
24,200;10;1;1,0000
24,200;11;0;3,0000
24,200;13;-1;4,0000
24,200;9;-1;1,0000
24,200;13;0;2,0000
24,200;15;-1;1,0000
24,200;11;-1;1,0000
24,200;6;0;1,0000
24,200;9;0;1,0000
24,200;8;1;1,0000
24,200;12;-1;2,0000
24,200;13;1;1,0000
24,200;7;-1;1,0000
24,200;12;0;1,0000
24,200;18;-1;1,0000
24,200;18;0;1,0000
24,200;4;-1;1,0000
26,200;9;-1;2,0000
26,200;3;0;1,0000
26,200;7;1;1,0000
26,200;7;0;1,0000
26,200;12;0;2,0000
26,200;13;0;2,0000
26,200;14;-1;4,0000
26,200;15;0;2,0000
26,200;12;-1;1,0000
26,200;16;-1;1,0000
26,200;17;-1;1,0000
26,200;15;-1;2,0000
26,200;10;0;1,0000
26,200;11;0;1,0000
26,200;16;0;1,0000
26,200;6;-1;2,0000
26,200;14;0;1,0000
26,200;13;-1;1,0000
26,200;14;1;1,0000
28,220;12;-1;2,0000
28,220;6;0;1,0000
28,220;10;0;1,0000
28,220;11;0;1,0000
28,220;15;-1;2,0000
28,220;15;0;2,0000
28,220;16;0;2,0000
28,220;18;0;2,0000
28,220;17;-1;2,0000
28,220;14;-1;1,0000
28,220;19;-1;2,0000
28,220;17;0;2,0000
28,220;16;-1;1,0000
28,220;13;0;1,0000
28,220;14;0;2,0000
28,220;19;0;1,0000
28,220;9;-1;1,0000
28,220;17;1;1,0000
28,220;7;-1;1,0000
30,220;15;-1;1,0000
30,220;8;0;1,0000
30,220;14;0;2,0000
30,220;18;-1;2,0000
30,220;17;0;1,0000
30,220;19;0;3,0000
30,220;17;-1;2,0000
30,220;18;0;2,0000
30,220;19;-1;2,0000
30,220;16;-1;1,0000
30,220;16;0;1,0000
30,220;12;-1;1,0000
30,220;18;1;1,0000
30,220;15;0;1,0000
30,220;9;-1;1,0000
32,220;18;-1;2,0000
32,220;11;0;1,0000
32,220;18;0;2,0000
32,220;17;-1;1,0000
32,220;19;-1;3,0000
32,220;19;0;2,0000
32,220;14;-1;1,0000
32,220;17;0;1,0000
32,220;10;-1;1,0000
34,220;13;0;1,0000
34,220;17;-1;1,0000
34,220;19;-1;1,0000
34,220;11;-1;1,0000
36,240;16;0;1,0000
36,240;13;-1;1,0000
38,240;18;0;1,0000
38,240;14;-1;1,0000
40,240;16;-1;1,0000
42,240;17;-1;1,0000
44,260;19;-1;1,0000
