time;evacuated_count
5,920;1
7,760;2
8,540;3
9,200;4
9,740;5
10,660;6
11,340;7
12,080;8
12,260;9
12,700;10
13,080;11
13,320;12
13,800;13
14,380;14
15,720;15
16,160;16
17,060;17
17,780;18
18,580;19
19,080;20
19,660;21
19,840;22
20,300;23
20,940;24
21,280;25
21,720;26
22,280;27
22,660;28
22,880;29
23,260;30
23,500;31
23,960;32
24,260;33
24,860;34
25,100;35
25,660;36
26,180;37
26,900;38
27,340;39
27,680;40
28,200;41
28,560;42
28,960;43
29,240;44
29,660;45
30,060;46
30,580;47
30,900;48
31,380;49
32,080;50
33,100;51
34,040;52
34,820;53
35,380;54
35,700;55
36,280;56
37,500;57
38,620;58
42,320;59
48,160;60
67,600;61
