time;density;speed
0,520;4,4563;0,2312
0,520;4,1380;0,2490
0,520;3,8197;0,2698
0,520;2,2282;0,4625
0,520;3,1831;0,3237
0,520;2,2282;0,4625
1,040;4,1380;0,3294
1,040;3,1831;0,4282
1,040;2,8648;0,4758
1,040;3,1831;0,2660
1,040;1,9099;0,6466
1,040;2,2282;0,6117
1,040;4,1380;0,2347
1,560;3,1831;0,2818
1,560;3,1831;0,5599
1,560;3,8197;0,2746
1,560;3,8197;0,3063
1,560;2,8648;0,5290
1,560;2,8648;0,5332
1,560;1,5915;0,6660
1,560;4,1380;0,3646
1,560;4,1380;0,2569
2,080;3,8197;0,4493
2,080;2,5465;0,5572
2,080;3,1831;0,6511
2,080;3,1831;0,4284
2,080;4,4563;0,3835
2,080;2,2282;0,7815
2,080;2,5465;0,6065
2,080;3,1831;0,6989
2,080;3,8197;0,4493
2,080;3,8197;0,2741
2,600;4,1380;0,2622
2,600;3,8197;0,3321
2,600;4,1380;0,3454
2,600;5,0930;0,3159
2,600;3,1831;0,3858
2,600;2,8648;0,4166
2,600;2,8648;0,3332
2,600;3,1831;0,4019
2,600;4,4563;0,1672
2,600;4,1380;0,1567
2,600;4,1380;0,3428
2,600;4,1380;0,2802
3,120;4,4563;0,2205
3,120;3,1831;0,2846
3,120;3,5014;0,2868
3,120;4,4563;0,2552
3,120;2,8648;0,2439
3,120;2,8648;0,3049
3,120;4,4563;0,1106
3,120;4,7746;0,1126
3,120;4,7746;0,1194
3,120;3,8197;0,2978
3,120;4,7746;0,2332
3,640;3,8197;0,1914
3,640;2,2282;0,2914
3,640;3,8197;0,2624
3,640;2,8648;0,2553
3,640;4,7746;0,0967
3,640;4,4563;0,0792
3,640;4,7746;0,1689
3,640;4,7746;0,1622
3,640;4,7746;0,1269
3,640;3,1831;0,2890
3,640;4,4563;0,2436
4,160;3,8197;0,2872
4,160;3,8197;0,3031
4,160;2,2282;0,4159
4,160;4,7746;0,0964
4,160;4,7746;0,0848
4,160;5,0930;0,1358
4,160;4,7746;0,2326
4,160;5,0930;0,1456
4,160;2,5465;0,3823
4,160;4,7746;0,2556
4,660;2,5465;0,3428
4,660;3,5014;0,2302
4,660;3,1831;0,2216
4,660;2,8648;0,3949
4,660;4,4563;0,2032
4,660;4,7746;0,2036
4,660;5,0930;0,0331
4,660;4,7746;0,1832
4,660;4,1380;0,2789
4,660;4,4563;0,1687
4,660;4,4563;0,2942
4,660;5,4113;0,1112
4,660;5,0930;0,1128
5,180;2,5465;0,3291
5,180;3,1831;0,2979
5,180;3,5014;0,2102
5,180;4,4563;0,1859
5,180;5,0930;0,2154
5,180;4,7746;0,0981
5,180;5,7296;0,0643
5,180;4,4563;0,1772
5,180;2,8648;0,3353
5,180;5,4113;0,1620
5,180;4,1380;0,2691
5,180;5,4113;0,1206
5,180;5,0930;0,1179
5,700;5,7296;0,0792
5,700;3,1831;0,2701
5,700;2,8648;0,2338
5,700;4,4563;0,2009
5,700;4,7746;0,2086
5,700;5,7296;0,1562
5,700;5,4113;0,0533
5,700;5,0930;0,1927
5,700;4,7746;0,1439
5,700;3,1831;0,2748
5,700;5,7296;0,1640
5,700;5,0930;0,1204
6,200;5,4113;0,0587
6,200;3,1831;0,2465
6,200;2,5465;0,2686
6,200;3,5014;0,1944
6,200;4,7746;0,1662
6,200;3,8197;0,2327
6,200;5,7296;0,1116
6,200;5,4113;0,0858
6,200;5,4113;0,1728
6,200;4,7746;0,1645
6,200;5,7296;0,1229
6,200;4,7746;0,1327
6,720;5,7296;0,0551
6,720;2,8648;0,2448
6,720;3,8197;0,1790
6,720;4,4563;0,1549
6,720;4,1380;0,2017
6,720;5,7296;0,0883
6,720;5,7296;0,0837
6,720;5,0930;0,1639
6,720;4,4563;0,1389
6,720;6,0479;0,1416
6,720;5,4113;0,1325
6,720;5,7296;0,0639
7,220;6,0479;0,0841
7,220;4,1380;0,2447
7,220;2,8648;0,2899
7,220;5,4113;0,1537
7,220;5,0930;0,1069
7,220;4,4563;0,2351
7,220;3,5014;0,2425
7,220;5,0930;0,0714
7,220;5,0930;0,2182
7,220;5,7296;0,1939
7,220;6,0479;0,1058
7,720;5,7296;0,0996
7,720;3,5014;0,2949
7,720;2,2282;0,5327
7,720;5,4113;0,2308
7,720;5,0930;0,1611
7,720;3,8197;0,3116
7,720;4,4563;0,3246
7,720;3,1831;0,4090
7,720;4,7746;0,1033
7,720;5,0930;0,2918
7,720;5,4113;0,1795
7,720;5,7296;0,1400
8,220;5,4113;0,1232
8,220;3,1831;0,2199
8,220;4,4563;0,1912
8,220;4,7746;0,1140
8,220;2,8648;0,2732
8,220;3,1831;0,2566
8,220;5,0930;0,1190
8,220;4,1380;0,2358
8,220;5,7296;0,1806
8,220;5,4113;0,1772
8,220;4,7746;0,1079
8,220;5,7296;0,0817
8,740;5,0930;0,0878
8,740;3,5014;0,1108
8,740;4,4563;0,1444
8,740;4,7746;0,1035
8,740;2,5465;0,1902
8,740;2,8648;0,1792
8,740;5,0930;0,0710
8,740;4,7746;0,1392
8,740;5,0930;0,1305
8,740;5,4113;0,1252
8,740;5,4113;0,0574
8,740;4,7746;0,1007
8,740;5,4113;0,0835
9,240;5,4113;0,1098
9,240;3,1831;0,3019
9,240;4,4563;0,2267
9,240;4,7746;0,1987
9,240;2,5465;0,3696
9,240;4,1380;0,2205
9,240;4,7746;0,1236
9,240;3,8197;0,2982
9,240;5,0930;0,2326
9,240;5,7296;0,1876
9,240;5,4113;0,0554
9,240;4,7746;0,1380
9,240;5,7296;0,1150
9,740;4,7746;0,1297
9,740;3,8197;0,2941
9,740;5,4113;0,2145
9,740;3,5014;0,3099
9,740;5,4113;0,1277
9,740;2,2282;0,4378
9,740;4,4563;0,0452
9,740;3,8197;0,3002
9,740;5,4113;0,2227
9,740;5,4113;0,0507
9,740;5,0930;0,1855
9,740;5,4113;0,1269
10,260;4,7746;0,1203
10,260;3,1831;0,1637
10,260;5,0930;0,1450
10,260;3,1831;0,1501
10,260;4,4563;0,1065
10,260;3,8197;0,0977
10,260;5,4113;0,1437
10,260;4,1380;0,0935
10,260;3,5014;0,1783
10,260;4,7746;0,1516
10,260;5,4113;0,0918
10,260;5,4113;0,1605
10,260;3,8197;0,1355
10,260;5,4113;0,1361
10,260;4,7746;0,1241
10,260;4,7746;0,1332
10,760;4,4563;0,1050
10,760;2,8648;0,1655
10,760;4,7746;0,0863
10,760;3,1831;0,1251
10,760;3,5014;0,1302
10,760;4,1380;0,0650
10,760;5,0930;0,0772
10,760;4,4563;0,0430
10,760;4,7746;0,1206
10,760;5,7296;0,0751
10,760;5,0930;0,1237
10,760;4,1380;0,0637
10,760;5,4113;0,0957
10,760;4,4563;0,0712
10,760;4,7746;0,0814
11,260;4,4563;0,0924
11,260;5,4113;0,1403
11,260;2,8648;0,2161
11,260;3,8197;0,1668
11,260;4,1380;0,1427
11,260;5,7296;0,1256
11,260;4,7746;0,0676
11,260;3,8197;0,1811
11,260;5,4113;0,0590
11,260;5,0930;0,1581
11,260;4,1380;0,0908
11,260;5,4113;0,1376
11,260;4,4563;0,0820
11,260;5,0930;0,1038
11,780;4,4563;0,1794
11,780;3,8197;0,2446
11,780;3,1831;0,2133
11,780;3,5014;0,1468
11,780;5,0930;0,1391
11,780;5,7296;0,1236
11,780;5,4113;0,1140
11,780;4,4563;0,2303
11,780;5,0930;0,1670
11,780;5,0930;0,1973
11,780;4,1380;0,1118
11,780;4,7746;0,2105
12,280;4,1380;0,1452
12,280;2,8648;0,1936
12,280;3,8197;0,1482
12,280;4,7746;0,1435
12,280;5,4113;0,0835
12,280;5,0930;0,0799
12,280;3,8197;0,1842
12,280;5,4113;0,1198
12,280;4,7746;0,1640
12,280;4,4563;0,0913
12,280;4,4563;0,1526
12,780;3,8197;0,2976
12,780;3,5014;0,3121
12,780;4,4563;0,2561
12,780;5,4113;0,1378
12,780;4,7746;0,1073
12,780;2,8648;0,3654
12,780;5,7296;0,2149
12,780;5,0930;0,2418
12,780;5,0930;0,1102
12,780;4,7746;0,2579
12,780;4,7746;0,1094
13,300;3,1831;0,2324
13,300;3,1831;0,2173
13,300;4,1380;0,1721
13,300;5,0930;0,0518
13,300;4,7746;0,1571
13,300;4,7746;0,1513
13,300;3,8197;0,2003
13,300;4,7746;0,1010
13,300;4,4563;0,1822
13,300;4,4563;0,0469
13,800;3,8197;0,2780
13,800;3,8197;0,1918
13,800;4,4563;0,2453
13,800;5,4113;0,1091
13,800;4,1380;0,2566
13,800;4,7746;0,2289
13,800;2,5465;0,3533
13,800;5,0930;0,1718
13,800;5,0930;0,2370
13,800;4,7746;0,1229
13,800;4,4563;0,1233
14,320;2,8648;0,3130
14,320;3,5014;0,1978
14,320;4,1380;0,1527
14,320;2,8648;0,2829
14,320;5,4113;0,1299
14,320;3,8197;0,2681
14,320;4,1380;0,2414
14,320;5,0930;0,1594
14,320;4,4563;0,2541
14,320;4,4563;0,1258
14,320;4,1380;0,1487
14,320;4,1380;0,0924
14,820;2,5465;0,2995
14,820;3,8197;0,1812
14,820;3,8197;0,1708
